|0|1|2
10864|Atom-type_H_E-State|Atom-type_H_E-State|1.00
10865|Atom-type_H_E-State|Minimum_E-States_for_(strong)_Hydrogen_Bond_acceptors|1.00
10866|Atom-type_H_E-State|Minimum_E-States_for_(strong)_Hydrogen_Bond_donors|1.00
10867|Atom-type_H_E-State|Moreau-Broto_autocorrelation(first_ionization_potential)_descriptors|0.50
10868|Atom-type_H_E-State|Moreau-Broto_autocorrelation(mass)_descriptors|0.50
10869|Atom-type_H_E-State|Moreau-Broto_autocorrelation(polarizability)_descriptors|0.50
10870|Atom-type_H_E-State|Moreau-Broto_autocorrelation(van_der_Waals_volumes)_descriptors|0.50
10871|Atom-type_H_E-State|Sum_of_atom-type_H_E-State(NH)|1.00
10872|Atom-type_H_E-State|Sum_of_atom-type_H_E-State(NH2)|1.00
10873|Atom-type_H_E-State|Sum_of_atom-type_H_E-State(OH)|1.00
10874|Atom-type_H_E-State|Sum_of_atom-type_H_E-State(SH2)|1.00
10875|Atom-type_H_E-State|Semi_Supervised_Learning|0.20
10876|Atom-type_H_E-State|Unsupervised_Learning|0.20
10877|Atom-type_H_E-State|root|0.33
10878|Minimum_E-States_for_(strong)_Hydrogen_Bond_acceptors|Thing|0.33
10879|Minimum_E-States_for_(strong)_Hydrogen_Bond_acceptors|Algorithm|0.25
10880|Minimum_E-States_for_(strong)_Hydrogen_Bond_acceptors|in_silico|0.20
10881|Minimum_E-States_for_(strong)_Hydrogen_Bond_acceptors|QSAR_descriptor|0.17
10882|Minimum_E-States_for_(strong)_Hydrogen_Bond_acceptors|Inhibitor|0.25
10883|Minimum_E-States_for_(strong)_Hydrogen_Bond_acceptors|Pharmacophoric_Group|0.25
10884|Minimum_E-States_for_(strong)_Hydrogen_Bond_acceptors|Chemical_Descriptor|0.50
10885|Minimum_E-States_for_(strong)_Hydrogen_Bond_acceptors|Pharmacokinetics|0.25
10886|Minimum_E-States_for_(strong)_Hydrogen_Bond_acceptors|Assay_method|0.25
10887|Minimum_E-States_for_(strong)_Hydrogen_Bond_acceptors|Biological_Activity|0.25
10888|Minimum_E-States_for_(strong)_Hydrogen_Bond_acceptors|Diagnosis|0.25
10889|Minimum_E-States_for_(strong)_Hydrogen_Bond_acceptors|Biological_Target|0.25
10890|Minimum_E-States_for_(strong)_Hydrogen_Bond_acceptors|Quantum_Chemistry_Computational_Method|0.25
10891|Minimum_E-States_for_(strong)_Hydrogen_Bond_acceptors|Functional_Group_Descriptor|0.25
10892|Minimum_E-States_for_(strong)_Hydrogen_Bond_acceptors|Publication|0.25
10893|Minimum_E-States_for_(strong)_Hydrogen_Bond_acceptors|Validation|0.25
10894|Minimum_E-States_for_(strong)_Hydrogen_Bond_acceptors|Absorption|0.20
10895|Minimum_E-States_for_(strong)_Hydrogen_Bond_acceptors|AlogP_descriptor|0.33
10896|Minimum_E-States_for_(strong)_Hydrogen_Bond_acceptors|BBB|0.33
10897|Minimum_E-States_for_(strong)_Hydrogen_Bond_acceptors|Charges|0.20
10898|Minimum_E-States_for_(strong)_Hydrogen_Bond_acceptors|Contribution|0.20
10899|Minimum_E-States_for_(strong)_Hydrogen_Bond_acceptors|Dipole|0.20
10900|Minimum_E-States_for_(strong)_Hydrogen_Bond_acceptors|Drug|0.20
10901|Minimum_E-States_for_(strong)_Hydrogen_Bond_acceptors|EC50|0.20
10902|Minimum_E-States_for_(strong)_Hydrogen_Bond_acceptors|Esolv.Water|0.20
10903|Minimum_E-States_for_(strong)_Hydrogen_Bond_acceptors|Excretion|0.20
10904|Minimum_E-States_for_(strong)_Hydrogen_Bond_acceptors|Finger_Prints|0.33
10905|Minimum_E-States_for_(strong)_Hydrogen_Bond_acceptors|FreeE|0.20
10906|Minimum_E-States_for_(strong)_Hydrogen_Bond_acceptors|hydrogen_bond_acceptors_count|0.33
10907|Minimum_E-States_for_(strong)_Hydrogen_Bond_acceptors|hydrogen_bond_donors_count|0.33
10908|Minimum_E-States_for_(strong)_Hydrogen_Bond_acceptors|Highest_Occupied_Molecular_Orbital_Energy|0.33
10909|Minimum_E-States_for_(strong)_Hydrogen_Bond_acceptors|IC50|0.20
10910|Minimum_E-States_for_(strong)_Hydrogen_Bond_acceptors|Lowest_Unoccupied_Molecular_Orbital_Energy|0.33
10911|Minimum_E-States_for_(strong)_Hydrogen_Bond_acceptors|Metabolism|0.20
10912|Minimum_E-States_for_(strong)_Hydrogen_Bond_acceptors|Molecular_mass|0.33
10913|Minimum_E-States_for_(strong)_Hydrogen_Bond_acceptors|Osc.Force|0.20
10914|Minimum_E-States_for_(strong)_Hydrogen_Bond_acceptors|Tissue_Distribution|0.20
10915|Minimum_E-States_for_(strong)_Hydrogen_Bond_acceptors|Toxicity|0.20
10916|Minimum_E-States_for_(strong)_Hydrogen_Bond_acceptors|Transition|0.20
10917|Minimum_E-States_for_(strong)_Hydrogen_Bond_acceptors|ZeroE|0.20
10918|Minimum_E-States_for_(strong)_Hydrogen_Bond_acceptors|ab_initio_quantum_chemistry_computational_method|0.20
10919|Minimum_E-States_for_(strong)_Hydrogen_Bond_acceptors|acidic_group_count|0.33
10920|Minimum_E-States_for_(strong)_Hydrogen_Bond_acceptors|alcohol|0.20
10921|Minimum_E-States_for_(strong)_Hydrogen_Bond_acceptors|aldehyde|0.20
10922|Minimum_E-States_for_(strong)_Hydrogen_Bond_acceptors|amide|0.20
10923|Minimum_E-States_for_(strong)_Hydrogen_Bond_acceptors|amine|0.20
10924|Minimum_E-States_for_(strong)_Hydrogen_Bond_acceptors|aromatic_atom_count|0.33
10925|Minimum_E-States_for_(strong)_Hydrogen_Bond_acceptors|atom_count|0.33
10926|Minimum_E-States_for_(strong)_Hydrogen_Bond_acceptors|atomic_QSAR_descriptor|0.33
10927|Minimum_E-States_for_(strong)_Hydrogen_Bond_acceptors|basic_group_count|0.33
10928|Minimum_E-States_for_(strong)_Hydrogen_Bond_acceptors|benzene|0.20
10929|Minimum_E-States_for_(strong)_Hydrogen_Bond_acceptors|bioassay|0.20
10930|Minimum_E-States_for_(strong)_Hydrogen_Bond_acceptors|bond_count|0.33
10931|Minimum_E-States_for_(strong)_Hydrogen_Bond_acceptors|carboxylic_acid|0.20
10932|Minimum_E-States_for_(strong)_Hydrogen_Bond_acceptors|cross-validation_information|0.20
10933|Minimum_E-States_for_(strong)_Hydrogen_Bond_acceptors|cycle_count|0.33
10934|Minimum_E-States_for_(strong)_Hydrogen_Bond_acceptors|cycle_count_containing_heteroatoms|0.25
10935|Minimum_E-States_for_(strong)_Hydrogen_Bond_acceptors|ester|0.20
10936|Minimum_E-States_for_(strong)_Hydrogen_Bond_acceptors|ether|0.20
10937|Minimum_E-States_for_(strong)_Hydrogen_Bond_acceptors|external_validation|0.20
10938|Minimum_E-States_for_(strong)_Hydrogen_Bond_acceptors|Genetic_Algorithm|0.20
10939|Minimum_E-States_for_(strong)_Hydrogen_Bond_acceptors|hartree-fock_method|0.20
10940|Minimum_E-States_for_(strong)_Hydrogen_Bond_acceptors|heavy_atom_count|0.33
10941|Minimum_E-States_for_(strong)_Hydrogen_Bond_acceptors|hydrocarbon|0.20
10942|Minimum_E-States_for_(strong)_Hydrogen_Bond_acceptors|in_vitro|0.20
10943|Minimum_E-States_for_(strong)_Hydrogen_Bond_acceptors|in_vivo|0.20
10944|Minimum_E-States_for_(strong)_Hydrogen_Bond_acceptors|internal_validation|0.20
10945|Minimum_E-States_for_(strong)_Hydrogen_Bond_acceptors|ketone|0.20
10946|Minimum_E-States_for_(strong)_Hydrogen_Bond_acceptors|linear_QSAR|0.14
10947|Minimum_E-States_for_(strong)_Hydrogen_Bond_acceptors|lipinski|0.33
10948|Minimum_E-States_for_(strong)_Hydrogen_Bond_acceptors|molar_refractivity|0.33
10949|Minimum_E-States_for_(strong)_Hydrogen_Bond_acceptors|Monte_Carlo|0.20
10950|Minimum_E-States_for_(strong)_Hydrogen_Bond_acceptors|non-linear_dimensional_QSAR|0.14
10951|Minimum_E-States_for_(strong)_Hydrogen_Bond_acceptors|pIC50|0.20
10952|Minimum_E-States_for_(strong)_Hydrogen_Bond_acceptors|pKi|0.20
10953|Minimum_E-States_for_(strong)_Hydrogen_Bond_acceptors|partition_coefficient|0.33
10954|Minimum_E-States_for_(strong)_Hydrogen_Bond_acceptors|phenols|0.20
10955|Minimum_E-States_for_(strong)_Hydrogen_Bond_acceptors|pi-electron_computational_method|0.20
10956|Minimum_E-States_for_(strong)_Hydrogen_Bond_acceptors|plane_polarized_light_method|0.33
10957|Minimum_E-States_for_(strong)_Hydrogen_Bond_acceptors|polar_surface_area_descriptor|0.33
10958|Minimum_E-States_for_(strong)_Hydrogen_Bond_acceptors|regression_statistics|0.20
10959|Minimum_E-States_for_(strong)_Hydrogen_Bond_acceptors|rotatable_bond_count|0.25
10960|Minimum_E-States_for_(strong)_Hydrogen_Bond_acceptors|semi-empirical_quantum_chemistry_method|0.20
10961|Minimum_E-States_for_(strong)_Hydrogen_Bond_acceptors|split_validation|0.20
10962|Minimum_E-States_for_(strong)_Hydrogen_Bond_acceptors|Machine_learning_algorithm|0.20
10963|Minimum_E-States_for_(strong)_Hydrogen_Bond_acceptors|Supervised_Learning|0.17
10964|Minimum_E-States_for_(strong)_Hydrogen_Bond_acceptors|three_dimensional_QSAR|0.14
10965|Minimum_E-States_for_(strong)_Hydrogen_Bond_acceptors|Trial_and_Error|0.20
10966|Minimum_E-States_for_(strong)_Hydrogen_Bond_acceptors|tumor_size|0.20
10967|Minimum_E-States_for_(strong)_Hydrogen_Bond_acceptors|two_dimensional_QSAR|0.14
10968|Minimum_E-States_for_(strong)_Hydrogen_Bond_acceptors|valence_electron_computational_method|0.20
10969|Minimum_E-States_for_(strong)_Hydrogen_Bond_acceptors|y_scrambling|0.20
10970|Minimum_E-States_for_(strong)_Hydrogen_Bond_acceptors|zagreb_index|0.33
10971|Minimum_E-States_for_(strong)_Hydrogen_Bond_acceptors|Abs.máx(eV)|0.20
10972|Minimum_E-States_for_(strong)_Hydrogen_Bond_acceptors|Abs.máx(nM)|0.20
10973|Minimum_E-States_for_(strong)_Hydrogen_Bond_acceptors|hydrogen_bond_acceptors_count(using_Lipinski’s_definition)|0.25
10974|Minimum_E-States_for_(strong)_Hydrogen_Bond_acceptors|hydrogen_bond_donnors_count(using_Lipinski’s_definition)|0.25
10975|Minimum_E-States_for_(strong)_Hydrogen_Bond_acceptors|Atom-type_H_E-State|1.00
10976|Minimum_E-States_for_(strong)_Hydrogen_Bond_acceptors|Minimum_E-States_for_(strong)_Hydrogen_Bond_acceptors|1.00
10977|Minimum_E-States_for_(strong)_Hydrogen_Bond_acceptors|Minimum_E-States_for_(strong)_Hydrogen_Bond_donors|0.50
10978|Minimum_E-States_for_(strong)_Hydrogen_Bond_acceptors|Moreau-Broto_autocorrelation(first_ionization_potential)_descriptors|0.33
10979|Minimum_E-States_for_(strong)_Hydrogen_Bond_acceptors|Moreau-Broto_autocorrelation(mass)_descriptors|0.33
10980|Minimum_E-States_for_(strong)_Hydrogen_Bond_acceptors|Moreau-Broto_autocorrelation(polarizability)_descriptors|0.33
10981|Minimum_E-States_for_(strong)_Hydrogen_Bond_acceptors|Moreau-Broto_autocorrelation(van_der_Waals_volumes)_descriptors|0.33
10982|Minimum_E-States_for_(strong)_Hydrogen_Bond_acceptors|Sum_of_atom-type_H_E-State(NH)|0.50
10983|Minimum_E-States_for_(strong)_Hydrogen_Bond_acceptors|Sum_of_atom-type_H_E-State(NH2)|0.50
10984|Minimum_E-States_for_(strong)_Hydrogen_Bond_acceptors|Sum_of_atom-type_H_E-State(OH)|0.50
10985|Minimum_E-States_for_(strong)_Hydrogen_Bond_acceptors|Sum_of_atom-type_H_E-State(SH2)|0.50
10986|Minimum_E-States_for_(strong)_Hydrogen_Bond_acceptors|Semi_Supervised_Learning|0.17
10987|Minimum_E-States_for_(strong)_Hydrogen_Bond_acceptors|Unsupervised_Learning|0.17
10988|Minimum_E-States_for_(strong)_Hydrogen_Bond_acceptors|root|0.25
10989|Minimum_E-States_for_(strong)_Hydrogen_Bond_donors|Thing|0.33
10990|Minimum_E-States_for_(strong)_Hydrogen_Bond_donors|Algorithm|0.25
10991|Minimum_E-States_for_(strong)_Hydrogen_Bond_donors|in_silico|0.20
10992|Minimum_E-States_for_(strong)_Hydrogen_Bond_donors|QSAR_descriptor|0.17
10993|Minimum_E-States_for_(strong)_Hydrogen_Bond_donors|Inhibitor|0.25
10994|Minimum_E-States_for_(strong)_Hydrogen_Bond_donors|Pharmacophoric_Group|0.25
10995|Minimum_E-States_for_(strong)_Hydrogen_Bond_donors|Chemical_Descriptor|0.50
10996|Minimum_E-States_for_(strong)_Hydrogen_Bond_donors|Pharmacokinetics|0.25
10997|Minimum_E-States_for_(strong)_Hydrogen_Bond_donors|Assay_method|0.25
10998|Minimum_E-States_for_(strong)_Hydrogen_Bond_donors|Biological_Activity|0.25
10999|Minimum_E-States_for_(strong)_Hydrogen_Bond_donors|Diagnosis|0.25
11000|Minimum_E-States_for_(strong)_Hydrogen_Bond_donors|Biological_Target|0.25
11001|Minimum_E-States_for_(strong)_Hydrogen_Bond_donors|Quantum_Chemistry_Computational_Method|0.25
11002|Minimum_E-States_for_(strong)_Hydrogen_Bond_donors|Functional_Group_Descriptor|0.25
11003|Minimum_E-States_for_(strong)_Hydrogen_Bond_donors|Publication|0.25
11004|Minimum_E-States_for_(strong)_Hydrogen_Bond_donors|Validation|0.25
11005|Minimum_E-States_for_(strong)_Hydrogen_Bond_donors|Absorption|0.20
11006|Minimum_E-States_for_(strong)_Hydrogen_Bond_donors|AlogP_descriptor|0.33
11007|Minimum_E-States_for_(strong)_Hydrogen_Bond_donors|BBB|0.33
11008|Minimum_E-States_for_(strong)_Hydrogen_Bond_donors|Charges|0.20
11009|Minimum_E-States_for_(strong)_Hydrogen_Bond_donors|Contribution|0.20
11010|Minimum_E-States_for_(strong)_Hydrogen_Bond_donors|Dipole|0.20
11011|Minimum_E-States_for_(strong)_Hydrogen_Bond_donors|Drug|0.20
11012|Minimum_E-States_for_(strong)_Hydrogen_Bond_donors|EC50|0.20
11013|Minimum_E-States_for_(strong)_Hydrogen_Bond_donors|Esolv.Water|0.20
11014|Minimum_E-States_for_(strong)_Hydrogen_Bond_donors|Excretion|0.20
11015|Minimum_E-States_for_(strong)_Hydrogen_Bond_donors|Finger_Prints|0.33
11016|Minimum_E-States_for_(strong)_Hydrogen_Bond_donors|FreeE|0.20
11017|Minimum_E-States_for_(strong)_Hydrogen_Bond_donors|hydrogen_bond_acceptors_count|0.33
11018|Minimum_E-States_for_(strong)_Hydrogen_Bond_donors|hydrogen_bond_donors_count|0.33
11019|Minimum_E-States_for_(strong)_Hydrogen_Bond_donors|Highest_Occupied_Molecular_Orbital_Energy|0.33
11020|Minimum_E-States_for_(strong)_Hydrogen_Bond_donors|IC50|0.20
11021|Minimum_E-States_for_(strong)_Hydrogen_Bond_donors|Lowest_Unoccupied_Molecular_Orbital_Energy|0.33
11022|Minimum_E-States_for_(strong)_Hydrogen_Bond_donors|Metabolism|0.20
11023|Minimum_E-States_for_(strong)_Hydrogen_Bond_donors|Molecular_mass|0.33
11024|Minimum_E-States_for_(strong)_Hydrogen_Bond_donors|Osc.Force|0.20
11025|Minimum_E-States_for_(strong)_Hydrogen_Bond_donors|Tissue_Distribution|0.20
11026|Minimum_E-States_for_(strong)_Hydrogen_Bond_donors|Toxicity|0.20
11027|Minimum_E-States_for_(strong)_Hydrogen_Bond_donors|Transition|0.20
11028|Minimum_E-States_for_(strong)_Hydrogen_Bond_donors|ZeroE|0.20
11029|Minimum_E-States_for_(strong)_Hydrogen_Bond_donors|ab_initio_quantum_chemistry_computational_method|0.20
11030|Minimum_E-States_for_(strong)_Hydrogen_Bond_donors|acidic_group_count|0.33
11031|Minimum_E-States_for_(strong)_Hydrogen_Bond_donors|alcohol|0.20
11032|Minimum_E-States_for_(strong)_Hydrogen_Bond_donors|aldehyde|0.20
11033|Minimum_E-States_for_(strong)_Hydrogen_Bond_donors|amide|0.20
11034|Minimum_E-States_for_(strong)_Hydrogen_Bond_donors|amine|0.20
11035|Minimum_E-States_for_(strong)_Hydrogen_Bond_donors|aromatic_atom_count|0.33
11036|Minimum_E-States_for_(strong)_Hydrogen_Bond_donors|atom_count|0.33
11037|Minimum_E-States_for_(strong)_Hydrogen_Bond_donors|atomic_QSAR_descriptor|0.33
11038|Minimum_E-States_for_(strong)_Hydrogen_Bond_donors|basic_group_count|0.33
11039|Minimum_E-States_for_(strong)_Hydrogen_Bond_donors|benzene|0.20
11040|Minimum_E-States_for_(strong)_Hydrogen_Bond_donors|bioassay|0.20
11041|Minimum_E-States_for_(strong)_Hydrogen_Bond_donors|bond_count|0.33
11042|Minimum_E-States_for_(strong)_Hydrogen_Bond_donors|carboxylic_acid|0.20
11043|Minimum_E-States_for_(strong)_Hydrogen_Bond_donors|cross-validation_information|0.20
11044|Minimum_E-States_for_(strong)_Hydrogen_Bond_donors|cycle_count|0.33
11045|Minimum_E-States_for_(strong)_Hydrogen_Bond_donors|cycle_count_containing_heteroatoms|0.25
11046|Minimum_E-States_for_(strong)_Hydrogen_Bond_donors|ester|0.20
11047|Minimum_E-States_for_(strong)_Hydrogen_Bond_donors|ether|0.20
11048|Minimum_E-States_for_(strong)_Hydrogen_Bond_donors|external_validation|0.20
11049|Minimum_E-States_for_(strong)_Hydrogen_Bond_donors|Genetic_Algorithm|0.20
11050|Minimum_E-States_for_(strong)_Hydrogen_Bond_donors|hartree-fock_method|0.20
11051|Minimum_E-States_for_(strong)_Hydrogen_Bond_donors|heavy_atom_count|0.33
11052|Minimum_E-States_for_(strong)_Hydrogen_Bond_donors|hydrocarbon|0.20
11053|Minimum_E-States_for_(strong)_Hydrogen_Bond_donors|in_vitro|0.20
11054|Minimum_E-States_for_(strong)_Hydrogen_Bond_donors|in_vivo|0.20
11055|Minimum_E-States_for_(strong)_Hydrogen_Bond_donors|internal_validation|0.20
11056|Minimum_E-States_for_(strong)_Hydrogen_Bond_donors|ketone|0.20
11057|Minimum_E-States_for_(strong)_Hydrogen_Bond_donors|linear_QSAR|0.14
11058|Minimum_E-States_for_(strong)_Hydrogen_Bond_donors|lipinski|0.33
11059|Minimum_E-States_for_(strong)_Hydrogen_Bond_donors|molar_refractivity|0.33
11060|Minimum_E-States_for_(strong)_Hydrogen_Bond_donors|Monte_Carlo|0.20
11061|Minimum_E-States_for_(strong)_Hydrogen_Bond_donors|non-linear_dimensional_QSAR|0.14
11062|Minimum_E-States_for_(strong)_Hydrogen_Bond_donors|pIC50|0.20
11063|Minimum_E-States_for_(strong)_Hydrogen_Bond_donors|pKi|0.20
11064|Minimum_E-States_for_(strong)_Hydrogen_Bond_donors|partition_coefficient|0.33
11065|Minimum_E-States_for_(strong)_Hydrogen_Bond_donors|phenols|0.20
11066|Minimum_E-States_for_(strong)_Hydrogen_Bond_donors|pi-electron_computational_method|0.20
11067|Minimum_E-States_for_(strong)_Hydrogen_Bond_donors|plane_polarized_light_method|0.33
11068|Minimum_E-States_for_(strong)_Hydrogen_Bond_donors|polar_surface_area_descriptor|0.33
11069|Minimum_E-States_for_(strong)_Hydrogen_Bond_donors|regression_statistics|0.20
11070|Minimum_E-States_for_(strong)_Hydrogen_Bond_donors|rotatable_bond_count|0.25
11071|Minimum_E-States_for_(strong)_Hydrogen_Bond_donors|semi-empirical_quantum_chemistry_method|0.20
11072|Minimum_E-States_for_(strong)_Hydrogen_Bond_donors|split_validation|0.20
11073|Minimum_E-States_for_(strong)_Hydrogen_Bond_donors|Machine_learning_algorithm|0.20
11074|Minimum_E-States_for_(strong)_Hydrogen_Bond_donors|Supervised_Learning|0.17
11075|Minimum_E-States_for_(strong)_Hydrogen_Bond_donors|three_dimensional_QSAR|0.14
11076|Minimum_E-States_for_(strong)_Hydrogen_Bond_donors|Trial_and_Error|0.20
11077|Minimum_E-States_for_(strong)_Hydrogen_Bond_donors|tumor_size|0.20
11078|Minimum_E-States_for_(strong)_Hydrogen_Bond_donors|two_dimensional_QSAR|0.14
11079|Minimum_E-States_for_(strong)_Hydrogen_Bond_donors|valence_electron_computational_method|0.20
11080|Minimum_E-States_for_(strong)_Hydrogen_Bond_donors|y_scrambling|0.20
11081|Minimum_E-States_for_(strong)_Hydrogen_Bond_donors|zagreb_index|0.33
11082|Minimum_E-States_for_(strong)_Hydrogen_Bond_donors|Abs.máx(eV)|0.20
11083|Minimum_E-States_for_(strong)_Hydrogen_Bond_donors|Abs.máx(nM)|0.20
11084|Minimum_E-States_for_(strong)_Hydrogen_Bond_donors|hydrogen_bond_acceptors_count(using_Lipinski’s_definition)|0.25
11085|Minimum_E-States_for_(strong)_Hydrogen_Bond_donors|hydrogen_bond_donnors_count(using_Lipinski’s_definition)|0.25
11086|Minimum_E-States_for_(strong)_Hydrogen_Bond_donors|Atom-type_H_E-State|1.00
11087|Minimum_E-States_for_(strong)_Hydrogen_Bond_donors|Minimum_E-States_for_(strong)_Hydrogen_Bond_acceptors|0.50
11088|Minimum_E-States_for_(strong)_Hydrogen_Bond_donors|Minimum_E-States_for_(strong)_Hydrogen_Bond_donors|1.00
11089|Minimum_E-States_for_(strong)_Hydrogen_Bond_donors|Moreau-Broto_autocorrelation(first_ionization_potential)_descriptors|0.33
11090|Minimum_E-States_for_(strong)_Hydrogen_Bond_donors|Moreau-Broto_autocorrelation(mass)_descriptors|0.33
11091|Minimum_E-States_for_(strong)_Hydrogen_Bond_donors|Moreau-Broto_autocorrelation(polarizability)_descriptors|0.33
11092|Minimum_E-States_for_(strong)_Hydrogen_Bond_donors|Moreau-Broto_autocorrelation(van_der_Waals_volumes)_descriptors|0.33
11093|Minimum_E-States_for_(strong)_Hydrogen_Bond_donors|Sum_of_atom-type_H_E-State(NH)|0.50
11094|Minimum_E-States_for_(strong)_Hydrogen_Bond_donors|Sum_of_atom-type_H_E-State(NH2)|0.50
11095|Minimum_E-States_for_(strong)_Hydrogen_Bond_donors|Sum_of_atom-type_H_E-State(OH)|0.50
11096|Minimum_E-States_for_(strong)_Hydrogen_Bond_donors|Sum_of_atom-type_H_E-State(SH2)|0.50
11097|Minimum_E-States_for_(strong)_Hydrogen_Bond_donors|Semi_Supervised_Learning|0.17
11098|Minimum_E-States_for_(strong)_Hydrogen_Bond_donors|Unsupervised_Learning|0.17
11099|Minimum_E-States_for_(strong)_Hydrogen_Bond_donors|root|0.25
11100|Moreau-Broto_autocorrelation(first_ionization_potential)_descriptors|Thing|0.50
11101|Moreau-Broto_autocorrelation(first_ionization_potential)_descriptors|Algorithm|0.33
11102|Moreau-Broto_autocorrelation(first_ionization_potential)_descriptors|in_silico|0.25
11103|Moreau-Broto_autocorrelation(first_ionization_potential)_descriptors|QSAR_descriptor|0.20
11104|Moreau-Broto_autocorrelation(first_ionization_potential)_descriptors|Inhibitor|0.33
11105|Moreau-Broto_autocorrelation(first_ionization_potential)_descriptors|Pharmacophoric_Group|0.33
11106|Moreau-Broto_autocorrelation(first_ionization_potential)_descriptors|Chemical_Descriptor|1.00
11107|Moreau-Broto_autocorrelation(first_ionization_potential)_descriptors|Pharmacokinetics|0.33
11108|Moreau-Broto_autocorrelation(first_ionization_potential)_descriptors|Assay_method|0.33
11109|Moreau-Broto_autocorrelation(first_ionization_potential)_descriptors|Biological_Activity|0.33
11110|Moreau-Broto_autocorrelation(first_ionization_potential)_descriptors|Diagnosis|0.33
11111|Moreau-Broto_autocorrelation(first_ionization_potential)_descriptors|Biological_Target|0.33
11112|Moreau-Broto_autocorrelation(first_ionization_potential)_descriptors|Quantum_Chemistry_Computational_Method|0.33
11113|Moreau-Broto_autocorrelation(first_ionization_potential)_descriptors|Functional_Group_Descriptor|0.33
11114|Moreau-Broto_autocorrelation(first_ionization_potential)_descriptors|Publication|0.33
11115|Moreau-Broto_autocorrelation(first_ionization_potential)_descriptors|Validation|0.33
11116|Moreau-Broto_autocorrelation(first_ionization_potential)_descriptors|Absorption|0.25
11117|Moreau-Broto_autocorrelation(first_ionization_potential)_descriptors|AlogP_descriptor|0.50
11118|Moreau-Broto_autocorrelation(first_ionization_potential)_descriptors|BBB|0.50
11119|Moreau-Broto_autocorrelation(first_ionization_potential)_descriptors|Charges|0.25
11120|Moreau-Broto_autocorrelation(first_ionization_potential)_descriptors|Contribution|0.25
11121|Moreau-Broto_autocorrelation(first_ionization_potential)_descriptors|Dipole|0.25
11122|Moreau-Broto_autocorrelation(first_ionization_potential)_descriptors|Drug|0.25
11123|Moreau-Broto_autocorrelation(first_ionization_potential)_descriptors|EC50|0.25
11124|Moreau-Broto_autocorrelation(first_ionization_potential)_descriptors|Esolv.Water|0.25
11125|Moreau-Broto_autocorrelation(first_ionization_potential)_descriptors|Excretion|0.25
11126|Moreau-Broto_autocorrelation(first_ionization_potential)_descriptors|Finger_Prints|0.50
11127|Moreau-Broto_autocorrelation(first_ionization_potential)_descriptors|FreeE|0.25
11128|Moreau-Broto_autocorrelation(first_ionization_potential)_descriptors|hydrogen_bond_acceptors_count|0.50
11129|Moreau-Broto_autocorrelation(first_ionization_potential)_descriptors|hydrogen_bond_donors_count|0.50
11130|Moreau-Broto_autocorrelation(first_ionization_potential)_descriptors|Highest_Occupied_Molecular_Orbital_Energy|0.50
11131|Moreau-Broto_autocorrelation(first_ionization_potential)_descriptors|IC50|0.25
11132|Moreau-Broto_autocorrelation(first_ionization_potential)_descriptors|Lowest_Unoccupied_Molecular_Orbital_Energy|0.50
11133|Moreau-Broto_autocorrelation(first_ionization_potential)_descriptors|Metabolism|0.25
11134|Moreau-Broto_autocorrelation(first_ionization_potential)_descriptors|Molecular_mass|0.50
11135|Moreau-Broto_autocorrelation(first_ionization_potential)_descriptors|Osc.Force|0.25
11136|Moreau-Broto_autocorrelation(first_ionization_potential)_descriptors|Tissue_Distribution|0.25
11137|Moreau-Broto_autocorrelation(first_ionization_potential)_descriptors|Toxicity|0.25
11138|Moreau-Broto_autocorrelation(first_ionization_potential)_descriptors|Transition|0.25
11139|Moreau-Broto_autocorrelation(first_ionization_potential)_descriptors|ZeroE|0.25
11140|Moreau-Broto_autocorrelation(first_ionization_potential)_descriptors|ab_initio_quantum_chemistry_computational_method|0.25
11141|Moreau-Broto_autocorrelation(first_ionization_potential)_descriptors|acidic_group_count|0.50
11142|Moreau-Broto_autocorrelation(first_ionization_potential)_descriptors|alcohol|0.25
11143|Moreau-Broto_autocorrelation(first_ionization_potential)_descriptors|aldehyde|0.25
11144|Moreau-Broto_autocorrelation(first_ionization_potential)_descriptors|amide|0.25
11145|Moreau-Broto_autocorrelation(first_ionization_potential)_descriptors|amine|0.25
11146|Moreau-Broto_autocorrelation(first_ionization_potential)_descriptors|aromatic_atom_count|0.50
11147|Moreau-Broto_autocorrelation(first_ionization_potential)_descriptors|atom_count|0.50
11148|Moreau-Broto_autocorrelation(first_ionization_potential)_descriptors|atomic_QSAR_descriptor|0.50
11149|Moreau-Broto_autocorrelation(first_ionization_potential)_descriptors|basic_group_count|0.50
11150|Moreau-Broto_autocorrelation(first_ionization_potential)_descriptors|benzene|0.25
11151|Moreau-Broto_autocorrelation(first_ionization_potential)_descriptors|bioassay|0.25
11152|Moreau-Broto_autocorrelation(first_ionization_potential)_descriptors|bond_count|0.50
11153|Moreau-Broto_autocorrelation(first_ionization_potential)_descriptors|carboxylic_acid|0.25
11154|Moreau-Broto_autocorrelation(first_ionization_potential)_descriptors|cross-validation_information|0.25
11155|Moreau-Broto_autocorrelation(first_ionization_potential)_descriptors|cycle_count|0.50
11156|Moreau-Broto_autocorrelation(first_ionization_potential)_descriptors|cycle_count_containing_heteroatoms|0.33
11157|Moreau-Broto_autocorrelation(first_ionization_potential)_descriptors|ester|0.25
