molecula|NaaNH|n9FaHRing|n9FaRing|SssssC|NaasN|SRW09|nAHRing|BCUTs-1|SaasN|SRW07|AATSC1s|MATS7i|SaaaC|MATS8i|AATSC8d|AATSC1pe|MATS1c|GATS1are|BIC2|MATS8d|SIC2|GATS1pe|FNSA3|FNSA5|PBF|PNSA5|RNCS|RPSA|TPSA_x|FNSA4|WNSA5|RPCS|FNSA2|WNSA3|DPSA3|GRAVp|TASA|WNSA4|GRAV|DPSA4|FPSA5|DPSA1|Mor01p|CYP2D6 inhibitor|CYP2C9 inhibitor|P-gp substrate|CYP3A4 inhibitor|Hydrogen bond don0rs count (using Lipinski’s definition)|Synthetic Accessibility|Log Po/w iLOGP|Num. of Aromatic heavy atoms|Log S (SILICOS-IT)|Log Po/w Silicos-IT Log P|Log Po/w WLOGP|TPSA_y|Brenk|Molar refractivity|Veber filter|Class [Log S (SILICOS-IT)]|Num. of Rotatable bonds|Heavy atom count|Hydrogen bond acceptors count (using Lipinski’s definition)|Log Kp (cm/s)|Molecular Mass|Egan filter|CYP1A2 inhibitor|Consensus Log P|Solubility [Log S (Ali)] (mol/l)|Solubility [Log S (Ali)] (mg/ml)|Solubility [Log S (ESOL)] (mol/l)|Lipinski|Solubility [Log S (SILICOS-IT)] (mol/l)|Lowest Unoccupied Molecular Orbital Energy|Absorption Energy (max. Transition) (eV)|Total Energy (gas phase) (Hartree)|Area (grid)|Wavelength (HOMO-LUMO transition) (nm)|Oscillator Force (max. Transition)|Wavelength (max. Transition) (nm)|Approximated area|Contribution (HOMO-LUMO transition)|Zero Point Energy|HOMO-LUMO Energy Difference (Hartree)|E solv. Water  (Hartree)|Dipole (water)|IC50|pIC50
12b_a40|0|0|0|0.0|1|7.515889085|0|0.604989475|1.713497417|5.4161004020000005|-0.011794908|0.1744506639999999|0.747253086|0.107454819|-0.1537981269999999|0.004452418|-0.513870527|0.58925219|0.7137941109999999|-0.227384615|0.7818091140000001|0.522580798|-0.065048707|-0.074921647|0.2160572999999999|-42.67442006|80.72126798|0.044352844|25.26281742|-0.0338355829999999|-24.3068084|48.17000329|-1.048903063|-21.10373336|43.22826564|2462.878448|544.3244990000001|-10.97726831|5933.385347|22.49258909|0.010309671|-406.4913617|370.3261123|0.0|1.0|1.0|0.0|0.0|3.26|3.87|20.0|-8.39|6.58|6.74|58.43|0.0|101.78|0.0|1.0|2.0|24.0|2.0|-4.09|415.12|1.0|1.0|5.79|1.95e-08|8.09e-06|7.82e-08|1.0|4.08e-09|-0.08279|3407.0|-3016.9868100000003|576.38|363.91|306.0|363.91|490.5|0.69476|-3016.927883|-0.14267|0.01251873|6.3131|0.04|7.3979
11c_a5|1|0|0|0.0|0|6.605297921|0|1.427567332|0.0|4.59511985|-0.050049777|-0.0859098|0.0|-0.059682527|-0.023856811|0.005383056|-0.269653478|0.679183645|0.8020105409999999|-0.044126759|0.86113162|0.658307423|-0.078909483|-0.0873419269999999|0.389427402|-53.12487972|31.61751609|0.19527649|118.7750305|-0.0322785379999999|-32.31269264|4.089828494|-1.484812761|-29.19305715|58.854300300000006|2497.685314|489.4652669|-11.94164728|5202.741647999999|27.76804404|0.021214793|-251.8596984|523.8031619|1.0|1.0|1.0|1.0|1.0|2.96|2.14|23.0|-8.47|4.79|4.17|80.76|0.0|106.79|0.0|1.0|6.0|28.0|5.0|-6.59|370.4|0.0|1.0|3.0|7.38e-05|0.0273|7.950000000000001e-05|0.0|3.4000000000000003e-09|-0.04315|4.5035|-1218.454079|636.14|294.59|0.5327|275.3|512.32|0.6267699999999999|-1218.278135|-0.1713299999999999|0.03798847|3.3827|25.0|7.6021
4l_a46|0|0|0|0.171853072|1|7.825245291|1|1.134637095|2.155247543|5.587248657999999|-0.075241716|-0.067419714|0.0|-0.060895366|-0.161358058|0.006162668|-0.3888343979999999|0.7940662409999999|0.726535412|-0.229089688|0.762625193|0.7936534740000001|-0.09094885|-0.085194597|0.291762764|-48.19533497|177.7681018|0.107841373|61.00681586|-0.030068681|-27.26452605|0.0|-1.533502748|-29.10603933|55.17245545|2165.620022|504.7020036|-9.6227739|4865.794981|19.25417715|0.006130523|-433.8429998|579.2365607|1.0|1.0|1.0|1.0|1.0|3.92|3.19|17.0|-7.0|4.64|5.02|50.94|0.0|105.77|0.0|1.0|3.0|26.0|3.0|-5.23|347.45|0.0|1.0|4.08|5.25e-06|0.00182|7.78e-06|0.0|9.980000000000001e-08|-0.01784|5.4011|-1092.71063|612.39|278.36|0.2504|229.55|526.77|0.68584|-1092.484863|-0.18567|0.03506136|3.7624|98.0|7.0088
4R4l_a46|0|0|0|0.171853072|1|7.825245291|1|1.134637095|2.155247543|5.587248657999999|-0.075241716|-0.067419714|0.0|-0.060895366|-0.161358058|0.006162668|-0.3888343979999999|0.7940662409999999|0.726535412|-0.229089688|0.762625193|0.7936534740000001|-0.090505744|-0.084697739|0.208818132|-45.96797819|177.33836430000002|0.103346328|56.0891211|-0.02989332|-24.94818681|0.0|-1.524559305|-26.65896664|52.96512128|2165.83681|486.6405745|-8.805242402000001|4923.057044|18.4720714|0.006401537|-410.6276419|579.2365607|1.0|1.0|1.0|1.0|1.0|3.92|3.24|17.0|-7.0|4.64|5.02|50.94|0.0|105.77|0.0|1.0|3.0|26.0|3.0|-5.23|347.45|0.0|1.0|4.09|5.25e-06|0.00182|7.78e-06|0.0|9.980000000000001e-08|-0.0212699999999999|4.6497|-1092.728268|584.44|301.29|0.1678|266.65|498.78|0.67823|-1092.4898449999998|-0.17475|0.02589231|2.3035|137.0|6.8633
37_a18|0|0|0|0.0|0|7.03438793|2|1.251176176|0.0|4.844187086|-0.018808538|-0.018268775|0.0|-0.034593342|-0.011713125|0.003512954|-0.44541772|0.7100921609999999|0.725028151|-0.020149364|0.761336899|0.699483099|-0.068500679|-0.074857954|0.385121249|-54.7389628|12.63119843|0.168216253|123.0060763|-0.0286221589999999|-40.02719655|60.1335413|-1.946306811|-36.62790634|56.74339533|3055.795406|608.2316837999999|-15.30451633|7035.839448000001|27.36337253|0.0142451319999999|-387.3755475|1056.535856|1.0|0.0|1.0|1.0|2.0|4.31|0.0|18.0|-8.82|3.68|3.3|76.5|1.0|151.14|0.0|1.0|7.0|36.0|3.0|-6.14|480.6|0.0|0.0|2.93|2.08e-06|0.000999|3.35e-06|0.0|1.51e-09|-0.04925|3.2127|-1532.974371|794.5|385.91|499.0|385.91|673.45|0.69305|-1532.553949|-0.13194|0.02274574|3.0375|35.0|7.4559
16_a20|1|0|0|0.0|0|6.842683282|0|1.401259527|0.0|4.727387819|0.00695144|0.126359252|2.013871268|-0.061975089|-0.062750442|0.001157852|-0.458484451|0.7582110409999999|0.7478675859999999|-0.10978034|0.809440795|0.724665638|-0.066137353|-0.077793092|0.382481746|-51.18223058|69.28224942|0.084994428|55.92018945|-0.029561375|-33.67420774|3.46788153|-1.47806874|-28.6288015|51.14820251|2722.728332|602.0075202|-12.79619894|5896.394536|24.9314775|0.013439632|-368.5817657|664.4562602999999|1.0|1.0|1.0|1.0|1.0|3.5|3.13|27.0|-10.52|6.38|5.46|78.25|0.0|121.69|0.0|0.0|4.0|31.0|4.0|-5.42|401.46|0.0|1.0|4.37|8.68e-07|0.000349|2.17e-06|0.0|3.0500000000000005e-11|-0.05909|5.9837|-1275.8670960000002|686.59|347.26|0.3431|207.2|554.41|0.69524|-1275.636924|-0.1481299999999999|0.03385502|6.5609|26.0|7585.0
13d_a5 (GW788388)|1|0|0|0.0|0|6.605297921|1|1.236844097|0.0|4.59511985|-0.009710199|-0.092509033|0.0|-0.086484275|0.024793388|0.003668464|-0.3706975529999999|0.7333482170000001|0.78479342|0.047169811|0.834800344|0.71006207|-0.086824482|-0.0844793|0.54169129|-55.87383979|151.3669372|0.2258962769999999|149.40573999999998|-0.0291837579999999|-36.95444874|44.69922692|-1.605106706|-37.98032007|67.0626077|2834.036315|511.985152|-12.76608229|6122.792779|28.84397435|0.022041749|-223.7910275|723.0631751|1.0|1.0|1.0|1.0|2.0|3.21|2.74|23.0|-8.84|4.56|4.11|92.79|0.0|121.68|0.0|1.0|6.0|32.0|5.0|-6.94|425.48|0.0|1.0|3.11|4.429999999999999e-05|0.0189|4.5e-05|0.0|1.45e-09|-0.05542|4.6091|-1390.548362|707.09|297.28|0.5251|269.0|532.01|0.48848|-1390.294368|-0.17299|0.04130059|3355.0|18.0|7.7447
15b_a50|0|1|1|0.0|2|7.934155233999999|1|1.353059441|4.112770601|5.82008293|-0.05484142|-0.103807905|2.018777006|-0.06083723|-0.124047802|0.005203263|-0.310946931|0.79846758|0.8259784720000001|-0.216393362|0.8833003970000001|0.764606364|-0.082576068|-0.080700307|0.447220762|-46.13641893|274.85729960000003|0.179086516|102.3838797|-0.028069672|-26.37622116|0.0|-1.291204916|-26.98929785|58.69070955|2441.264256|469.3167805|-9.174337796|5205.2135960000005|25.11269883|0.024313507|-158.95261259999998|510.3677388|1.0|1.0|1.0|1.0|1.0|3.56|2.11|20.0|-5.72|2.71|3.26|68.76|0.0|105.46|0.0|2.0|5.0|27.0|4.0|-6.98|357.41|0.0|1.0|2.37|0.000654|0.2339999999999999|0.000249|0.0|1.92e-06|-0.0333399999999999|4.0561|-1160.463663|613.37|305.67|0.1796|305.67|475.99|0.65917|-1160.275856|-0.16737|0.03528279|9.3788|79.0|7.1024
34_a47|0|1|1|0.0|1|6.842683282|0|1.40499556|1.883479676|4.727387819|-0.064842466|-0.094313757|1.741433543|-0.043634386|0.078153957|0.0047106|-0.2829549719999999|0.62974551|0.833786184|0.128336294|0.89234354|0.609110565|-0.061957581|-0.090141168|0.437215023|-49.91779281|31.17423189|0.1739443389999999|96.32577107|-0.029348287|-27.64315244|0.0|-1.261976347|-19.00022922|45.23285281|2371.236125|457.4477611|-9.000096143|5105.274301|24.85087647|0.023023142|-170.55473480000003|439.9906467|1.0|1.0|1.0|1.0|1.0|3.19|3.0|21.0|-7.47|3.34|4.52|68.52|0.0|99.09|0.0|1.0|4.0|26.0|5.0|-6.66|348.38|0.0|1.0|3.02|0.000267|0.0929|0.000125|0.0|3.36e-08|-0.0545|4.2077|-1162.450678|585.79|318.79|0.2309|294.66|436.88|0.69314|-1162.283641|-0.16086|0.03084502|6.2235|2.0|8.7
12av_a36|1|0|0|0.0|0|7.412764017000001|2|1.297042752|0.0|5.351858133|-0.081537769|0.06882889|0.0|-0.021036176|-0.039627578|-0.000472698|-0.507136551|0.859938421|0.8076780109999999|-0.067408377|0.8571025990000001|0.817582774|-0.082283524|-0.105593135|0.277834652|-73.55299094|99.2415672|0.247552267|172.4374372|-0.035197712|-51.2347934|124.9387725|-2.006269572|-39.92474833|72.40871507|3011.024457|524.1323793|-17.07826447|6460.1184140000005|36.48912989|0.025779468|-239.5042702|757.7532208|0.0|0.0|1.0|0.0|3.0|4.96|0.0|17.0|-6.93|2.38|1.65|98.3|0.0|138.06|0.0|1.0|7.0|33.0|5.0|-7.66|438.48|0.0|0.0|1.47|0.000292|128.0|0.000227|0.0|1.1800000000000001e-07|-0.05307|4.8408|-1440.945099|733.21|360.39|0.6698|256.12|588.31|0.70455|-1440.67411|-0.14122|0.04308001|6.1075|39.0|7.4089
20b_a10|0|0|0|0.0|1|7.535296702|1|1.343837209|2.103422978|5.4161004020000005|-0.073703704|-0.030238422|1.854149459|-0.042013549|-0.013623188|0.002637529|-0.450145946|0.725009545|0.761071345|-0.022843761|0.817426568|0.6980623109999999|-0.094975935|-0.088479815|0.6741049840000001|-56.53849503|81.39248686|0.24740823|158.09355980000004|-0.033783202|-36.12803002|91.02309592|-1.85807612|-38.78052212|69.02087825|3085.433676|480.905232|-13.79433873|7173.225184999999|28.34404003|0.0171045989999999|-334.3514234|769.1246171|1.0|1.0|1.0|1.0|1.0|3.54|3.15|27.0|-8.93|4.23|5.0|95.92|0.0|129.73|0.0|1.0|5.0|34.0|5.0|-6.53|447.49|0.0|1.0|3.66|6.05e-06|0.00271|8.13e-06|0.0|1.1699999999999999e-09|-0.0578399999999999|5.9354|-1465.587932|687.84|317.8|0.2782|208.89|482.93|669.0|-1465.333983|-0.16388|0.03930765|7.7954|1.1|5.9586
17_a3|0|0|0|0.0|0|6.823286122000001|0|0.605019885|0.0|4.727387819|-0.118246266|-0.015463451|1.709081227|-0.041723219|-0.0510707059999999|-0.006696449|-0.633373061|0.881253042|0.767641592|-0.085686119|0.838125715|0.773152968|-0.098658557|-0.096067661|0.225087454|-48.88298017|234.4907116|0.1969243769999999|100.2028184|-0.039557272|-24.87357062|76.17242478|-1.344947254|-25.54439812|55.45324083|2196.728425|408.6362608|-10.24205849|4839.543958|23.96047156|0.012803096|-346.0738521|353.7528308|1.0|1.0|1.0|1.0|1.0|3.13|2.65|21.0|-7.48|4.96|4.66|92.93|0.0|95.5|0.0|1.0|2.0|23.0|3.0|-5.61|338.81|0.0|1.0|3.71|2.96e-06|1.0|1.18e-05|0.0|3.28e-08|-0.0720399999999999|3.2102|-1731.72355|537.32|386.22|0.4062|386.22|393.58|0.69481|-1731.6147670000005|-0.13155|0.02878063|4.8815|23.0|7.6383
18_a34|0|0|0|0.0|1|7.423568444|1|1.4547811819999998|1.801574074|5.351858133|-0.101546926|-0.100548575|0.0|-0.141332289|-0.136990511|0.002183342|-0.493450778|0.759292258|0.805756513|-0.224951558|0.8584852479999999|0.713979177|-0.090328365|-0.129784908|0.295523326|-71.65163761|66.6880793|0.31018528|171.24705480000003|-0.0422555509999999|-39.55742812|54.26737825|-1.816988713|-27.53138148|72.41862911|2424.18137|380.8328339|-12.87916264|5296.289007|33.52510165|0.027385869|-216.2496321|428.6241319|1.0|1.0|0.0|1.0|0.0|3.28|3.61|17.0|-5.65|3.13|3.15|75.47|0.0|93.91|0.0|2.0|5.0|26.0|6.0|-6.26|351.36|0.0|1.0|2.89|4.77e-05|0.0167|7.829999999999999e-05|0.0|2.22e-06|-0.03925|4.4335|-1199.259634|592.04|300.68|0.3525|279.66|483.87|0.60488|-1199.101028|-0.17549|0.02902032|6.7806|2.43|5.6144
13_a15|0|0|0|0.0|0|0.0|1|1.4356889940000002|0.0|0.0|-0.031457366|-0.006938727|0.0|-0.031047852|0.005149745|0.003766915|-0.357554652|0.843715005|0.729838386|0.009456191|0.7784213259999999|0.796300317|-0.068526782|-0.098053528|0.708462114|-61.86632281|142.67217639999998|0.114512421|72.25096855|-0.033811561|-39.03420883|0.0|-1.961070565|-27.279882500000003|53.45565817|3028.485145|558.6934137000001|-13.46007201|7196.400881999999|28.24531009|0.01672103|-322.1392954|830.7967967000001|1.0|1.0|0.0|0.0|1.0|4.13|4.19|24.0|-8.9|4.33|6.69|59.51|0.0|138.24|0.0|1.0|6.0|34.0|4.0|-5.26|448.52|1.0|0.0|4.61|4.77e-07|0.000214|7.970000000000001e-07|0.0|1.27e-09|-0.03946|3942.0|-1450.727602|674.36|482.03|208.0|314.52|549.33|0.70626|-1450.399387|-0.11283|0.02844037|6.0429|6.0|8.2218
19_a34|0|0|0|0.0|1|7.412764017000001|1|1.438829424|1.898101852|5.351858133|-0.169170251|-0.189862762|0.0|-0.143343425|-0.014196676|-0.0042364759999999|-0.469568766|0.866604574|0.8022000659999999|-0.0235903339999999|0.8582665429999999|0.818710955|-0.112877411|-0.1255804019999999|0.308793959|-62.64265252|131.5318459|0.360097548|179.6256831|-0.039656969|-31.24772528|470.4453529|-1.506964829|-28.08688512|76.05407906|2127.363207|319.1993829|-9.86770272|4496.516479|29.86894781|0.029554695|-161.90813300000002|337.9440349|1.0|0.0|1.0|1.0|1.0|3.07|2.77|17.0|-5.03|2.69|2.31|69.4|0.0|83.95|0.0|2.0|3.0|23.0|5.0|-7.01|309.32|0.0|1.0|2.1|0.00186|574.0|0.000704|0.0|9.42e-06|-0.02901|4.1721|-1046.5747720000002|538.96|297.18|0.2189|297.18|421.62|0.6897300000000001|-1046.458335|-0.1735|0.03168624|5.0441|0.99|6.0044
8_a1 (SB-202620)|1|0|0|0.0|0|6.86171134|0|1.4323973840000002|0.0|4.727387819|-0.226277123|-0.0443137679999999|0.0|-0.1402198369999999|0.037553634|-0.0106277489999999|-0.612004804|0.674381582|0.743088715|0.063001656|0.805476065|0.658433571|-0.117682533|-0.105271458|0.174628594|-59.72618401|208.2071465|0.351032497|199.1596945|-0.041081545|-33.88588996|64.70432539|-1.684343335|-37.88089785|75.57687443|2431.842132|368.1943149|-13.22376193|5170.286136|30.104091200000003|0.019645498|-311.18185800000003|433.2550452|1.0|0.0|1.0|0.0|2.0|2.74|2.21|23.0|-8.02|4.86|5.06|78.87|0.0|99.61|0.0|1.0|4.0|27.0|5.0|-5.94|359.35|0.0|1.0|3.7|1.14e-05|0.0041|1.98e-05|0.0|9.53e-09|-0.0736899999999999|3.4052|-1223.117248|586.27|364.11|0.5339|364.11|460.4|0.7026600000000001|-1222.9606720000002|-0.13683|0.16177304|5.5005|0.4|6.3979
13_a47|1|1|1|0.0|0|6.605297921|0|1.417757826|0.0|4.59511985|-0.0777650159999999|-0.047120094|1.5940801480000002|0.003874205|0.038682232|-0.000211465|-0.316563793|0.6427334020000001|0.794037882|0.065869272|0.8582665429999999|0.626280497|-0.081148294|-0.088128939|0.244975411|-45.39284663|63.12660940000001|0.2183244369999999|112.453046|-0.032468557|-23.38063458|0.0|-1.23380515|-21.52866736|50.9329486|2190.316257|402.6200617|-8.613918003|4542.479565|24.29844849|0.023284817|-193.936606|359.12161539999994|1.0|0.0|1.0|1.0|2.0|2.9|1.75|21.0|-7.9|4.06|4.63|66.49|0.0|91.59|0.0|1.0|3.0|24.0|4.0|-6.0|319.34|0.0|1.0|3.19|5.79e-05|0.0185|5.41e-05|0.0|1.26e-08|-0.05465|4.0302|-1067.78457|542.62|307.63|0.3382|307.63|404.73|0.67466|-1067.665127|-166.0|0.03639189|4.8308|16.0|7.8
8f_a12|0|1|1|0.0|0|6.580639137|1|0.609895166|0.0|4.59511985|-0.062406088|-0.013400998|2.177023629|0.028505422|-0.024023866|-0.00094279|-0.560548116|0.902669729|0.7475224290000001|-0.042014638|0.80546986|0.8409290840000001|-0.072634742|-0.098932601|0.285353468|-56.220383|83.13642146|0.130176823|73.97552223|-0.03822396|-31.9483307|0.0|-1.6818542230000002|-23.45595611|48.82707007|2541.921472|494.2940092|-12.34367323|5481.952981|25.9168408|0.012030968|-384.290491|524.0516742|1.0|1.0|1.0|1.0|1.0|4.09|3.26|21.0|-8.42|4.99|3.41|78.41|0.0|115.66|0.0|1.0|3.0|27.0|4.0|-5.47|369.44|0.0|1.0|3.82|1.99e-06|0.000735|5.72e-06|0.0|3.79e-09|-0.06179|4.1744|-1481.115891|606.97|339.35|312.0|297.01|441.97|0.65098|-1480.955408|-0.15061|0.03056355|1.4701|646.0|6.1898
8c_a32|1|1|1|0.0|0|7.765993078999999|0|0.609420757|0.0|5.733341277|-0.04699673|-0.026467635|2.143746338|-0.026048985|-0.0682721729999999|-0.001662219|-0.578242111|0.788133615|0.845443342|-0.11492754|0.8966299409999999|0.7507116140000001|-0.076876481|-0.097480366|0.263222951|-58.93213925|126.6561213|0.198252488|119.85432240000002|-0.027548799|-35.6276568|78.19443734|-1.267244762|-28.09723623|56.29419869|2571.62241|484.6996147|-10.06868562|5773.240734|27.72624296|0.025527931|-121.7388847|557.1050635|1.0|1.0|1.0|1.0|2.0|3.46|2.82|19.0|-7.65|6.49|4.19|140.04|0.0|110.47|1.0|1.0|7.0|27.0|4.0|-6.45|397.52|1.0|1.0|3.56|1.5e-06|0.000597|4.11e-05|0.0|2.23e-08|-0.04161|3.5673|-1880.733377|646.97|347.56|0.3272|347.56|516.78|0.70135|-1880.537558|-0.14712|0.03115673|10.2656|37.0|7.4318
13_a12|0|0|0|0.0|0|0.0|0|1.508548782|0.0|0.0|-0.0619247109999999|-0.21832579|0.0|-0.083760082|0.021322992|0.002279068|-0.595629719|0.845823047|0.6809340620000001|0.039235452|0.7300173240000001|0.804066411|-0.058167326|-0.092483398|0.122164874|-45.33566159|64.74666684|0.09993609|48.98899535|-0.034993718|-22.2236882|66.2289548|-1.2947675790000002|-13.97756285|32.52766981|1812.788134|441.2142447|-8.408963103|3647.657976|19.42716439|0.0074597119999999|-375.4880089|327.9594923|1.0|0.0|0.0|1.0|1.0|2.7|2.64|18.0|-7.14|3.63|3.9|50.7|0.0|84.74|0.0|1.0|3.0|21.0|3.0|-5.49|276.34|0.0|1.0|3.22|5.520000000000001e-05|0.0152|6.3e-05|0.0|7.26e-08|-0.04445|4.5363|-876.3370809|532.86|315.25|0.6528|273.31|437.91|0.64974|-876.209109|-0.16458|0.0290811829999999|1.5686|93.0|7.0315
12h_a30|0|0|0|0.0|0|7.412764017000001|2|0.604984682|0.0|5.351858133|-0.06631353|-0.074988669|0.0|0.001698966|-0.072247675|0.002064369|-0.4708582289999999|0.669561738|0.831176513|-0.1240820219999999|0.888213143|0.64876559|-0.083127678|-0.09907575|0.353607682|-63.03519645|89.66095835|0.236431596|150.42542849999998|-0.038417127|-40.10503079|0.0|-1.882439244|-33.64938551|63.95204629|2848.98238|485.8069155|-15.55093031|6252.192213|30.63031164|0.015886049|-379.1625034|618.6004214|0.0|1.0|1.0|0.0|1.0|4.63|0.0|17.0|-6.9|4.25|3.18|81.65|0.0|127.24|0.0|1.0|5.0|30.0|5.0|-6.02|416.47|0.0|0.0|2.92|4.12e-06|0.00171|9.71e-06|0.0|1.26e-07|-0.05347|5.0289|-1674.977665|672.54|353.22|0.1878|246.54|518.06|0.68543|-1674.777786|-0.14889|0.03372393|3.4138|9.0|8065.0
4c_a46|0|0|0|0.139403726|1|7.825245291|1|1.134637091|2.137504882|5.587248657999999|-0.048990529|-0.111750026|0.0|-0.051150771|-0.068256579|0.010040825|-0.421467037|0.649753668|0.726862617|-0.0976963169999999|0.761921603|0.65145414|-0.063644365|-0.087503927|0.305199509|-55.2981278|35.22734468|0.109222605|69.02325225|-0.029688832|-34.9456654|53.13410852|-1.662574604|-25.41708422|49.01980408|2455.604167|562.9269925|-11.85656505|5571.088357|22.31552819|0.008510983|-430.6788754|696.2528933|0.0|1.0|1.0|1.0|0.0|4.09|3.8|17.0|-7.62|5.11|5.24|57.01|0.0|115.03|0.0|1.0|5.0|29.0|4.0|-5.39|389.49|0.0|0.0|4.44|2.8e-06|0.00109|5.3e-06|0.0|2.39e-08|-0.04381|5.4579|-1245.392965|683.75|302.21|0.2296|227.16|617.56|0.6986600000000001|-1245.114575|-0.17085|0.02299741|5.4491|2008.0|5.6972
3f_a32|1|1|1|0.0|0|7.773594467000001|0|0.6094207770000001|0.0|5.733341277|-0.0434359079999999|-0.062954205|2.227330929|-0.113189563|-0.110286539|0.002565215|-0.5487283829999999|0.833981748|0.820782305|-0.1743238839999999|0.871865543|0.786074011|-0.073433055|-0.097374443|0.3217719189999999|-54.8993954|47.97543149|0.125973316|71.02334697|-0.030139709|-30.95210106|0.0|-1.265867765|-23.34192893|48.1093075|2273.466801|492.7734095|-9.580412233|4993.667711|21.53155987|0.011659458|-326.0981041|475.3634141|1.0|1.0|1.0|1.0|1.0|3.9|3.31|19.0|-7.31|7.18|5.63|110.94|0.0|102.66|0.0|1.0|4.0|24.0|3.0|-5.03|354.49|0.0|1.0|4.63|1.28e-07|4.53e-05|3.96e-06|0.0|4.89e-08|-0.05315|3.5569|-1712.034952|604.9|348.58|293.0|348.58|488.74|0.70255|-1711.863611|-0.1474599999999999|0.02606687|5.7161|9.0|8.0458
21a_a23|0|1|1|0.0|2|7.525639975|0|1.197963603|3.43622302|5.4161004020000005|-0.038876045|0.071115216|0.773970837|-0.133417036|-0.083864151|0.01180744|-0.484404194|0.725800261|0.7367638240000001|-0.137122549|0.79188323|0.6906097959999999|-0.051521215|-0.082341001|0.224766417|-54.35891011|39.56172507|0.073461531|48.49696614|-0.03458322|-35.88602363|82.08958626|-1.729161021|-22.45408125|41.64701536|2880.257677|611.67123|-15.07212993|6464.524241|27.11098744|0.011178565|-451.7153132|666.0036144999999|0.0|1.0|1.0|1.0|1.0|3.53|3.48|26.0|-7.78|3.88|4.33|105.02|1.0|125.25|0.0|1.0|5.0|31.0|4.0|-6.07|425.51|0.0|0.0|3.78|1.3e-06|0.000552|5.29e-06|0.0|1.65e-08|-0.07243|3.6993|-1669.23053|701.01|335.16|0.3692|335.16|558.61|0.60824|-1668.989671|-0.15024|0.0203361|7.9309|102.0|6.9914
12c_a5|1|0|0|0.0|0|6.605297921|1|1.236775191|0.0|4.59511985|0.020594766|-0.086795626|0.0|-0.096073591|0.0072946769999999|0.00586291|-0.223631474|0.808899433|0.797601178|0.014673577|0.8446264459999999|0.782051277|-0.070873852|-0.066083881|0.450827114|-43.47195613|143.44655559999998|0.158907079|104.5338363|-0.022421317|-28.59715492|13.26856229|-1.25559373|-30.6699685|57.39441476|2697.345008|553.2961182|-9.702606135|5877.765289|25.27376659|0.024214085|-109.9706106|735.3048881|1.0|0.0|1.0|1.0|2.0|3.27|2.78|23.0|-9.31|5.03|4.32|75.72|0.0|121.26|0.0|1.0|6.0|31.0|5.0|-6.79|411.5|0.0|0.0|3.31|8.159999999999999e-05|0.0336|4.64e-05|0.0|4.93e-10|-0.04565|4.6671|-1316.5202869999998|694.24|309.06|0.1513|265.66|519.21|0.6893600000000001|-1316.244961|-0.16563|0.02242648|3.5993|47.0|7.3279
14c_a23|0|1|1|0.0|2|7.423568444|0|1.197962449|3.349976042|5.351858133|-0.024758731|0.04174584|0.743546646|-0.047853455|-0.047410593|0.009263715|-0.4589840189999999|0.722187957|0.793551289|-0.077808321|0.857184548|0.659570836|-0.0567889659999999|-0.0800086929999999|0.2273163289999999|-53.17009158|38.43627129|0.077064961|51.21382308|-0.034046252|-35.33439343|81.41541733|-1.600173862|-25.07982076|50.26125234|2955.304496|613.3401089|-15.0359121|6755.962581999999|28.88097191|0.016385474|-376.6791777|633.3278634|0.0|1.0|0.0|1.0|1.0|3.4|3.6|26.0|-7.99|4.0|4.67|105.02|1.0|125.29|0.0|1.0|5.0|31.0|4.0|-6.03|445.93|0.0|0.0|4.0|7.49e-07|0.000334|2.83e-06|0.0|1.02e-08|-0.0795299999999999|3.7031|-2089.501598|693.64|334.81|356.0|334.81|549.86|0.56781|-2089.293299|-0.15143|0.02236136|10.369000000000002|2.0|8.6253
7d_a10|0|0|0|0.0|1|7.535296702|1|1.34384996|2.087763133|5.4161004020000005|-0.017919404|-0.042667459|1.591760572|-0.071185424|-0.0325418129999999|0.008513576|-0.2018053139999999|0.531023495|0.809056885|-0.051603612|0.869684772|0.525816226|-0.059327943|-0.070901708|0.421731106|-37.61597161|12.32220006|0.158947933|84.32774259|-0.024733154|-19.95666068|89.87999909999999|-1.063525614|-16.69900016|37.04365163|2348.343588|446.2091497|-6.961625817000001|5174.981962|17.98535187|0.014078094|-243.607074|460.1866123|1.0|1.0|1.0|1.0|0.0|3.21|3.21|21.0|-7.83|4.92|4.97|43.6|0.0|100.04|0.0|1.0|2.0|26.0|4.0|-5.83|344.38|0.0|1.0|3.95|5.98e-05|0.0206|1.9e-05|0.0|1.46e-08|-0.05634|5.8433|-1129.175857|574.87|319.09|0.2593|212.18|417.68|0.68393|-1129.003694|-0.1633099999999999|0.02250617|3.4695|928.0|6.0325
