molecula|NaaNH|n9FaHRing|SaaNH|NaasN|SRW09|nARing|AATSC1c|n6HRing|JGI4|SaaaC|AATSC1are|n5aHRing|AATSC1pe|AATSC7i|MATS1i|AATSC1i|MATS1c|GATS1are|BIC2|MATS8s|GATS1pe|nFaHRing|RASA|FNSA3|PNSA3|PNSA5|PPSA3|RNCS|RPSA|WPSA3|RPCS|FNSA1|WNSA3|DPSA5|PNSA4|DPSA3|GeomPetitjeanIndex|GRAVp|PNSA2|WNSA4|FPSA1|GeomRadius|GeomDiameter|GRAV|WNSA2|FPSA5|DPSA1|DPSA2|Mor01p|CYP2C19 inhibitor|CYP2D6 inhibitor|P-gp substrate|CYP3A4 inhibitor|Synthetic Accessibility|Num. of Aromatic heavy atoms|Log Po/w Silicos-IT Log P|Log Po/w WLOGP|Log Po/w MLOGP|Molar refractivity|Veber filter|Class [Log S (SILICOS-IT)]|Num. of Rotatable bonds|Heavy atom count|Molecular Mass|Egan filter|Consensus Log P|Solubility [Log S (Ali)] (mol/l)|Solubility [Log S (Ali)] (mg/ml)|Solubility [Log S (ESOL)] (mol/l)|Solubility [Log S (ESOL)] (mg/ml)|PAINS|Solubility [Log S (SILICOS-IT)] (mol/l)|Solubility [Log S (SILICOS-IT)] (mg/ml)|log P|Total Energy (water) (Hartree)|Total Energy (gas phase) (Hartree)|Volume|Oscillator Force (max. Transition)|Wavelength (max. Transition) (nm)|Approximated area|Contribution (HOMO-LUMO transition)|Zero Point Energy|Oscillator Force (HOMO-LUMO transition)|HOMO-LUMO Energy Difference (Hartree)|Dipole (gas phase)|Gibbs Free Energy|pIC50
13b_a6|1|0|3.423777636|0|7.412764017000001|1|-0.011206134|1|0.042739018|0.0|-0.00460563|1|-0.00194781|0.100281317|-0.10896749|-0.180339002|-0.490758329|0.850080948|0.7788169070000001|-0.029988734|0.8013954109999999|0|0.7757172059999999|-0.093125205|-61.06841733|-74.04643339|21.00828557|154.7847961|0.2242827939999999|13.77653618|554.4007331|0.757233678|-40.04664055|87.39962829999999|-26.65671602|82.07670290000002|0.408780634|2821.72831|-1332.835801|-17.48058934|0.2427663219999999|9.087172635|15.37022155|6000.952027|-874.0294667999999|0.0203627189999999|-337.3706117|1760.1380379999998|627.4287311|1.0|1.0|1.0|1.0|3.56|23.0|4.98|4.32|1.29|116.79|0.0|1.0|5.0|31.0|409.44|0.0|3.45|3.11e-06|0.0012699999999999|1.02e-05|0.00417|0.0|9.77e-10|4e-07|4.04|-1350.0903970000002|-1350.061187|1167.21|0.7846|255.67|574.07|0.7006600000000001|-1349.837661|0.2461|-0.14898|10.8032|-1349.898848|6.7595
14g_a23|0|1|0.0|2|7.423568444|0|-0.014609495|2|0.0422736629999999|0.653317181|-0.002390707|2|-0.0004039459999999|0.179219801|-0.0962526|-0.2952674819999999|-0.648987099|0.598213287|0.796412133|0.010202051|0.575188253|1|0.907334473|-0.072819606|-51.82254036|-68.52397802|13.05300369|95.64648102|0.092665527|9.289253982|1.5679977319999998|0.780315815|-36.87984398|83.15907597|-29.55936307|64.87554405|0.461846955|3400.464046|-1507.527516|-21.03611074|0.219684185|8.788027188|16.32997765|8005.353973|-1072.841648|0.020564836|-398.9771038|1931.945357|676.4530574|0.0|0.0|0.0|1.0|3.61|26.0|3.97|6.18|3.04|126.97|0.0|1.0|7.0|35.0|495.48|1.0|4.35|1.29e-07|6.38e-05|1e-06|0.0004969999999999|0.0|1.12e-08|5.57e-06|5.17|-2042.1835260000005|-2042.161409|1233.48|0.3478|334.71|583.38|0.56658|-2041.934312|0.3478|-0.1519|7.2913|-2042.000034|8.0
5g_a40|0|0|0.0|1|8.149890544|1|-0.016033575|0|0.044946237|0.64025463|-0.012794054|2|-0.012008571|-0.104356485|0.07917206|0.137067086|-0.4748772539999999|0.795454476|0.818555255|0.006643696|0.7733200179999999|1|0.67772744|-0.153687065|-72.93994279|-68.05025116|11.83520323|216.425542|0.32227256|5.616992201|0.0|0.745349319|-34.61732609|80.22859145|-23.39227384|84.77514603|0.488538966|2054.810452|-748.5527627|-11.10198254|0.254650681|6.193485364|12.10939827|4358.890754999999|-355.2634413|0.025660198|-232.8857705|1004.297909|266.8102663|0.0|0.0|1.0|0.0|3.13|14.0|2.69|2.5|0.74|78.2|0.0|3.0|3.0|21.0|301.32|0.0|2.01|5.78e-05|0.0174|0.000426|128.0|0.0|0.0013|391.0|4.02|-1328.055803|-1328.015099|800.98|261.0|356.27|367.19|0.6563|-1327.9345529999998|261.0|-0.14505|4.9132|-1327.982732|6.9101
14h_a23|0|1|0.0|2|7.423568444|0|-0.005921293|2|0.04255787|0.7290938920000001|0.009895793|2|0.009266617|0.060820238|-0.0686282459999999|-0.131709531|-0.4460845129999999|0.708395022|0.79263722|0.143102066|0.669357479|1|0.923430574|-0.063825076|-43.02851162|-54.6468131|14.81983413|41.34207782|0.076569426|9.990985411|86.83095818|0.753100584|-29.00823506|67.44368679|-22.76950546|57.84834575|0.48032488|3010.418229|-1092.936262|-15.35036053|0.246899416|7.833334036|15.0735214|6722.809649|-736.8173055999999|0.018981866|-341.2621515|1451.248725|646.2584547|0.0|0.0|1.0|1.0|3.47|26.0|3.4|3.89|2.39|125.0|0.0|1.0|5.0|32.0|436.49|0.0|3.23|2.09e-06|0.0009109999999999|1.27e-05|0.00554|0.0|3.39e-08|1.4800000000000002e-05|3.29|-1722.1762399999998|-1722.148272|1190.62|0.3424|306.09|569.53|0.69933|-1721.9314420000003|0.2727|-0.15209|9.7146|-1721.99264|8.3468
14a_a25|0|0|0.0|1|6.842683282|0|-0.004483962|2|0.038167849|1.975771616|0.006085806|1|0.006158124|0.085350921|-0.0469914379999999|-0.077269115|-0.365062041|0.6716839040000001|0.7385460309999999|-0.085643386|0.653818362|1|0.850426305|-0.069657015|-45.72658614|-55.27820709|8.449104086|107.22698590000002|0.149573695|5.546443318|58.18995584|0.8067529940000001|-30.017374100000005|63.96772039|-21.90268583|54.17569023|0.492236681|2844.993903|-1160.842349|-14.37809314|0.193247006|7.39139255|14.55676745|6315.975408|-762.0389362000001|0.01323706|-402.7381076|1438.906775|712.1606951|1.0|1.0|1.0|1.0|3.43|27.0|4.44|4.92|2.47|126.26|0.0|1.0|6.0|32.0|419.48|0.0|3.81|4.03e-06|0.0016899999999999|5.13e-06|0.00215|0.0|2.58e-10|1.08e-07|5.79|-1352.298438|-1352.265931|1202.13|0.3529|231.18|548.29|0.6714|-1352.024616|0.1756|-0.16347|3.0824|-1352.086073|6684.0
18_a20|1|0|3.463603867|0|6.842683282|0|-0.008841844|2|0.0396875|1.983673343|-0.005614194|1|-0.004071701|0.268927191|0.001996439|0.003282792|-0.597167441|0.809917509|0.7602869659999999|-0.107446431|0.778639593|1|0.76136176|-0.0927760219999999|-61.73239771|-63.36348363|7.195302872999999|318.5587088|0.23863824|4.787695004|82.70867776|0.8109110409999999|-41.07622672|72.31812218|-23.91074854|68.92770059|0.483668611|2809.844943|-1267.269673|-15.91001426|0.1890889589999999|8.011174137000001|15.51556677|6206.896662|-843.230756|0.013457694|-413.7552685|1562.772745|712.1606951|1.0|1.0|1.0|1.0|3.48|27.0|5.54|4.69|2.06|125.07|0.0|0.0|5.0|32.0|419.48|0.0|3.78|2.54e-06|0.00107|6.91e-06|0.0029|0.0|9.93e-11|4.17e-08|5.35|-1352.364724|-1352.32685|1204.88|0.2991|207.41|531.11|0.6953699999999999|-1352.073755|0.2011|-0.14685|5.3978|-1352.135304|7.4685
14z_a23|0|1|0.0|2|7.423568444|0|-0.005892861|2|0.04314059|0.729326158|0.009174505|2|0.007229683|0.0708381429999999|-0.069023218|-0.125978901|-0.46459002|0.719722236|0.802520527|0.10796308|0.64069202|1|0.925301102|-0.0582387179999999|-40.56245532|-55.54823244|12.77192721|40.18308023|0.074698898|8.895469235|79.960755|0.785604449|-28.25118461|66.77741935|-23.63754572|53.33438253|0.474697407|3094.698027|-1110.964649|-16.46322104|0.214395551|7.834464959|14.91419434|7285.13008|-773.7713888999999|0.01612263|-397.8390333|1414.152695|665.6233736|0.0|0.0|0.0|1.0|3.42|26.0|4.64|5.32|3.99|130.3|0.0|1.0|5.0|32.0|480.37|0.0|4.49|1.7e-07|8.18e-05|7.37e-07|0.000354|0.0|2.6899999999999996e-09|1.29e-06|4.73|-2549.107748|-2549.0953670000004|1221.92|0.3201|307.5|586.28|0.69913|-2548.895003|0.2917|-0.15195|5.9301|-2548.957384|8.2941
15_a3|0|0|0.0|0|6.823286122000001|1|-0.006742751|3|0.045993266|1.809035179|-0.006419472|0|-0.004459728|-0.325227172|-0.022386155|-0.039798975|-0.505519936|0.968837995|0.813015336|-0.103599654|0.911346861|1|0.7789088340000001|-0.092342351|-47.26593592|-55.08588323|4.04445331|315.5421792|0.221091166|2.070175472|0.0|0.850327497|-24.19332693|60.30684851|-19.28005913|51.31038923|0.461565365|2116.88728|-771.2023653|-9.868603355|0.149672503|5.371119692000001|9.975434973|4617.470007|-394.7441342|0.010200078|-358.6340772|906.9474625|402.781061|1.0|1.0|1.0|1.0|4.12|16.0|2.21|1.56|0.96|94.29|0.0|2.0|2.0|23.0|321.4|0.0|1.2|0.0017|547.0|0.000951|306.0|0.0|1.66e-06|0.000535|2.33|-1328.688126|-1328.665275|916.07|0.4107|206.37|398.12|0.67902|-1328.531138|0.0173|-0.1576|1.9539|-1328.581677|7.6021
43_a18|0|0|0.0|0|7.03438793|2|-0.005099385|1|0.033734062|0.0|0.002712865|0|0.003801459|-0.079184068|-0.140532044|-0.2093696189999999|-0.460675034|0.718255592|0.713379703|-0.023109314|0.712848727|0|0.852344887|-0.070166168|-54.49271386|-63.87648583|5.35147222|0.66443384|0.147655113|4.156080507|21.60709738|0.8743733490000001|-42.32033664|69.46280937|-24.16948112|59.84418608|0.481954273|3172.923606|-1788.541603|-18.77059344|0.125626651|10.01438533|19.33108376|7428.282915000001|-1389.023915|0.007193089|-581.4944803999999|2045.512486|1228.492038|0.0|1.0|1.0|1.0|4.54|18.0|4.5|4.08|3.7|160.76|0.0|1.0|9.0|38.0|508.65|0.0|3.48|3.55e-07|0.00018|1.09e-06|0.000554|0.0|2.52e-10|1.28e-07|8.79|-1611.621186|-1611.598032|1493.25|0.5429|384.65|702.4|0.6926800000000001|-1611.126246|0.5429|-0.13196|3.0482|-1611.198355|6.2041
13p_a6|1|0|3.449535594|0|6.842683282|0|-0.010395243|2|0.042959184|1.633493259|-0.008008339|1|-0.005708558|0.123575608|-0.068532678|-0.116250572|-0.573014008|0.865935935|0.784414352|-0.059663359|0.8244206940000001|1|0.7265205579999999|-0.099405155|-70.52421289|-76.17631587|12.27472016|80.30786544|0.273479442|8.708451561|107.5669533|0.76005742|-50.03427239|89.17529231|-26.72853188|82.79893305|0.412828992|3016.078786|-1523.526317|-18.9628865|0.23994258|8.760340755|14.91957306|6590.216479|-1080.8845310000002|0.018322293|-369.0018868|2004.488446|794.5462391|1.0|1.0|1.0|1.0|3.64|27.0|4.58|4.01|1.01|132.01|0.0|0.0|7.0|34.0|449.51|0.0|2.96|8.11e-06|0.00365|2.79e-05|0.0125|0.0|8.73e-11|3.92e-08|4.73|-1463.08132|-1463.0432449999998|1283.98|0.4132|258.45|573.39|0.7056600000000001|-1462.740542|0.0029|-0.12251|9.0546|-1462.804694|7.0362
18d_a25|0|0|0.0|1|6.842683282|0|-0.0029605|2|0.042843137|2.029297802|0.006452854|1|0.0062422|-0.055336237|-0.035684977|-0.061965108|-0.292727912|0.722349659|0.780221059|-0.03671629|0.696372329|1|0.937813705|-0.061527513|-46.31109519|-57.45144813|8.39885106|70.58850837|0.062186295|6.3217245360000005|0.389087507|0.75793699|-34.85786147|68.15463481|-21.166323|54.70994625|0.476833495|3113.122552|-1206.480411|-15.93166285|0.24206301|9.479218984|18.11893325|6876.316137000001|-908.1047824|0.014219928|-388.2927768|1591.795131|883.4030667999999|1.0|1.0|1.0|1.0|3.66|27.0|6.33|5.98|2.4|143.37|0.0|0.0|7.0|35.0|474.58|1.0|4.5|5.47e-07|0.00026|2.86e-06|0.0013599999999999|0.0|5.92e-11|2.81e-08|4.56|-1806.848384|-1806.812778|1358.25|0.3986|219.39|664.72|0.6823899999999999|-1806.514606|0.0389|-0.14723|3.2353|-1806.582751|6.6345
9g_a24|1|0|2.931798469|1|7.273092596000001|0|-0.00106361|2|0.0279797979999999|0.0|0.0144065739999999|2|0.013119312|-0.292600863|-0.0273623029999999|-0.049325609|-0.079421802|0.683676657|0.7931626959999999|0.13372961|0.657503038|0|0.8671367529999999|-0.064835725|-32.080056199999994|-32.49188065|9.283063574|174.88817269999998|0.132863247|4.593165278|0.0|0.4819264479999999|-15.87288497|49.25777584|-10.53790724|41.36311977|0.427531635|2123.257348|-389.9025677|-5.214049137|0.518073552|6.124370267000001|10.69818114|4355.725609|-192.9198181|0.033884884|17.88521849|809.0499476|341.3207334|0.0|1.0|1.0|1.0|2.8|22.0|2.91|2.93|0.64|87.53|0.0|1.0|3.0|23.0|302.33|0.0|1.93|0.00323|977.0|0.0008179999999999|247.0|0.0|3.720000000000001e-07|0.000113|0.75|-984.5891383|-984.5565078|879.99|0.2444|236.07|400.47|0.64993|-984.447764|0.1023|-0.17806|2.9691|-984.497752|7.1675
3t_a32|1|1|3.4477303|0|7.765993078999999|0|-0.006089333|0|0.03995614|2.141978747|9.83e-05|3|0.00139283|0.049606573|-0.070331512|-0.122301673|-0.496165036|0.710773544|0.822076702|0.0466380209999999|0.687253845|1|0.828676243|-0.080203824|-50.65701113|-61.58101978|8.995863948|97.01046154|0.171323757|5.681818647999999|0.0|0.684474482|-31.99514268|72.43498782|-17.03304802|59.65287508|0.481726305|2530.60497|-800.5532571|-10.75813179|0.315525518|8.107111779|15.64252992|5525.861115|-505.632194|0.017184783|-233.0294362|1169.58817|582.0730423|1.0|1.0|1.0|1.0|3.58|19.0|7.65|5.42|1.74|112.48|0.0|1.0|7.0|27.0|396.53|0.0|4.46|3.28e-07|0.00013|1.16e-05|0.00462|0.0|9.86e-09|3.91e-06|5.5|-1864.708995|-1864.678788|1129.24|0.2906|349.38|575.45|0.70286|-1864.472646|0.2906|-0.14739|1.2641|-1864.534478|8.0458
37_a18|0|0|0.0|0|7.03438793|2|-0.005351023|1|0.036746032|0.0|0.002300582|0|0.003512954|-0.0276034839999999|-0.1483628609999999|-0.224171123|-0.44541772|0.7100921609999999|0.725028151|0.020848396|0.699483099|0|0.831783747|-0.068500679|-50.09028298|-54.7389628|6.653112344|12.63119843|0.168216253|4.865006968|60.1335413|0.7648766029999999|-36.62790634|65.15554136|-20.92960342|56.74339533|0.488368082|3055.795406|-1423.213033|-15.30451633|0.2351233969999999|9.460456975|18.49074823|7035.839448000001|-1040.70711|0.0142451319999999|-387.3755475|1860.709332|1056.535856|0.0|1.0|1.0|1.0|4.31|18.0|3.68|3.3|3.33|151.14|0.0|1.0|7.0|36.0|480.6|0.0|2.93|2.08e-06|0.000999|3.35e-06|0.00161|0.0|1.51e-09|7.27e-07|8.11|-1532.997117|-1532.974371|1395.35|499.0|385.91|673.45|0.69305|-1532.553949|499.0|-0.13194|2.2872|-1532.622404|7.4559
14p_a23|0|1|0.0|2|7.423568444|0|-0.005975594|2|0.045165485|0.733042138|0.009895793|2|0.009266617|0.080581604|-0.0686282459999999|-0.131709531|-0.4510651779999999|0.708395022|0.799506006|0.099883916|0.669357479|1|0.923455749|-0.063033628|-42.52653933|-54.50240143|14.91710363|40.58186569|0.076544251|10.06403753|84.65359899|0.751638299|-28.69113861|67.36602512|-22.70933393|57.44364296|0.464933687|3010.721939|-1090.0480289999998|-15.32117727|0.248361701|9.014073839|16.84664803|6696.264498|-735.4165088|0.0190667019999999|-339.5427625|1450.229492|646.2584547|0.0|0.0|1.0|1.0|3.48|26.0|3.4|3.89|2.39|125.0|0.0|1.0|5.0|32.0|436.49|0.0|3.25|2.09e-06|0.0009109999999999|1.27e-05|0.00554|0.0|3.39e-08|1.4800000000000002e-05|3.29|-1722.181612|-1722.152257|1191.08|0.3802|346.79|573.24|0.6816|-1721.933314|0.3802|-0.14774|7.4033|-1721.994023|8.5302
9d_a31|1|0|3.456767212|0|7.765993078999999|1|-0.012442213|0|0.0359583329999999|0.0|-0.002456634|2|0.000127275|-0.091744753|-0.134504227|-0.214049412|-0.550392027|0.8066174070000001|0.8343242820000001|-0.030275712|0.771222772|0|0.6943358040000001|-0.098210975|-66.96024848|-81.53295088|19.79432796|154.8767865|0.305664196|13.49577391|560.5224416|0.6636195229999999|-45.65350116|97.84665015|-23.07536346|86.75457645|0.457506946|2654.377004|-1222.994263|-15.732784099999998|0.336380477|9.436176796|17.39409698|5748.743284|-833.8375571|0.023927395|-223.1115993|1842.914835|647.1500428999999|1.0|1.0|1.0|1.0|3.8|16.0|6.04|4.09|1.31|112.97|0.0|1.0|9.0|29.0|412.51|0.0|3.65|2.48e-06|0.0010199999999999|4.06e-05|0.0167|0.0|2.3500000000000002e-08|9.69e-06|5.0|-1657.471475|-1657.428165|1202.79|0.2611|322.22|630.49|0.7006899999999999|-1657.1791449999998|0.2611|-0.15969|2.6311|-1657.245966|6.2218
12y_a36|1|0|3.479963309|0|7.412764017000001|2|-0.00707164|2|0.041767677|0.0|0.002782748|1|0.003724542|0.06152178|-0.095253274|-0.1619981409999999|-0.434990282|0.90500247|0.820226782|0.046673879|0.856135378|0|0.83704133|-0.076585128|-51.48548385|-66.24017399|13.04507243|114.430624|0.16295867|8.769742642|14.40618351|0.755735734|-34.61187706|78.8341402|-24.53339777|64.53055627|0.487285656|2793.629988|-1324.80348|-16.49293906|0.244264266|7.589386902|14.80236899|6082.16777|-890.6187094000001|0.01873364|-343.8442493|1752.9983309999998|698.847203|1.0|0.0|1.0|0.0|4.88|17.0|3.62|2.42|2.38|133.84|0.0|1.0|6.0|31.0|407.47|0.0|2.37|2.6e-05|0.0106|2.82e-05|0.0115|0.0|9.66e-08|3.94e-05|3.83|-1310.350902|-1310.315063|1183.75|0.4358|319.6|532.91|0.66796|-1310.077567|0.4358|-0.15671|6.1376|-1310.137888|7.9208
12av_a36|1|0|3.4520047430000003|0|7.412764017000001|2|-0.009925128|2|0.04250591|0.0|-0.00233752|1|-0.000472698|0.1168328169999999|-0.126068378|-0.213993335|-0.507136551|0.859938421|0.8076780109999999|-0.018133027|0.817582774|0|0.752447733|-0.082283524|-57.31621925|-73.55299094|15.09249582|99.2415672|0.247552267|10.51297704|124.9387725|0.671916917|-39.92474833|91.5101903|-24.51766365|72.40871507|0.491188387|3011.024457|-1397.506828|-17.07826447|0.328083083|8.975655204|17.64042914|6460.1184140000005|-973.4610746|0.025779468|-239.5042702|2079.880404|757.7532208|0.0|0.0|1.0|0.0|4.96|17.0|2.38|1.65|1.49|138.06|0.0|1.0|7.0|33.0|438.48|0.0|1.47|0.000292|128.0|0.000227|0.0997|0.0|1.1800000000000001e-07|5.18e-05|4.5|-1440.988179|-1440.945099|1247.28|0.6698|256.12|588.31|0.70455|-1440.67411|0.0027|-0.14122|4.7666|-1440.738332|7.4089
13f_a6|1|0|3.440154557|0|6.842683282|0|-0.006930367|2|45.0|1.651047524|-0.003356527|1|-0.001446486|0.079490516|-0.126749697|-0.223618825|-0.466314952|0.841211811|0.77199166|-0.028317736|0.790249345|1|0.863222493|-0.073352505|-49.2635105|-62.41821579999999|12.46087045|62.42897239999999|0.136777507|8.368715213|0.0|0.720711855|-33.08535238|75.61173794|-22.02995852|61.72438096|0.401838426|2869.925064|-1123.527884|-14.79531062|0.279288145|9.050440345|15.13042752|6128.208571|-754.5608419|0.0196449239999999|-296.4599736|1558.914115|676.2770877|1.0|1.0|1.0|1.0|3.56|27.0|5.01|4.53|0.92|123.82|0.0|0.0|5.0|32.0|417.47|0.0|3.19|7.74e-06|0.00323|1.65e-05|0.00688|0.0|6.59e-11|2.75e-08|3.36|-1347.301285|-1347.266914|1202.78|901.0|256.1|568.41|0.70541|-1347.018087|0.0048|-0.12805|10.8469|-1347.0794119999998|7.3768
4S4l_a46|0|0|0.0|1|7.825245291|1|-0.004736212|1|0.049498645|0.0|0.0066560469999999|1|0.006162668|-0.1012114369999999|0.0071939419999999|0.010799648|-0.3888343979999999|0.7940662409999999|0.726535412|-0.001318857|0.7936534740000001|0|0.894782107|-0.090807851|-49.45536962|-46.10883478|3.888872426|178.19783940000002|0.105217893|2.117940478|0.0|0.877939134|-26.93416438|49.6055056|-16.27370639|53.34424204|0.469439238|2166.052483|-829.959026|-8.862913904|0.1220608659999999|5.668394116|10.68377935|4920.211524|-452.0086091|0.006420439|-411.6630752|945.3491632|579.2365607|1.0|1.0|1.0|1.0|3.92|17.0|4.64|5.02|3.06|105.77|0.0|1.0|3.0|26.0|347.45|0.0|4.08|5.25e-06|0.00182|7.78e-06|0.0027|0.0|9.980000000000001e-08|3.47e-05|4.99|-1092.753999|-1092.727031|1040.96|0.2586|234.25|500.66|0.6763600000000001|-1092.489558|0.0614|-0.17632|2.5083|-1092.543641|6.5834
4c_a49|0|0|0.0|1|7.535296702|1|-0.0057600559999999|2|0.03583878|1.78683516|0.001379959|1|0.00202792|-0.163476035|-0.001005604|-0.001647802|-0.412652341|0.7745214140000001|0.7796063109999999|-0.052237757|0.752601535|1|0.76159824|-0.087753156|-56.5385923|-55.59622798|7.782541015|82.02101639|0.23840176|5.014223225|59.70585149|0.724053828|-36.42732137|66.77901229|-19.20596967|64.32113331|0.473304159|2719.702873|-1056.328332|-12.37423857|0.275946172|8.474369008|16.089682800000002|6046.668361|-680.5831211|0.0173567219999999|-288.71184960000005|1458.908567|707.2397315000001|1.0|1.0|1.0|1.0|3.49|21.0|3.55|3.19|1.47|120.43|0.0|1.0|7.0|31.0|412.49|0.0|2.6|0.000314|0.13|0.000265|109.0|0.0|1.07e-08|4.4e-06|3.04|-1332.647233|-1332.607539|1199.04|0.2411|216.0|533.87|0.67789|-1332.336755|0.0821|-0.15925|3.4931|-1332.398001|6.5935
7l_a46|0|0|0.0|1|7.727094485|1|-0.00090473|2|0.04006734|0.0|0.013150047|1|0.0125870169999999|-0.331246137|-0.087877164|-0.143129469|-0.1082221709999999|0.659888413|0.7746144629999999|-0.1237456669999999|0.6539666829999999|0|0.907148114|-0.0565894359999999|-27.30136533|-30.34397256|5.5935102720000005|8.13531199|0.092851886|2.698568452|51.39110437|0.67467081|-13.17144326|38.22273917|-10.620390400000002|32.8948756|0.46327253|1920.310099|-424.8156159|-5.1237682730000005|0.32532919|5.273701985|9.825660656|4046.614178|-204.9507309|0.016330867|-168.5385796|629.6635476|375.721552|1.0|1.0|1.0|1.0|3.04|17.0|3.59|3.59|1.89|86.96|0.0|1.0|2.0|22.0|290.36|0.0|2.86|0.000668|0.1939999999999999|0.0001889999999999|0.0548|0.0|5.19e-07|0.000151|2.42|-915.6081232|-915.5830363|879.87|0.2024|272.71|414.82|0.68834|-915.446686|0.2024|-0.18993|3.3119|-915.493986|5.7122
18_a3|1|0|2.897754472|0|6.605297921|0|-0.003487792|3|0.034712644|1.742872103|0.0057881999999999|1|0.005799063|0.150826737|-0.035611069|-0.064953613|-0.2495754869999999|0.7226687409999999|0.714658751|0.0355413979999999|0.6858831809999999|1|0.8419576209999999|-0.069839069|-31.07331853|-37.67445366|6.1383958|160.9514039|0.158042379|2.73114076|0.0|0.682492203|-13.82537222|48.19055867|-14.12792012|37.21171433|0.483376636|1938.093995|-452.0934439|-6.285899403999999|0.317507797|5.293627315|10.24658906|3928.183499|-201.1487809|0.02363555|-162.3915791|662.4155441|270.539096|0.0|1.0|1.0|1.0|2.62|21.0|3.42|3.08|0.93|80.35|0.0|1.0|2.0|21.0|273.29|0.0|2.21|0.0015|411.0|0.000537|147.0|0.0|1.49e-07|4.07e-05|1.85|-889.9619321|-889.9402005000001|784.04|0.3326|311.79|330.54|0.6671699999999999|-889.850598|0.3326|-0.1641099999999999|2.6366|-889.894728|7.5229
7_a4|0|0|0.0|1|7.535296702|1|-0.001729561|2|0.037694444|2.048170299|0.008409909|1|0.008242591|-0.162314698|-0.042220092|-0.094000778|-0.174410426|0.527072036|0.8046449179999999|0.022270259|0.518356619|1|0.825830607|-0.0650223009999999|-32.72992462|-35.88407105|7.402610584|14.01468959|0.174169393|3.726212114|79.08210981|0.7179916670000001|-16.47508541|44.34066533|-13.45652664|40.13253521|0.437317462|2286.169166|-538.2610657|-6.773539148999999|0.282008333|5.512905888|9.797542165|5022.496714|-270.9415659|0.016800137|-219.4585767|749.6759227000001|407.1471338|1.0|1.0|1.0|1.0|3.05|21.0|4.42|4.67|2.82|95.07|0.0|1.0|2.0|25.0|330.36|0.0|3.56|0.000156|0.0514|3.92e-05|13.0|0.0|3.49e-08|1.15e-05|2.91|-1089.870249|-1089.847072|915.46|0.0697|307.05|365.73|0.59702|-1089705.0|0.0697|-0.16975|3.9832|-1089.753885|6821.0
5a_a50|0|1|0.0|2|7.927685046000001|1|-0.00148647|1|0.038040936|2.475383677|0.012640587|2|0.01228899|0.028229556|-0.102607753|-0.168135655|-0.161169418|0.699970832|0.788709546|-0.132977171|0.6759066159999999|1|0.969892876|-0.038932964|-20.77548565|-34.7974024|5.435098605|6.819160781|0.030107124|2.900288114|60.04351409|0.66527517|-11.08625592|44.17662122|-12.13862875|26.21058426|0.4528093929999999|2246.106104|-521.9610361|-6.477439183|0.33472483|5.892775027000001|10.76914508|4770.917486|-278.5298849|0.017576522|-176.38892919999998|784.5791628|462.1867149|1.0|0.0|1.0|1.0|3.5|20.0|3.66|4.33|2.62|101.86|0.0|1.0|2.0|25.0|326.39|0.0|3.47|0.000129|42.0|3.14e-05|0.0102|0.0|5.7e-07|0.000186|3.39|-1029.930364|-1029.905844|976.41|0.2735|220.82|455.34|0.6725399999999999|-1029.734933|0.1156|-0.16659|3.9843|-1029.786489|5.3872
12j_a36|1|0|3.502198129|0|7.412764017000001|2|-0.007086381|2|0.039061728|0.0|0.00285431|1|0.003710345|0.161289379|-0.07550872|-0.133106642|-0.436310965|0.906423012|0.820041835|-0.1241793309999999|0.855081905|0|0.852586292|-0.069970795|-46.2113679|-69.66341599|11.99396966|26.39145693|0.147413708|7.921272637|2.098786266|0.7758129420000001|-30.5197407|80.59149538|-24.51120192|58.20533756|0.457280037|2881.20453|-1323.6049039999998|-16.18812775|0.224187058|7.483427579|13.78874575|6352.018345|-874.1588982999999|0.016546717|-364.314663|1706.0876829999995|725.9470896|1.0|0.0|1.0|1.0|4.86|17.0|3.33|2.61|2.51|135.47|0.0|1.0|6.0|31.0|427.52|0.0|2.33|1.4300000000000002e-05|0.0061|3.09e-05|0.0132|0.0|8.95e-08|3.83e-05|3.37|-1670.448063|-1670.420129|1198.96|0.4981|238.1|536.01|0.69967|-1670.184251|98.0|-0.15495|6.4451|-1670.245584|8.0
18_a47|1|1|2.969619451|0|6.605297921|0|-0.004337918|3|0.037919622|1.5913490630000002|0.0008454789999999|1|0.0015586929999999|-0.056674151|-0.02470455|-0.053119347|-0.322800033|0.646771311|0.792196273|-0.059779939|0.630969651|1|0.777824025|-0.078937385|-49.44908758|-52.88049505|9.234746417|70.55642796|0.222175975|5.784962137000001|3.684585007|0.7327484470000001|-30.97660579|63.72933669|-19.03697822|58.68383399|0.432077184|2800.3745940000003|-951.8489108|-11.9254166|0.267251553|7.018342267|12.35791568|6261.441874|-596.2708299|0.017318402|-291.6032324|1299.011844|628.5247532999999|1.0|1.0|1.0|1.0|3.47|27.0|5.53|6.0|2.63|119.78|0.0|0.0|4.0|31.0|410.45|1.0|4.16|3.13e-06|0.00129|4.29e-06|0.00176|0.0|4.34e-11|1.78e-08|3.32|-1354.221126|-1354.180815|1130.76|0.4335|290.58|487.81|0.63359|-1353.979194|0.0516|-0.17349|3.4464|-1354.037606|8.6
