molecula|SMR_VSA3|MID_N|BIC1|AMID_N|SssNH|PEOE_VSA3|Xch-6dv|AXp-6dv|AXp-5d|EState_VSA4|PEOE_VSA10|AATS3p|SpMax_A|SaasN|SpMAD_Dt|AXp-4d|AXp-6d|Xch-5dv|JGI4|BalabanJ|FilterItLogS|MINaaCH|JGI3|VSA_EState4|NssNH|JGI5|AATS3v|MATS3v|SlogP_VSA8|SpDiam_A|SlogP_VSA10|SaaN|SMR_VSA9|AETA_beta_ns_d|AXp-3d|VSA_EState2|AATS1i|VSA_EState1|Xch-7dv|GATS2i|MOMI-Z|FNSA3|FNSA4|RNCS|FPSA3|FNSA5|PBF|PPSA3|RPCS|DPSA4|DPSA5|GeomRadius|PNSA5|MOMI-Y|GeomShapeIndex|TPSA_x|GRAV|TASA|PNSA4|Mor01se|WPSA3|DPSA3|FNSA2|GeomDiameter|GeomPetitjeanIndex|MOMI-X|RASA|WPSA1|PNSA1|Mor01p|Mor01v|GRAVp|RPSA|PNSA3|WNSA1|WNSA5|DPSA1|WNSA4|WNSA3|Mor01m|Num. of Rotatable bonds|CYP2D6 inhibitor|Synthetic Accessibility|Num. of Aromatic heavy atoms|Log Po/w Silicos-IT Log P|molar_refractivity|Log Po/w iLOGP|Molecular Mass|TPSA_y|Solubility [Log S (SILICOS-IT)] (mg/ml)|heavy_atom_count|Log Po/w MLOGP|Log Po/w WLOGP|Fraction Csp3|hydrogen_bond_don0rs_count (using_Lipinski’s_definition)|Solubility [Log S (SILICOS-IT)] (mol/l)|Solubility [Log S (Ali)] (mg/ml)|CYP3A4 inhibitor|Log S (SILICOS-IT)|Consensus Log P|Log Kp (cm/s)|Solubility [Log S (Ali)] (mol/l)|P-gp substrate|Log S (Ali)|Veber filter|hydrogen_bond_acceptors_count (using_Lipinski’s_definition)|Solubility [Log S (ESOL)] (mg/ml)|Log S (ESOL)|Log Po/w XLOGP3|Solubility [Log S (ESOL)] (mol/l)|CYP1A2 inhibitor|Leadlikeness|Bioavailability Score|CYP2C19 inhibitor|Egan filter|CYP2C9 inhibitor|Brenk|BBB|Ghose filter|PAINS|log P|Lowest_Unoccupied_Molecular_Orbital_Energy|Area (grid)|HOMO-LUMO Energy Difference (Hartree)|Total Energy (water) (Hartree)|Oscillator Force (max. Transition)|E solv. Water  (Hartree)|Total Energy (gas phase) (Hartree)|Absorption Energy (HOMO-LUMO transition) (eV)|Gibbs Free Energy|Volume|Contribuition (max. transition)|Highest_Occupied_Molecular_Orbital_Energy|Oscillator Force (HOMO-LUMO transition)|Approximated area|Dipole (water)|Dipole (gas phase)|Contribution (HOMO-LUMO transition)|Wavelength (HOMO-LUMO transition) (nm)|Absorption Energy (max. Transition) (eV)|Wavelength (max. Transition) (nm)|Zero Point Energy|IC50|pIC50
14_a1|14.95193556|7.966727775|0.5858390379999999|0.274714751|0.0|4.983978521|0.152626204|0.009776192|0.068753539|28.20868697|5.824404498|1.60771791|2.492061289|0.0|20.80758904|0.110195805|0.043005105|0.057413632|0.035620155|1.260876677|-6.026725516|1.6814237980000002|0.033514493|9.801030862|0|0.028130081|233.1604136|-0.099315438|34.03309147|4.853817463|0.0|9.282546392|45.53211513|0.0|0.174104875|23.98836639|146.0923044|10.92229285|0.167574105|1.037916067|1876.042189|-0.12658238|-0.046308519|161.1772893|0.033047776|-0.122581374|0.206941175|19.5711254|104.2594419|36.40268318|87.02320758|7.46120838|-72.59355177|6382.873872|0.905399978|240.9270705|5748.712211|351.2799603|-27.42423067|1022.916629|11.59015807|94.53410059|-2.083883365|14.21658628|0.47517581|8093.306392|0.593170871|86.49982168|446.1435477|513.4628663999999|482.9650115|2678.985809|0.406829129|-74.96297518|264.2093457|-42.99041175|-300.0800645|-16.24082222|-44.39360096|495.6768154|4.0|1.0|3.25|23.0|4.04|106.85|2.35|384.39|103.12|7.81e-06|29.0|1.54|3.63|0.05|2.0|2.03e-08|0.0116|1.0|-7.69|2.85|-6.73|3.03e-05|1.0|-4.52|0.0|5.0|0.0218|-4.25|2.7|5.660000000000001e-05|1.0|1.0|0.55|1.0|0.0|1.0|0.0|0.0|0.0|0.0|4.57|-0.05962|621.08|-0.1336|-1292.588129|0.4442|0.03490867|-1292.55322|3.3061|-1292.415211|1049.56|0.6572600000000001|-0.19322|0.3497|464.08|5.3099|4.1207|0.69894|375.01|3.8344|323.35|-1292.359534|0.094|7.0269
1_a3|15.28474565|7.915443381|0.612546016|0.359792881|3.4412110260000004|0.0|0.257149389|0.019234965|0.071491552|11.21062871|5.497807596|1.624385472|2.484898405|0.0|20.29171941|0.108572775|0.044522828|0.11785113|0.034166667|1.501739336|-4.25847291|1.826626827|0.042063492|9.342101075|1|0.020236928|211.1573944|-0.013568393|10.90292493|4.90972599|0.0|8.957511338|0.0|0.0|0.170091252|8.957511338|146.1255642|0.0|0.294291375|1.169824331|1162.737831|-0.098872259|-0.034105115|289.8942564|0.008036786|-0.0925710269999999|0.521474118|3.693677623|0.0|19.78900457|49.05980305|4.984064981|-42.54530997|2124.761477|0.8151164259999999|102.8341051|4510.611026|356.76228530000003|-15.67458788|696.7211647|1.697600903|49.13501083|-1.295994381|9.046658216|0.4490711529999999|2539.065493|0.7762512779999999|43.91749309|364.0397368|373.1494221|315.5507629|2012.9704|0.2237487219999999|-45.44133321|167.311349|-19.55367089|-268.4830832|-7.203984013|-20.88467272|314.8081273|2.0|1.0|3.83|16.0|2.28|91.52|0.0|306.38|77.1|0.000518|22.0|1.52|1.85|0.18|1.0|1.69e-06|261.0|1.0|-5.77|1.5|-6.87|0.0008529999999999|1.0|-3.07|0.0|4.0|154.0|-3.3|1.83|0.000503|0.0|0.0|0.55|1.0|0.0|0.0|0.0|0.0|0.0|0.0|2.08|-53.0|496.09|-0.1658599999999999|-1273.316428|0.1775|0.02599563|-1273.290432|3.8645|-1273.22339|845.2|0.30619|-0.21886|0.0096|316.61|3.4319|2.2332|0.68912|320.83|5.8805|210.84|-1273.1763970000002|0.724|6.1403
2_a3|14.95193556|7.892479623|0.553825055|0.358749074|0.0|4.983978521|0.179250668|0.014487285|0.071491552|32.600903100000004|0.0|1.842217331|2.484898405|0.0|20.29171941|0.108572775|0.044522828|0.06846532|0.034166667|1.501739336|-5.373630565|1.750728511|0.042063492|9.859410693|0|0.020236928|249.3375014|0.02007404|32.600903100000004|4.90972599|5.13155848|13.09606009|21.69797817|0.022727273|0.170091252|14.14152305|144.16592869999997|0.0|0.2026214489999999|1.006242703|1314.679398|-0.104577702|-0.033150466|228.178656|0.011938463|-0.09392632|0.4551292289999999|5.601853871|74.89956423|21.36736636|53.05538527|4.88513521|-44.07280196|2188.079504|0.845708123|117.2099151|4446.904467|352.0174726|-15.55510657|562.789246|2.628543258|54.67257594|-1.127115845|9.016533738|0.458202525|3006.652284|0.750206578|59.89088449|341.5901566|330.4083896|288.5934787|2056.399995|0.249793422|-49.07072207|160.2834568|-20.68016573|-213.9529255|-7.298882022000001|-23.02532673|306.2590837|2.0|1.0|2.97|21.0|4.34|90.49|2.22|304.37|92.93|3.9500000000000005e-05|22.0|1.6|4.01|0.0|1.0|1.3e-07|0.0054|1.0|-6.89|3.06|-5.93|1.7800000000000002e-05|1.0|-4.75|0.0|3.0|0.0162|-4.27|3.13|5.33e-05|1.0|0.0|0.55|1.0|0.0|1.0|0.0|0.0|0.0|0.0|1.97|-0.06423|503.34|-0.14605|-1272.143337|0.1824|0.02925101|-1272.114086|3.3354|-1272.04778|841.85|0.37284|-0.21028|0.0962|340.69|5.4999|4.0121|0.69543|371.73|5.4397|227.92|-1272.001389|3.981|5.4
3_a3|14.95193556|7.892980418|0.62548556|0.37585621|0.0|9.967957042|0.200049014|0.01763368|0.069281635|32.04507531|10.70155169|1.966913163|2.487688296|0.0|19.49298865|0.1075697759999999|0.044206284|0.159752413|0.034259259|1.514766119|-4.942758899|1.781719419|0.041015625|8.848435217|0|0.017907986|260.81851090000004|0.051966495|32.04507531|4.906947239|5.13155848|13.22417966|21.14215038|0.023809524|0.168426486|14.26681855|143.5536717|0.0|0.251140152|1.053717098|1349.6286710000002|-0.107269779|-0.035057023|228.5396864|0.012617742|-0.098797066|0.583866845|5.753894372|75.88125246|22.83783244|55.67251784|5.025797436|-45.05306124|1933.779581|0.709760196|112.2682304|4677.617255|343.74795510000007|-15.98657012|472.3186966|2.623868963|54.67064981|-1.086767728|8.592908408|0.415122657|2579.219601|0.7538064790000001|62.38443252|319.2130752|302.8386149|256.7289002|2092.406045|0.246193521|-48.91675544|145.5663289|-20.54492513|-182.4099648|-7.290134722999999|-22.30683222|316.53476960000006|2.0|1.0|3.11|20.0|5.0|88.36|2.39|310.4|121.17|0.000218|21.0|1.41|4.07|0.0|1.0|7.009999999999999e-07|0.00103|1.0|-6.15|3.23|-5.88|3.32e-06|1.0|-5.48|0.0|3.0|0.0126|-4.39|3.26|4.06e-05|1.0|0.0|0.55|1.0|0.0|1.0|0.0|0.0|0.0|0.0|1.92|-0.0637|491.26|-0.14599|-1592.904586|0.2383|0.03099295|-1592.873593|3.3475|-1592.839065|817.21|0.29441|-0.20969|0.0851|316.65|2.8045|2.1507|0.69206|370.38|5.8458|212.09|-1592.792349|1.175|5.93
4_a3|9.967957042|5.880248131|0.5474977910000001|0.255662962|0.0|9.374393569|0.182183246|0.014251158|0.070178262|21.34352362|5.817220841|1.807190912|2.4941670940000003|0.0|20.72961818|0.107677793|0.044189069|0.06846532|0.035345345|1.52453109|-6.016448355|1.4298675669999998|0.046966374|8.79054448|0|0.023761261|249.9786442|0.0535024729999999|32.600903100000004|4.926665293|9.521973528|8.733826058|21.69797817|0.043478261|0.169363674|9.586789021|143.5946678|14.20568673|0.211938846|0.957359596|1548.626215|-0.110345083|-0.039478171|235.6982345|0.008006786|-0.098695428|0.5842630360000001|3.806447632|77.51574252|21.6476858|51.71950126|5.05182773|-46.9200748|2004.610439|0.711897153|123.350856|4885.093366|352.05186289999995|-18.76802992|606.7939799|1.809595554|56.26480013|-1.381735991|8.648209506|0.415852758|2818.97751|0.74053397|30.06439294|412.1628768|347.9532383|310.3102272|2142.972568|0.25946603|-52.4583525|195.9433523|-22.30593113|-348.9230345|-8.922372453|-24.93884341|342.0619957|2.0|1.0|2.94|21.0|5.3|92.65|2.6|321.37|80.04|9.48e-06|23.0|3.07|5.17|0.0|1.0|2.9500000000000006e-08|0.00065|1.0|-7.53|4.09|-5.21|2.02e-06|1.0|-5.69|0.0|3.0|0.00264|-5.09|4.3|8.22e-06|1.0|1.0|0.55|1.0|0.0|0.0|0.0|0.0|0.0|0.0|3.53|-0.0584299999999999|504.29|-0.14983|-1355.332318|0.1776|0.02921941|-1355.303098|3.4771|-1355.239905|858.45|0.3809|-0.20826|0.119|338.33|3.1409|2.3542|0.6896|356.58|5.9341|208.93|-1355.192416|1.259|5.9
6_a3|14.95193556|7.915413182999999|0.60383587|0.344148399|0.0|4.983978521|0.175922042|0.0145222139999999|0.070885899|32.73137961|5.693927995|1.90698264|2.487009195|0.0|20.47478811|0.107650954|0.044887284|0.06846532|0.038650794|1.48372682|-6.121806902|1.611966333|0.041478979|9.468138997|0|0.0228333329999999|258.0447071|-0.006665154|32.73137961|4.913771693999999|5.13155848|13.2412448|21.82845468|0.043478261|0.171473626|14.2235804|143.9739518|0.0|0.220899714|1.071962066|1899.385061|-0.1042506469999999|-0.037726468|236.2008316|0.010921391|-0.098669224|0.556539611|5.449560482000001|77.06094911|23.4484528|56.71997588|5.498222293|-49.23401228|2502.818797|0.633675574|108.118071|4992.54948|390.8623623|-18.8247694|573.4368649|2.7192240510000003|57.46859326|-1.282699916|8.982311462|0.387883362|3782.12129|0.783322023|49.09541417|400.5889716|353.7528308|308.4352237|2196.107822|0.216677977|-52.01903278|199.8860586|-24.56680878|-302.19751|-9.393191593|-25.95647951|378.6847733|2.0|1.0|3.05|21.0|4.96|95.5|2.65|338.81|92.93|1.11e-05|23.0|2.11|4.66|0.0|1.0|3.28e-08|0.00124|1.0|-7.48|3.63|-5.68|3.67e-06|1.0|-5.44|0.0|3.0|0.00455|-4.87|3.79|1.34e-05|1.0|1.0|0.55|1.0|0.0|1.0|0.0|0.0|0.0|0.0|3.09|-0.06529|524.88|-0.1465|-1731.735113|0.1997|0.03079258|-1731.7043199999998|3.3963|-1731.6508010000002|884.88|0.3369|-0.21179|129.0|366.93|3.7185|2.8131|0.69323|365.05|5.8279|212.74|-1731.602363|1.778|5.7501
7_a3|14.95193556|7.917083112999999|0.60383587|0.344221005|0.0|4.983978521|0.175922042|0.0147755289999999|0.070616586|27.03745161|5.693927995|1.919304468|2.488158409|0.0|20.5986464|0.108320839|0.04448898|0.06846532|0.03757716|1.502959244|-6.121806902|1.6682934930000002|0.044857357|9.394319763|0|0.019976852|259.2454128|0.018092777|32.73137961|4.915854037|5.13155848|13.24478022|21.82845468|0.043478261|0.169835258|14.21317529|143.9739518|0.0|0.220899714|1.071962066|1952.029549|-0.1034274319999999|-0.036877402|230.9407974|0.009708941|-0.096448591|0.5999725029999999|4.804535747|76.07607751|22.83370969|55.15105143|5.198046584|-47.72824381|2213.401803|0.663120542|107.7330046|5055.700186|387.1238241|-18.2490344|573.4368649|2.377557323|55.98630667|-1.253831681|8.644978051|0.3987206729999999|3234.553729|0.782294598|49.16898492|395.4968076|353.7528308|308.4352237|2196.07224|0.217705402|-51.18177092|195.714296|-23.61864737|-296.13678660000005|-9.030659289|-25.32764885|378.6847733|2.0|1.0|3.02|21.0|4.96|95.5|2.61|338.81|92.93|1.11e-05|23.0|2.11|4.66|0.0|1.0|3.28e-08|0.00124|1.0|-7.48|3.63|-5.68|3.67e-06|1.0|-5.44|0.0|3.0|0.00455|-4.87|3.79|1.34e-05|1.0|1.0|0.55|1.0|0.0|1.0|0.0|0.0|0.0|0.0|3.09|-0.0640299999999999|522.73|-0.14816|-1731.7341420000002|0.1926|0.03103579|-1731.703107|3.4435|-1731.651178|883.88|0.3456|-0.21219|0.1262|362.61|3.9813|3.1299|0.69224|360.06|5.8849|210.68|-1731.602893|1.023|5.9901
9_a3|9.967957042|5.858858766|0.498772958|0.266311762|0.0|4.983978521|0.184673029|0.015276012|0.071491552|21.82845468|5.693927995|1.820004048|2.484898405|0.0|20.29171941|0.108572775|0.044522828|0.06846532|0.034166667|1.501739336|-5.595042171|1.77554658|0.042063492|8.816492662|0|0.020236928|243.2818867|0.048342797|32.600903100000004|4.90972599|5.13155848|8.915023306|21.82845468|0.022727273|0.170091252|9.977986269|142.4614202|0.0|0.2107538169999999|1.025433845|1383.145159|-0.095161413|-0.038196575|223.4501605|0.007377805|-0.083555008|0.506753484|3.469130065|72.50764604|20.25176593|43.50933802|5.004834198999999|-39.28853824|1961.6203920000005|0.704792493|72.17854599|4430.929894|398.0331029|-17.96047462|589.4153326|1.6312253680000002|48.21513485|-1.336880133|8.532203772|0.413418346|2673.354898|0.84649775|25.01521136|417.0117517|349.6957191|301.027426|2017.0704920000005|0.15350225|-44.74600478|196.0837834|-18.47392835|-363.8118546|-8.445224386|-21.04009269|304.3544345|2.0|1.0|3.1|21.0|4.9|92.69|2.44|303.38|80.04|1.67e-05|22.0|2.42|4.62|0.0|1.0|5.5e-08|0.000899|1.0|-7.26|3.7|-5.21|2.96e-06|1.0|-5.53|0.0|2.0|0.00379|-4.9|4.14|1.25e-05|1.0|1.0|0.55|1.0|0.0|1.0|0.0|0.0|0.0|0.0|3.28|-0.03999|512.44|-0.15834|-1256.087705|0.2069|0.0242342|-1256.0634710000002|3.7356|-1256.002529|857.36|0.3639699999999999|-0.19833|0.1127|350.27|2.6661|2.0863|0.6724600000000001|331.9|5.8185|213.09|-1255.9558029999998|10.965|4.96
10_a3|19.93591408|9.962663685|0.568753648|0.452848349|0.0|14.95193556|0.1729894639999999|0.013660663|0.071491552|27.21467889|5.693927995|1.827852483|2.484898405|0.0|20.29171941|0.108572775|0.044522828|0.06846532|0.034166667|1.501739336|-5.152214194|1.735921674|0.042063492|9.271224752|0|0.020236928|251.2377639|0.071359107|32.86185611|4.90972599|5.13155848|17.44859064|21.82845468|0.022727273|0.170091252|18.4315536|145.965132|0.0|0.189810874|1.034153907|1361.86525|-0.1007256719999999|-0.0359752729999999|248.0820067|0.014615264|-0.0989320009999999|0.518341632|6.768239856|80.37219813|23.57661855|56.68388955|5.031169383|-45.8148076|2001.218031|0.701266803|116.9745968|4600.496436|346.1193167|-16.65993003|536.7727643999999|3.134330682|53.41368558|-1.187184014|8.559361451000001|0.41220272|2746.807468|0.747406318|62.91509362|327.2357392|311.6695405|276.42264950000003|2098.79955|0.252593682|-46.64544572|151.54087909999998|-21.21655855|-191.3775649|-7.715112198|-21.60122201|308.1704993|2.0|1.0|3.02|21.0|3.79|88.28|1.78|305.36|105.82|9.35e-05|22.0|1.2|3.41|0.0|1.0|3.06e-07|0.0155|1.0|-6.51|2.52|-6.44|5.07e-05|1.0|-4.3|0.0|4.0|0.0443|-3.84|2.43|0.000145|1.0|0.0|0.55|0.0|0.0|0.0|0.0|0.0|0.0|0.0|1.64|-0.06238|498.67|-0.15011|-1288.190838|0.2124|0.04080931|-1288.150029|3.4217|-1288.097561|830.63|0.41894|-0.21249|0.0463|323.26|9.3381|6.7458|0.68995|362.35|5375.0|230.67|-1288.050987|7.943|5.1
11_a3|19.93591408|9.993380058|0.539200792|0.4542445479999999|0.0|9.967957042|0.1729894639999999|0.013456767|0.073206799|32.99233261|5.693927995|1.7564055180000002|2.462826447|0.0|20.09450594|0.110908625|0.045643816|0.06846532|0.042795699|1.4264920369999998|-5.152214194|1.742450922|0.035947712|9.998649166|0|0.020962963|242.6968817|0.057989139|32.99233261|4.858476049|5.13155848|17.73435935|21.95893118|0.022727273|0.173751741|18.65283441|145.965132|0.0|0.189668168|1.200461358|1105.41974|-0.0955396769999999|-0.0391657429999999|253.1353625|0.014376713|-0.099420732|0.175996916|6.800350988|80.34769756|24.61956593|57.08178682|5.475372235|-47.02715152|2704.384255|0.8799677029999999|105.101718|4487.967272999999|367.9098016|-18.52584757|536.7727643999999|3.216644354|51.99171876|-1.292469516|10.29352296|0.4680759679999999|3745.771529|0.777803048|55.37903985|355.9339484|311.6695405|276.42264950000003|2097.896727|0.222196952|-45.19136777|168.36085780000002|-22.2443844|-238.8563772|-8.76293931|-21.37603754|308.1704993|2.0|1.0|3.19|21.0|3.79|88.28|2.07|305.36|105.82|9.35e-05|22.0|0.8|3.41|0.0|1.0|3.06e-07|0.0256|1.0|-6.51|2.46|-6.59|8.37e-05|1.0|-4.08|0.0|4.0|0.0601|-3.71|2.22|0.000197|1.0|0.0|0.55|0.0|0.0|1.0|0.0|0.0|0.0|0.0|2.12|-69.0|508.58|-0.13118|-1288.195105|0.4441|0.02994326|-1288.165162|3.2232|-1288.10577|834.82|0.6966600000000001|-0.20018|0.4441|346.18|4.4522|3.3694|0.6966600000000001|384.66|3.2232|384.66|-1288.058926|0.04|7.3979
12_a3|14.95193556|7.947862142999999|0.527996699|0.361266461|0.0|9.967957042|0.179250668|0.0141019439999999|0.073206799|32.86185611|5.693927995|1.757127915|2.462826447|0.0|20.09450594|0.110908625|0.045643816|0.06846532|0.042795699|1.4264920369999998|-5.373630565|1.752450922|0.035947712|9.334136012|0|0.020962963|239.0219702|0.025111893|32.86185611|4.858476049|5.13155848|13.53480442|21.95893118|0.022727273|0.173751741|14.48105726|144.16592869999997|0.0|0.1985081239999999|1.14757813|1064.221958|-0.092838926|-0.039584548|239.2266101|0.011076075|-0.096133903|0.101891875|5.258353635|76.23910943|22.63041363|52.16354015|5.6343192|-45.63945658|2762.21412|0.864908294|80.99228663|4400.493202000001|393.75653|-18.79271742|562.789246|2.496397166|49.333524|-1.345874639|10.50748861|0.463780604|3802.788479|0.829399708|38.22133777|394.2402689|330.4083896|288.5934787|2056.502939|0.170600292|-44.07517037|187.1651011|-21.667278|-313.7317211|-8.921820355|-20.92463497|306.2590837|2.0|1.0|3.2|21.0|4.34|90.49|2.17|304.37|92.93|3.9500000000000005e-05|22.0|1.6|4.01|0.0|1.0|1.3e-07|0.000629|1.0|-6.89|3.23|-5.3|2.07e-06|1.0|-5.68|0.0|3.0|0.0044|-4.84|4.03|1.44e-05|1.0|1.0|0.55|1.0|0.0|1.0|0.0|0.0|0.0|0.0|2.94|-0.06361|515.23|-0.13153|-1272.152002|0.5056|0.02620998|-1272.125792|3263.0|-1272.058487|847.25|0.69784|-0.19514|0.5056|361.95|3.1979|2.3762|0.69784|379.97|3263.0|379.97|-1272.010995|3.548|5.45
14a_a3|19.93591408|9.989960956|0.60284424|0.4343461289999999|0.0|9.967957042|0.17010679|0.013676444|0.071715006|38.55578411|5.693927995|1.773988896|2.472777785|0.0|20.34314693|0.109769174|0.0450734|0.06846532|0.043464052|1.445337521|-5.683593052000001|1.746566148|0.041478979|11.1940103|0|0.0233420139999999|245.02321580000003|-0.013170408|32.99233261|4.892892889|5.13155848|17.93471146|21.95893118|0.02173913|0.172819307|18.85726059|145.8406206|0.0|0.203907246|1.139787556|1186.412113|-0.091731577|-0.036792719|256.5548327|0.0140376889999999|-0.094609848|0.21389849|6.904918591|83.70773843|23.78539971|55.84414456|5.308770254|-46.53709886|2890.96444|0.930491715|102.8554977|4716.423352000001|389.0288018|-18.09776067|635.6463001|3.396421044|52.02624107|-1.324537874|10.24853699|0.481997259|3975.472144|0.790894937|57.85587861|374.26339|358.3503513|313.9753255|2160.698862|0.209105063|-45.12132248|184.0942854|-22.89086827|-256.6424807|-8.902004327|-22.1944701|338.0358664|2.0|1.0|3.27|21.0|4.28|93.25|2.2|319.38|105.82|4.08e-05|23.0|1.04|3.71|0.06|1.0|1.28e-07|0.0113|1.0|-6.89|2.76|-6.42|3.54e-05|1.0|-4.45|0.0|4.0|0.0327|-3.99|2.58|0.000103|1.0|0.0|0.55|0.0|0.0|1.0|0.0|0.0|0.0|0.0|2.44|-0.06736|528.91|-0.1321|-1327.513792|0.4524|0.02860456|-1327.485188|3.2363|-1327.403067|822.33|0.69708|-0.19946|0.4524|373.85|4.6689|3.5358|0.69708|383.1|3.2363|383.1|-1327.354384|0.03|7.5229
14b_a3|19.93591408|9.962900215|0.60284424|0.433169575|0.0|4.983978521|0.17010679|0.013742148|0.070428903|38.55578411|5.693927995|1.794331729|2.491354202|0.0|20.50560632|0.106992781|0.0442727859999999|0.06846532|0.039799383|1.510049024|-5.683593052000001|1.751691127|0.041478979|11.18881378|0|0.02234985|246.9798276|0.047196497|32.86185611|4.929401308|5.13155848|17.91451326|21.82845468|0.02173913|0.1701351|18.8790503|145.8406206|0.0|0.205714265|1.139787556|1289.104749|-0.090994113|-0.036469822|252.49572540000003|0.012828558|-0.100993354|0.379746504|6.273415527999999|82.79166784|23.25478753|57.87172082|4.989782639|-49.38772279|2431.2501190000003|0.951659927|104.4171556|4803.535505|384.6023764|-17.83445545|635.6463001|3.067822725|50.77131401|-1.312913604|9.738358819|0.487615651|3414.181279|0.786476513|55.73986723|375.0366262|358.3503513|313.9753255|2160.565755|0.2135234869999999|-44.49789848|183.4002354|-24.15156108|-261.0537205|-8.721397057|-21.76034149|338.0358664|2.0|1.0|3.18|21.0|4.28|93.25|2.5|319.38|105.82|4.08e-05|23.0|1.04|3.71|0.06|1.0|1.28e-07|0.0113|1.0|-6.89|2.82|-6.42|3.54e-05|1.0|-4.45|0.0|4.0|0.0327|-3.99|2.58|0.000103|1.0|0.0|0.55|0.0|0.0|1.0|0.0|0.0|0.0|0.0|2.22|-0.06676|524.27|-0.12942|-1327.514377|0.2276|0.02844675|-1327.4859310000002|3.0724|-1327.398177|879.19|0.70123|-0.19618|0.2276|368.39|3.8724|2.8743|0.70123|403.54|3.0724|403.54|-1327.349444|0.38|6.4202
15_a3|20.26872417|9.987962171|0.626742887|0.434259225|3.416578168|4.983978521|0.24755956|0.018229844|0.072215419|28.11518542|5.497807596|1.566056484|2.467094542|0.0|20.40160682|0.110544176|0.045522543|0.11785113|0.045993266|1.4311783580000002|-4.568153105|1.782683566|0.039158951|10.8187896|1|0.020625|206.9608912|-0.0451074979999999|11.03340144|4.866634771|0.0|13.770072400000002|0.0|0.0|0.173344208|13.770072400000002|147.5533251|0.0|0.30408436|1.286208942|1433.713715|-0.092342351|-0.037667|315.5421792|0.007901554|-0.107619999|0.451058529|4.04445331|0.0|22.67368656|60.30684851|5.371119692000001|-55.08588323|2726.4182920000003|0.85723565|113.1667185|4617.470007|398.6887321|-19.28005913|777.533808|2.070175472|51.31038923|-1.50667999|9.975434973|0.461565365|3650.124633|0.7789088340000001|39.21359757|435.2447639|402.781061|342.0475585|2116.88728|0.221091166|-47.26593592|222.7824048|-28.19600959|-358.6340772|-9.868603355|-24.19332693|347.0045602|2.0|1.0|4.12|16.0|2.21|94.29|0.0|321.4|89.99|0.000535|23.0|0.96|1.56|0.24|1.0|1.66e-06|547.0|1.0|-5.78|1.2|-7.35|0.0017|1.0|-2.77|0.0|5.0|306.0|-3.02|1.28|0.000951|0.0|0.0|0.55|1.0|0.0|0.0|0.0|0.0|0.0|0.0|2.33|-0.06319|553.81|-0.1576|-1328.688126|0.4107|0.0228507|-1328.665275|3.7072|-1328.581677|916.07|0.2843199999999999|-0.22079|0.0173|398.12|2.3271|1.9539|0.67902|334.44|6.0077|206.37|-1328.531138|0.025|7.6021
16_a3|14.95193556|7.959235476|0.576813151|0.346053716|0.0|14.35837209|0.175922042|0.013585577|0.072215419|21.60447662|5.817220841|1.749797529|2.467094542|0.0|20.40160682|0.110544176|0.045522543|0.06846532|0.045993266|1.4311783580000002|-5.794953452000001|1.4016307140000002|0.039158951|9.564386128|0|0.020625|244.7988261|0.00311999|32.86185611|4.866634771|9.521973528|13.24282257|21.82845468|0.043478261|0.173344208|14.06120503|145.3298045|13.52254936|0.2060883939999999|1.05396035|1290.305313|-0.108919585|-0.041233465|248.6415425|0.012203576|-0.100138414|0.252612735|6.027544549|82.16042286|24.54661368|56.56724056|5.780331402000001|-49.45999101|3194.458506|0.941329444|149.4199775|4733.033232|344.4962834|-20.36587865|579.7675557|2.977102266|59.82469895|-1.401937796|11.22152755|0.484889078|4325.947867|0.6974791290000001|41.54968203|409.793333|328.71459869999995|297.68359489999995|2184.788331|0.302520871|-53.7971544|202.4035908|-24.42909382|-325.670405|-10.05903863|-26.57128935|344.0898531|2.0|1.0|3.13|21.0|4.74|90.44|2.59|322.36|92.93|2.25e-05|23.0|2.26|4.57|0.0|1.0|6.97e-08|0.0033799999999999|1.0|-7.16|3.5|-5.89|1.05e-05|1.0|-4.98|0.0|4.0|0.0104|-4.49|3.35|3.2200000000000003e-05|1.0|0.0|0.55|1.0|0.0|1.0|0.0|0.0|0.0|0.0|3.19|-0.07095|520.28|-0.13195|-1371.388717|0.3866|0.02847445|-1371.360243|3.2208|-1371.297964|856.09|0.6944100000000001|-0.2029|0.3866|368.22|3613.0|2.8688|0.6944100000000001|384.94|3.2208|384.94|-1371.250459|0.042|7.3768
