molecula|SddssS|NaaNH|n9FaRing|SaaNH|SRW09|nAHRing|nARing|BCUTs-1|SaasN|MATS2c|SRW07|AATSC1s|n6HRing|JGI4|SaaaC|ATSC1c|AATSC1are|MATS8i|BCUTi-1|AATSC8d|AATSC1pe|AATSC7i|MATS1i|AATSC1i|MATS1c|n6aHRing|GATS1are|BIC2|MATS8s|MATS8d|nFaHRing|RASA|FNSA5|PBF|FPSA3|PNSA3|RNCS|TPSA_x|FNSA4|WNSA5|WPSA3|RPCS|FNSA1|DPSA5|PNSA4|DPSA3|GeomPetitjeanIndex|TASA|MOMI-Z|FPSA1|GeomRadius|GeomShapeIndex|PPSA1|WNSA2|CYP2C19 inhibitor|CYP2D6 inhibitor|CYP2C9 inhibitor|CYP3A4 inhibitor|Hydrogen bond don0rs count (using Lipinski’s definition)|Synthetic Accessibility|Log S (SILICOS-IT)|Log Po/w Silicos-IT Log P|Log Po/w WLOGP|Log Po/w MLOGP|Brenk|Molar refractivity|Num. of Rotatable bonds|Log S (Ali)|Heavy atom count|Log Kp (cm/s)|Egan filter|Consensus Log P|Log S (ESOL)|Solubility [Log S (Ali)] (mol/l)|Solubility [Log S (Ali)] (mg/ml)|Solubility [Log S (ESOL)] (mol/l)|Log Po/w XLOGP3|Solubility [Log S (SILICOS-IT)] (mg/ml)|Lowest Unoccupied Molecular Orbital Energy|log P|Total Energy (water) (Hartree)|Volume|Oscillator Force (max. Transition)|Approximated area|Contribuition (max. transition)|Contribution (HOMO-LUMO transition)|Oscillator Force (HOMO-LUMO transition)|Dipole (gas phase)|Highest Occupied Molecular Orbital Energy|Gibbs Free Energy|IC50|pIC50
9_a27|0.0|1|0|2.627701427|6.842683282|0|0|1.391067068|1.830911754|0.164227115|4.727387819|-0.050617284|2|0.042847222|1.233610009|-0.331842668|0.00611794|-0.051160217|10.93740461|-0.0447599329999999|0.00651856|-0.2559122789999999|-0.101933162|-0.171520296|-0.541535578|2|0.677253824|0.8214321609999999|0.017503266|-0.071974951|1|0.7988644709999999|-0.088404481|0.36853691|0.019589991|-40.3551562|128.27738490000002|103.702486|-0.033677898|-23.50038785|5.20756849|65.12542467|0.7892801540000001|53.0685473|-17.36382286|50.45546414|0.466349763|411.8826346|1463.168883|0.210719846|5.03925321|0.873886547|108.6440173|-376.0062056|1.0|0.0|1.0|1.0|1.0|3.12|-7.06|3.85|3.04|2.66|0.0|97.46|3.0|-4.06|25.0|-6.33|0.0|2.99|-4.08|8.66e-05|0.0287|8.28e-05|2.8|2.88e-05|-0.0471|4.67|-1083.143348|945.35|0.1982|425.08|0.35593|0.59444|134.0|2.7456|-0.2187|-1083.017359|2.0|8699.0
16_a47|0.0|1|1|2.890539668|6.605297921|0|0|1.417579067|0.0|-0.134455235|4.59511985|-0.1246612469999999|2|0.042285714|1.491023983|-0.23280014|-0.005688938|0.001426202|10.95023129|0.0506476009999999|-0.004153659|-0.236994128|-0.02006804|-0.0574194159999999|-0.3379683979999999|2|0.591929006|0.812131575|-0.113476605|0.081171071|1|0.691860453|-0.092995116|0.421094692|0.0186711289999999|-48.30620628|63.13219447|159.6978638|-0.034261359|-24.97833451|5.0150344780000005|0.0|0.697929921|60.36423869|-17.75645434|57.9827944|0.473257697|358.566882|833.8646097|0.302070079|6.855429069|0.898461533|156.55227280000005|-349.69668310000003|1.0|1.0|0.0|1.0|2.0|2.93|-8.17|4.47|5.19|2.72|0.0|91.55|3.0|-4.34|25.0|-6.04|0.0|3.52|-4.42|4.56e-05|0.0154|3.84e-05|3.27|2.3e-06|-0.05717|2.95|-1167.046301|894.43|0.3182|395.28|0.59209|0.6743899999999999|0.0909|2.3795|-0.22568|-1166.951551|1.0|9.0
17b_a6|0.0|1|0|3.375166525|7.412764017000001|1|1|1.425925343|0.0|0.1012747369999999|5.351858133|-0.0265090529999999|1|0.042739018|0.0|-0.6869226490000001|-0.00460563|-0.0385646|10.949638|-0.0791229359999999|-0.00194781|0.231025646|-0.10896749|-0.180339002|-0.563310199|1|0.850080948|0.7788169070000001|0.002947625|-0.138423611|0|0.753949098|-0.109195656|0.318652397|0.03122461|-62.63196368|155.8689396|161.4509401|-0.041494349|-47.0150166|13.44399246|557.7093661|0.7706671740000001|84.71888279|-27.2272998|83.12058064|0.4548818979999999|494.7179214|2207.972178|0.229332826|8.974770742|0.834464855|150.48105900000002|-893.2853154999999|1.0|1.0|1.0|1.0|2.0|3.53|-9.01|4.98|4.32|1.7|0.0|116.79|5.0|-5.81|31.0|-5.89|0.0|3.6|-5.17|1.56e-06|0.000637|6.69e-06|4.09|4e-07|-0.05736|4.04|-1350.102764|1168.62|0.3949|575.2|0.69615|0.7016100000000001|0.0033|5.3385|-0.18281|-1349.892156|153.0|6.8153
9g_a24|0.0|1|0|2.931798469|7.273092596000001|0|0|1.427608366|1.7647373919999998|-0.318471716|5.283203728999999|0.001126633|2|0.0279797979999999|0.0|-0.0425444|0.0144065739999999|0.070915465|10.96318169|-0.02471184|0.013119312|-0.292600863|-0.0273623029999999|-0.049325609|-0.079421802|2|0.683676657|0.7931626959999999|0.13372961|-0.045107345|0|0.8671367529999999|-0.065668047|0.383340003|0.01876163|-32.080056199999994|174.88817269999998|65.73938109|-0.021297745|-16.07665151|4.593165278|0.0|0.4819264479999999|49.25777584|-10.53790724|41.36311977|0.427531635|429.0504306|1196.910121|0.518073552|6.124370267000001|0.746821416|256.3375151|-192.9198181|0.0|1.0|0.0|1.0|1.0|2.8|-6.43|2.91|2.93|0.64|0.0|87.53|3.0|-2.49|23.0|-7.17|0.0|1.93|-3.09|0.00323|977.0|0.0008179999999999|1.37|0.000113|-0.03585|0.75|-984.5891383|879.99|0.2444|400.47|0.4227399999999999|0.64993|0.1023|2.9691|-0.21391|-984.497752|68.0|7.1675
3_a3|0.0|0|0|0.0|7.285506549|0|0|0.605000514|0.0|0.159413311|5.283203728999999|-0.114647585|1|0.034259259|2.063441043|-0.3413621639999999|-0.007818326|0.0483259979999999|10.31154314|0.069435247|-0.006362643|-0.030486489|0.041786524|0.081380229|-0.599804962|1|0.913546349|0.8083172479999999|-0.082619043|0.123113049|1|0.7538064790000001|-0.098797066|0.583866845|0.012617742|-48.91675544|228.5396864|112.2682304|-0.035057023|-20.54492513|2.623868963|75.88125246|0.7000038270000001|55.67251784|-15.98657012|54.67064981|0.415122657|343.74795510000007|1349.6286710000002|0.299996173|5.025797436|0.709760196|136.8031103|-225.9941764|1.0|1.0|1.0|1.0|1.0|3.11|-6.15|5.0|4.07|1.41|0.0|88.36|2.0|-5.48|21.0|-5.88|0.0|3.23|-4.39|3.32e-06|0.00103|4.06e-05|3.26|0.000218|-0.0637|1.92|-1592.904586|817.21|0.2383|316.65|0.29441|0.69206|0.0851|2.1507|-0.20969|-1592.839065|1175.0|5.93
3c_a12|0.0|0|0|0.0|6.555356892000001|1|1|0.610140703|0.0|0.06235058|4.59511985|-0.058516436|2|0.039605735|0.0|-0.379362977|-0.003879878|-0.008931246|10.3117069|-0.056537396|-0.001825446|-0.267255164|-0.116098308|-0.211367878|-0.545592465|1|0.923855679|0.826033688|-0.0461654159999999|-0.10295082|0|0.843855494|-0.099327724|0.242114395|0.013219706|-36.28720467|73.9854678|79.00277721|-0.033980537|-25.42738988|3.384177297|0.0|0.7055242159999999|61.16334136|-17.19277136|42.97583906|0.427357986|426.9566009|1139.340748|0.2944757839999999|6.231995392999999|0.746291708|148.9927848|-330.5560685|1.0|1.0|1.0|1.0|1.0|3.94|-6.78|4.01|2.25|1.82|0.0|98.16|3.0|-4.22|23.0|-6.18|0.0|2.76|-4.0|6.06e-05|0.0194|9.940000000000002e-05|2.91|5.3200000000000006e-05|-0.07463|2.56|-1327.498519|894.36|0.4687|399.38|0.43415|0.68067|0.1193|1.6035|-0.22035|-1327.4004710000002|0.02|7699.0
13h_a6|0.0|1|0|3.464247528|6.842683282|0|0|1.424099498|0.0|-0.094781725|4.727387819|0.004767264|2|0.04393617|1.656132209|-0.3839567379999999|-0.002407131|-0.01698365|10.95053423|-0.090944829|-0.000644109|0.105918119|-0.12414699|-0.215607882|-0.468842137|2|0.836982172|0.780222427|-0.0256002129999999|-0.164411111|1|0.867910741|-0.091977068|0.300800177|0.017441348|-51.85624128|77.20799814|92.37313621|-0.032362302|-44.98170701|8.529752344|0.0|0.736918588|76.78735663|-22.63172141|64.05338768|0.461667017|606.9504647000001|2829.19698|0.263081412|9.11292243|0.8575863490000001|183.9790404|-854.6524332|1.0|1.0|1.0|1.0|2.0|3.64|-10.57|5.41|4.79|1.13|0.0|128.63|6.0|-5.56|33.0|-6.31|0.0|3.61|-5.06|2.77e-06|0.0012|8.8e-06|3.7|1.15e-08|-0.07435|3.83|-1386.613707|1253.92|1.0978|591.53|0.50716|0.69001|0.2121|7.2872|-0.2153199999999999|-1386.3651|47.0|7.3279
4f_a46|0.0|0|0|0.0|7.825245291|1|1|1.134637108|2.190536659|-0.2265364489999999|5.587248657999999|-0.001868546|2|0.045958333|0.0|-0.053860324|0.012332859|-0.056114865|10.96352592|-0.115631645|0.011806162|-0.154986658|-0.079238184|-0.123416853|-0.150189733|2|0.6901151990000001|0.74106323|-0.2076648489999999|-0.1697014539999999|0|0.934973206|-0.0674830959999999|0.296072934|0.008734825|-30.29079362|7.730129301|35.27635517|-0.022035297|-19.85993046|2.570614463|56.50645576|0.759842275|42.21890747|-11.95391778|35.0293449|0.424708366|507.213176|1563.375755|0.240157725|5.654067072999999|0.7382488140000001|130.2830519|-317.7588874|1.0|1.0|1.0|1.0|0.0|3.88|-7.21|4.56|4.71|2.58|0.0|101.54|3.0|-4.38|25.0|-5.65|0.0|3.76|-4.58|4.18e-05|0.0139|2.62e-05|3.77|2.04e-05|-0.02947|3.87|-1033.550809|1020.33|0.1719|493.53|0.69208|0.69208|0.1719|3.2783|-0.2202599999999999|-1033.36869|183.0|6.7375
20_a47|0.0|0|1|0.0|6.86171134|0|0|1.408721455|1.1934608|0.055662511|4.727387819|-0.161476442|2|0.039520202|1.010373001|-0.505699304|-0.009220816|-0.052370531|10.95058273|0.071506228|-0.006342241|0.087325054|-0.108236785|-0.297094867|-0.5332051720000001|2|0.61847122|0.7962508290000001|-0.069674604|0.113432542|1|0.6888286020000001|-0.092005493|0.213977589|0.023587109|-45.68149289|43.63174229999999|169.6050003|-0.032859105|-27.33327788|7.00733184|49.00609086|0.595234209|69.09296541|-17.90996366|58.53772498|0.4642647929999999|375.4483088|1219.306754|0.404765791|7.022502229|0.86659377|220.6189341|-409.9991682|0.0|1.0|1.0|1.0|2.0|3.19|-7.31|2.56|4.54|2.75|0.0|99.68|5.0|-4.06|28.0|-6.75|0.0|3.09|-4.08|8.72e-05|0.0332|8.32e-05|2.63|1.86e-05|-0.06357|4.08|-1335.742176|964.94|0.2807|426.08|0.68219|0.68219|0.2807|3.1747|-0.22734|-1335.620783|3.0|8.6
16i_a32|0.0|1|1|3.352437091|7.765993078999999|0|0|0.6094207429999999|0.0|0.175604846|5.733341277|-0.075706124|0|0.0439583329999999|2.078707411|-0.7748511779999999|-0.003511776|-0.104899053|10.31100265|0.006037736|-0.001202032|-0.098841478|-0.120440534|-0.211019184|-0.700853898|0|0.801401734|0.836966894|0.134577711|0.009897928|1|0.801494708|-0.114771536|0.5368697929999999|0.022335011|-56.03343427|90.08098301|129.7354415|-0.036726892|-49.02383532|9.540239197|32.3175507|0.718964113|88.80827938|-24.00328703|70.6307405|0.455596751|523.8261846|3450.514629|0.281035887|6.848009314|0.836873682|183.6742715|-784.3813651|1.0|0.0|1.0|1.0|2.0|3.75|-7.4|6.25|4.85|1.34|0.0|116.75|8.0|-7.03|29.0|-5.93|1.0|3.96|-5.09|9.25e-08|3.96e-05|8.18e-06|4.19|1.7100000000000002e-05|-0.05044|4.99|-1995.307733|1175.51|0.2857|573.38|0.70222|0.70222|0.2857|3353.0|-0.2002|-1995.11813|6.0|8.2596
13a_a30|0.0|0|0|0.0|7.412764017000001|2|2|0.604984129|0.0|0.113424769|5.351858133|-0.118776867|2|0.042560386|0.0|-0.627166322|-0.003436924|0.0317047379999999|10.31162842|-0.0351777|-0.002215642|-0.065043716|0.003429114|0.006103754|-0.5640209589999999|1|0.841060094|0.8303425640000001|0.019603815|-0.058608635|0|0.6963945559999999|-0.113507021|0.478381813|0.01856512|-74.02777574|381.9643801|204.9120824|-0.042832838|-51.70573895|8.456950359|102.6479456|0.799862466|88.22659517|-28.90911938|86.55791128|0.4661332179999999|470.0167988|2520.165025|0.2001375339999999|8.066980235|0.873126469|135.07860209999998|-1034.114779|1.0|0.0|0.0|0.0|2.0|4.76|-6.19|3.04|1.72|2.06|0.0|135.37|6.0|-5.01|32.0|-7.05|0.0|1.91|-4.3|9.68e-06|0.00427|5e-05|2.74|0.000288|-0.0555|4.54|-1744.491614|1211.54|0.1788|541.59|0.26119|0.6845600000000001|0.1603|0.7158|-0.20503|-1744.281248|14.0|7.8665
47f_a18|0.0|0|0|0.0|7.03438793|1|1|1.251175676|0.0|-0.005500039|4.844187086|-0.034211867|0|0.031179487|0.0|-0.477030713|0.0036509859999999|0.033759227|10.94702253|-0.008224928|0.00531392|-0.071877686|-0.264839041|-0.3927204379999999|-0.4138670829999999|0|0.765824398|0.750610215|-0.009917608|-0.014370598|0|0.838156881|-0.084851044|0.375218907|0.0138461289999999|-54.18475173|111.1889928|137.3980967|-0.0289997239999999|-61.15474298|9.979328976|58.84834254|0.726550657|86.11217859|-24.61956302|65.93954138|0.483843526|711.5604361000001|2343.062749|0.273449343|10.55465562|0.937396993|232.14715330000004|-1651.17806|1.0|1.0|0.0|1.0|2.0|4.87|-9.22|3.22|3.6|2.79|2.0|164.47|13.0|-6.11|40.0|-6.4|0.0|2.83|-5.52|7.76e-07|0.000421|3.01e-06|4.52|3.27e-07|-0.04439|8.13|-1743.375413|1602.99|0.5741|874.24|0.6984600000000001|0.6984600000000001|0.5741|3.8532|-0.1724099999999999|-1741.802171|9.0|8.0458
2_a27|0.0|0|0|0.0|6.605297921|0|0|1.402655014|3.250529415|0.09890645|4.59511985|-0.0609613559999999|2|0.0427777779999999|1.267636369|-0.276758209|0.009338889|0.11675125|10.93783218|0.017751479|0.00988756|-0.337316432|-0.21066171|-0.361571905|-0.475677812|2|0.639024713|0.796022385|0.137868605|0.027777778|1|0.8468699609999999|-0.081513931|0.408120957|0.019809599|-29.42169804|9.194894069|77.08713259|-0.029261411|-20.65736087|5.020172886|53.58106492|0.6684621829999999|52.43208086|-14.73047548|39.39404027|0.4424192289999999|426.3224749|1270.627585|0.331537817|5.312170441|0.7934621359999999|166.89932209999998|-289.2030522|0.0|0.0|1.0|1.0|0.0|2.9|-5.84|2.43|2.49|2.42|0.0|92.58|2.0|-3.19|24.0|-6.69|0.0|2.52|-3.7|0.000644|204.0|0.0002009999999999|2.18|0.0004599999999999|-0.04933|4.32|-1043.821085|906.48|0.3217|420.7|0.55857|0.55857|0.3217|4.7049|-0.21702|-1043.715364|13.0|7.8861
11a_a50|0.0|0|1|0.0|7.927685046000001|1|1|1.397733996|4.088412042|-0.156121881|5.82008293|-0.014702942|1|0.038040936|2.114272566|-0.134056065|0.011959339|-0.108592708|10.94500606|-0.129547471|0.012037198|-0.0739260509999999|-0.162848233|-0.277408878|-0.267331063|1|0.701976536|0.792574879|-0.158172459|-0.200986578|1|0.917127112|-0.071180382|0.2931724189999999|0.01848869|-25.48858279|7.53108119|43.81199235|-0.025421565|-19.89396594|5.167341939|67.28055926|0.6543614329999999|48.67321197|-13.43949068|35.26290548|0.463749257|484.8529701000001|1550.320581|0.345638567|5.965221997|0.864799282|182.7270002|-298.409489|0.0|0.0|1.0|1.0|0.0|3.44|-5.87|3.09|3.73|2.25|0.0|99.65|2.0|-3.58|25.0|-6.24|0.0|2.95|-4.16|0.000263|0.0862|6.97e-05|2.9|0.000441|-0.03284|3.05|-1045.978598|963.2|0.1761|437.9|0.65485|0.65485|0.1761|5.4342|-0.2005299999999999|-1045.84627|59.0|7.2291
6e_a31|0.0|1|0|3.402951625|7.773594467000001|1|1|0.61015618|0.0|0.06650322|5.733341277|-0.178758575|0|0.037803618|0.0|-0.784597028|-0.011483229|-0.008757878|10.31165994|-0.0462850729999999|-0.008439437|0.225356759|-0.002840672|-0.004825446|-0.579941248|0|0.838789705|0.78240875|-0.071378445|-0.072882794|0|0.623340994|-0.130898441|0.177030306|0.032627586|-74.99224589|159.9587946|229.6732654|-0.046541668|-48.66969791|12.13134981|99.0823033|0.7604979040000001|93.68572477|-28.37945369|94.88738762|0.4782688439999999|380.0911673|2188.417358|0.239502096|7.513687859|0.916695963|146.03985980000002|-778.7151665|1.0|1.0|1.0|1.0|2.0|3.55|-7.33|5.19|4.0|1.36|0.0|109.69|4.0|-5.63|29.0|-6.5|0.0|3.27|-4.66|2.34e-06|0.000947|2.18e-05|3.2|1.89e-05|-0.05426|4.31|-1652.669408|1077.48|0.5103|490.75|0.70391|0.70391|0.5103|5.8193|-0.18844|-1652.503557|0.37|6.4318
8_a27|0.0|1|0|2.599100867|6.605297921|0|0|1.406757715|1.7626247169999998|0.188762686|4.59511985|-0.077396262|2|0.039673203|1.21499748|-0.329319041|0.0040883959999999|0.093450172|10.93783465|0.067074515|0.004801929|-0.24946295|-0.106814855|-0.187486926|-0.535352745|2|0.6812785379999999|0.8000360390000001|0.141900468|0.11158995|1|0.776384028|-0.092265073|0.3608031339999999|0.021852066|-37.50265703|122.0597403|106.5457267|-0.035880862|-20.94612822|4.960882344|61.18801154|0.751701834|53.20197882|-17.09606174|47.91445451|0.479730655|369.9216992|989.0070768|0.248298166|5.016799703|0.92208134|118.305988|-293.2457951|0.0|0.0|0.0|0.0|1.0|2.79|-6.28|2.98|2.48|2.19|0.0|87.68|2.0|-3.23|23.0|-6.73|0.0|2.38|-3.52|0.000586|178.0|0.000299|2.0|0.000158|-0.05015|3.96|-1004.515654|848.58|0.2336|374.88|0.64893|0.64893|0.2336|3.0415|-0.21973|-1004.432889|6.0|8.2218
13b_a6|0.0|1|0|3.423777636|7.412764017000001|1|1|1.430640379|0.0|-0.0411179|5.351858133|-0.0265090529999999|1|0.042739018|0.0|-0.6051312529999999|-0.00460563|-0.104663349|10.95129557|-0.064811009|-0.00194781|0.100281317|-0.10896749|-0.180339002|-0.490758329|1|0.850080948|0.7788169070000001|-0.029988734|-0.11338525|0|0.7757172059999999|-0.112915801|0.202093555|0.032036214|-61.06841733|154.7847961|147.0772097|-0.0406496879999999|-48.5571926|13.77653618|554.4007331|0.757233678|87.39962829999999|-26.65671602|82.07670290000002|0.408780634|508.6895893|2587.000662|0.2427663219999999|9.087172635|0.69141956|159.1980937|-874.0294667999999|1.0|1.0|1.0|1.0|2.0|3.56|-9.01|4.98|4.32|1.29|0.0|116.79|5.0|-5.51|31.0|-6.1|0.0|3.45|-4.99|3.11e-06|0.0012699999999999|1.02e-05|3.8|4e-07|-0.0525799999999999|4.04|-1350.0903970000002|1167.21|0.7846|574.07|0.58026|0.7006600000000001|0.2461|10.8032|-0.20156|-1349.898848|174.0|6.7595
16_a31|0.0|1|0|3.096824452|7.758333467000001|1|1|0.61013894|0.0|0.152128735|5.733341277|-0.186617888|0|0.042528736|0.0|-0.726543099|-0.017017891|-0.00795845|10.31170095|0.06214876|-0.0125582419999999|-0.0897217219999999|-0.053194463|-0.09530799|-0.60894688|0|0.951830892|0.8318419909999999|-0.038841601|0.0980869569999999|0|0.546450126|-0.150315165|0.29485045|0.0374314139999999|-66.9420327|130.369865|213.694252|-0.050105055|-33.36862997|8.309441139|467.7901274|0.73080436|83.86629191|-23.60746376|84.57819254|0.427771627|257.4650715|1212.615438|0.26919564|5.521618837|0.747554032|126.8340354|-367.0549296|0.0|1.0|0.0|1.0|2.0|3.2|-4.94|3.8|2.83|0.78|0.0|80.57|2.0|-4.36|21.0|-6.48|0.0|2.33|-3.6|4.38e-05|0.0131|0.000254|2.32|0.00347|-0.0318899999999999|1.7|-1308.242314|818.1|0.2534|369.73|0.70108|0.70108|0.2534|3.7419|-0.1842|-1308.161433|0.09|7.0458
1l_a5|0.0|1|0|2.964063799|6.605297921|0|0|1.270375394|0.0|-0.244609612|4.59511985|-0.0052651969999999|2|0.025672515|0.0|-0.089997343|0.008244856|-0.019865028|10.94421389|-0.05139414|0.007613233|-0.179824092|0.0271820189999999|0.043915678|-0.21108114|2|0.7245669790000001|0.7656671279999999|-0.174469948|-0.091849662|0|0.890289002|-0.067755283|0.357062421|0.0078543119999999|-38.79937717|167.86839980000002|61.974288|-0.026512937|-21.62050954|2.506287665|0.0|0.769406114|45.64819758|-14.9768065|43.23617395|0.47265823|502.9124512|903.1631908|0.230593886|7.401206343999999|0.896303416|130.25942849999998|-389.1691717|1.0|1.0|0.0|1.0|1.0|2.98|-8.83|5.56|5.32|2.57|0.0|105.07|4.0|-5.04|26.0|-5.4|0.0|4.06|-4.98|9.06e-06|0.00308|1.04e-05|4.19|5.02e-07|-0.04149|3.89|-1069.261615|1033.47|0.4921|486.81|0.45892|0.57392|187.0|2.1987|-0.21939|-1069.101032|32.0|7.4949
47p_a18|0.0|0|0|0.0|7.03438793|1|1|1.25117677|0.0|-0.001819106|4.844187086|-0.04760181|0|0.037575758|0.0|-0.3775970529999999|0.00235332|-0.015960677|10.94701988|-0.049428094|0.003537135|0.037961877|-0.1736074389999999|-0.261349889|-0.441700685|0|0.72025564|0.726294118|0.030970815|-0.082977829|0|0.832954548|-0.082580968|0.278332428|0.007989903|-51.14496913|10.25627035|123.6411353|-0.030813794|-45.24146169|4.377217987|48.48855261|0.818459442|69.19354871|-22.80728054|57.05881288|0.488811071|616.5234972999999|1367.4309119999998|0.181540558|9.923659881|0.956223901|134.3699001|-1131.036542|1.0|1.0|0.0|1.0|2.0|4.29|-9.03|3.65|3.34|3.13|1.0|144.53|9.0|-5.67|35.0|-6.07|0.0|2.9|-5.27|2.13e-06|0.000998|5.34e-06|4.35|4.38e-07|-0.05628|7.98|-1493.759811|1391.71|595.0|732.84|0.6937800000000001|0.6937800000000001|595.0|3.6452|-0.18746|-1493.407248|64.0|7.1938
14c_a22|0.0|0|0|0.0|6.842683282|0|0|1.42291727|1.596256692|-0.134137693|4.727387819|-0.018518519|2|0.038137255|1.568396937|-0.298463715|0.003784292|-0.023927419|10.9464374|0.006275578|0.004362505|-0.047249795|-0.0917078119999999|-0.160566657|-0.364626967|2|0.667111824|0.773044788|-0.096749121|0.010828071|1|0.866576459|-0.080077573|0.6160012029999999|0.024569649|-48.57709197|36.22825261|96.05497587|-0.030217952|-41.50359456|12.73426132|78.22334636|0.66168729|75.5139152|-21.75466672|66.26540251|0.462147828|623.8702703|2092.7515510000003|0.33831271|8.626337592|0.8592469290000001|243.5598613|-830.0718911|0.0|1.0|1.0|1.0|1.0|3.49|-9.28|3.9|4.18|1.08|0.0|128.77|6.0|-4.86|34.0|-6.96|0.0|2.98|-4.62|1.39e-05|0.00618|2.4e-05|2.9|2.35e-07|-0.07399|4.79|-1460.602657|1241.55|0.5079|575.8|0.3078|0.69113|0.0694|7.3824|-0.22807|-1460.38772|153.0|6.8153
27b_a34|0.0|0|0|0.0|7.412764017000001|1|1|1.4335271040000002|2.013418486|-0.056026127|5.351858133|-0.016803292|1|0.042739018|0.0|-0.549928192|-0.001438963|-0.029622037|10.95430634|-0.027175221|0.001228116|-0.175834895|-0.194619338|-0.322091086|-0.463926296|1|0.820914556|0.7722228729999999|0.00102838|-0.047542374|0|0.783431788|-0.109683855|0.3307451819999999|0.031021066|-57.66200309|150.83624440000003|142.58786569999998|-0.037292511|-47.54648562|13.44721755|540.9533124|0.712312759|87.24055613|-24.553278|78.08618045|0.4072752529999999|515.8091561000001|2431.595232|0.287687241|9.124440695|0.687123753|189.4124225|-808.2902556|1.0|1.0|1.0|1.0|1.0|3.54|-8.19|3.94|4.11|1.83|0.0|116.33|5.0|-5.23|31.0|-6.14|0.0|3.46|-4.96|5.92e-06|0.00243|1.1e-05|3.75|2.67e-06|-0.04121|4.33|-1350.055377|1174.68|0.3621|577.39|0.47412|0.70001|0.0252|11.8546|-0.20649|-1349.873325|0.65|6.1871
12x_a30|0.0|0|0|0.0|7.412764017000001|2|2|0.604984021|0.0|0.044575215|5.351858133|-0.0335688279999999|2|0.043383838|0.0|-0.3545061539999999|0.00604028|0.027312213|10.31162819|-0.1066694919999999|0.006346396|-0.104089964|-0.053700437|-0.0922059569999999|-0.458718546|1|0.842068099|0.782514704|-0.062251445|-0.1759406839999999|0|0.848844277|-0.091725339|0.398925866|0.014757946|-47.48669555|74.51844582|99.81775209|-0.035022402|-39.99960559|6.435648079|0.0|0.824674971|68.52587215|-23.12752311|57.2323071|0.4490846539999999|560.5459455|2374.777496|0.175325029|7.794822643|0.815160907|115.7782842|-839.9917174000001|1.0|0.0|1.0|0.0|1.0|4.86|-7.38|4.87|3.23|3.25|0.0|137.21|5.0|-6.04|31.0|-5.64|0.0|3.19|-5.46|9.14e-07|0.00039|3.48e-06|4.6|1.76e-05|-0.05093|4.45|-1654.40976|1211.79|0.1517|558.65|0.68589|0.68589|0.1517|4.3702|-0.19876|-1654.183467|22.0|7.6556
3c_a32|0.0|1|1|3.452148526|7.765993078999999|0|0|0.6094207970000001|0.0|0.025890116|5.733341277|-0.048337951|0|0.043817204|2.224112182|-0.270034997|-0.00017094|-0.113334836|10.31100278|-0.01180891|0.00124359|-0.097512832|-0.0779821129999999|-0.145525719|-0.5427297289999999|0|0.831186295|0.839409251|-0.003205869|-0.019130435|1|0.888766719|-0.0943910459999999|0.216289509|0.015118975|-34.91603827|59.72163595|57.18235134|-0.0288417079999999|-24.94510426|3.995552912|0.0|0.693952122|57.94025396|-14.82682786|42.68833949|0.423167668|456.8935699|1393.156794|0.306047878|5.605165488|0.733606015|157.331845|-274.3961469|1.0|1.0|1.0|1.0|1.0|3.22|-6.89|6.61|4.68|1.7|0.0|93.05|3.0|-6.18|22.0|-5.35|0.0|4.02|-4.91|6.65e-07|0.000217|1.22e-05|4.14|4.18e-05|-0.05487|3.02|-1633.443791|903.81|0.5017|425.74|0.7034600000000001|0.7034600000000001|0.5017|3123.0|-0.1970599999999999|-1633.348356|9.0|8.0458
12ay_a36|0.0|1|0|3.50559949|7.412764017000001|2|2|1.2970434|0.0|-0.05976542|5.351858133|-0.043778345|2|0.043383838|0.0|-0.404030255|0.003676818|0.012286423|10.9463292|-0.06756661|0.0045625|0.1689021819999999|-0.101854847|-0.169994208|-0.438622276|1|0.902377067|0.78699829|-0.109624825|-0.111814717|0|0.829406408|-0.098945129|0.419950383|0.018016934|-48.12939044|126.7858133|110.578217|-0.035337546|-41.57269314|7.569978132|8.677627506|0.778164805|74.29343346|-22.90568368|59.80790901|0.4530143439999999|537.618563|3238.138932|0.221835195|6.466730436000001|0.828201506|143.79285900000002|-831.4538627999999|1.0|0.0|0.0|0.0|2.0|4.96|-7.34|3.76|2.5|2.45|0.0|133.68|5.0|-4.54|31.0|-6.38|0.0|2.42|-4.6|2.8600000000000004e-05|0.0117|2.5e-05|3.41|1.86e-05|-0.0526|3.79|-1311.576473|1184.45|0.2939|532.22|0.6727|0.6914|0.1464|6.2579|-0.2031599999999999|-1311.343228|18.0|7.7447
