molecula|SddssS|NaaNH|n9FaHRing|SRW09|nAHRing|nARing|SaasN|AATSC1c|AATSC1s|n6HRing|JGI4|MATS7i|SaaaC|AATSC1are|MATS8i|AATSC8d|n5aRing|n5aHRing|AATSC7i|MATS1i|MATS1c|n6aHRing|GATS1are|BIC2|SIC2|nFaHRing|FNSA3|PBF|FPSA3|PNSA3|PPSA3|RNCS|RPSA|TPSA_x|FNSA4|WPSA3|RPCS|FNSA1|WNSA3|DPSA5|PNSA4|DPSA3|GeomPetitjeanIndex|PNSA2|MOMI-Z|WNSA4|GeomDiameter|GeomShapeIndex|GRAV|WNSA2|FPSA5|DPSA1|DPSA2|Mor01p|PPSA5|CYP2D6 inhibitor|CYP2C9 inhibitor|Synthetic Accessibility|Log Po/w iLOGP|Fraction Csp3|Num. of Aromatic heavy atoms|Log S (SILICOS-IT)|Log Po/w Silicos-IT Log P|Log Po/w WLOGP|Log Po/w MLOGP|Brenk|Class [Log S (SILICOS-IT)]|Num. of Rotatable bonds|Hydrogen bond acceptors count (using Lipinski’s definition)|Log Kp (cm/s)|CYP1A2 inhibitor|Log S (ESOL)|Solubility [Log S (Ali)] (mg/ml)|Solubility [Log S (ESOL)] (mol/l)|Solubility [Log S (ESOL)] (mg/ml)|PAINS|Lipinski|Solubility [Log S (SILICOS-IT)] (mg/ml)|Lowest Unoccupied Molecular Orbital Energy|Absorption Energy (max. Transition) (eV)|Total Energy (water) (Hartree)|Volume|Wavelength (HOMO-LUMO transition) (nm)|Oscillator Force (max. Transition)|Approximated area|Contribuition (max. transition)|Contribution (HOMO-LUMO transition)|Dipole (gas phase)|E solv. Water  (Hartree)|IC50|pIC50
5e_a40|0.0|0|0|8.149890544|0|1|1.661964758|-0.004925115|0.0601021459999999|0|0.044526749|-0.106497535|0.7768055559999999|0.009890343|0.158430496|0.029272031|2|2|-0.184667138|0.005996234|-0.391074665|0|0.535506399|0.8092726020000001|0.877722972|1|-0.076883794|0.0499188609999999|0.019851304|-36.56222854|9.440323938|170.7311133|0.135577249|64.47400829|-0.035889706|4.489363277|51.7148695|0.8223594679999999|-17.38723451|48.81318333|-17.06741495|46.00255248|0.47779156|-512.0224486000001|512.5703164|-8.116440327000001|12.51197289|0.914944155|4158.984115|-243.4932098|0.012921086|-306.597267|622.6260756|264.9899736|6.144645946|0.0|1.0|3.03|2.73|0.21|14.0|-4.65|4.3|3.74|2.37|1.0|2.0|3.0|3.0|-5.66|1.0|-4.25|0.00505|5.56e-05|0.0169|0.0|0.0|0.00678|-0.07231|3.7138|-1637.197299|802.38|333.85|0.5262|390.33|0.69675|0.69675|7.87|0.01659566|25.0|7.6021
15c_a10|0.0|0|0|7.535296702|2|2|2.154210861|-0.002218445|0.040869377|3|0.034807692|-0.06400528|2.063253638|0.01143745|-0.1036030219999999|0.0123939039999999|1|1|-0.101214571|-0.226679901|-0.1742732839999999|2|0.7655272009999999|0.7351096359999999|0.772328328|1|-0.046967376|0.418835517|0.014703076|-32.5870313|10.2013281|65.41494073|0.095541483|66.28884934|-0.019267867|7.077912953999999|136.2098503|0.528228415|-22.60962187|66.5866765|-13.36848349|42.7883594|0.449308156|-855.5829431|1817.047455|-9.275357237|15.6886947|0.8158976029999999|6673.826433|-593.6228632|0.023432886|-39.17102961|1619.721543|924.9341455|16.25826809|1.0|1.0|3.85|4.09|0.37|21.0|-7.79|3.77|2.97|1.74|0.0|1.0|6.0|6.0|-6.99|0.0|-4.57|0.0646|2.68e-05|0.0122|0.0|0.0|7.3e-06|-0.04724|5.5913|-1450.241475|1318.35|337.75|0.3939999999999999|595.63|-0.26999|0.70511|2.4256|-0.25919486|0.1|7.0
12c_a5|0.0|1|0|6.605297921|1|1|0.0|-0.002685954|0.020594766|3|0.0252713179999999|-0.086795626|0.0|0.0054189009999999|-0.096073591|0.0072946769999999|1|1|-0.1386392109999999|-0.01261147|-0.223631474|2|0.808899433|0.797601178|0.8446264459999999|0|-0.070873852|0.450827114|0.016374249|-46.62294305|10.77147171|143.44655559999998|0.158907079|104.5338363|-0.022421317|7.085796743|13.26856229|0.583585895|-30.6699685|59.40070647|-14.74941369|57.39441476|0.4609383929999999|-825.9671665|2045.184304|-9.702606135|13.53008071|0.855075538|5877.765289|-543.3459436|0.024214085|-109.9706106|1415.330929|735.3048881|15.92875034|1.0|0.0|3.27|2.78|0.24|23.0|-9.31|5.03|4.32|1.57|0.0|1.0|6.0|5.0|-6.79|0.0|-4.33|0.0336|4.64e-05|0.0191|0.0|0.0|2.03e-07|-0.04565|4.6671|-1316.542713|1200.02|309.06|0.1513|519.21|0.52074|0.6893600000000001|3.0135|0.02242648|47.0|7.3279
4a_a46|0.0|0|0|7.825245291|1|1|2.180332577|-0.001042349|-0.008364558|2|0.0473245609999999|-0.137420119|0.0|0.012632881|-0.11172225|-0.0466186959999999|1|1|-0.216904465|-0.082000707|-0.143806973|2|0.679741138|0.764741337|0.8075680409999999|0|-0.05488948|0.264863483|0.00935578|-28.50561609|4.858713991|6.579492736000001|0.076041983|39.49069232|-0.022129285|2.523263761|55.05332552|0.742626378|-14.80375017|41.15334508|-11.49234623|33.36433008|0.4289963579999999|-528.6479264|1427.844961|-5.968291366|9.831485239|0.751302315|4481.754309|-274.5414028|0.011380391|-252.0050978|711.8625758999999|480.9500663|5.910149982|1.0|0.0|3.76|2.8|0.35|17.0|-6.82|4.18|4.46|2.35|0.0|1.0|2.0|3.0|-5.87|1.0|-4.31|0.0372|4.89e-05|0.0156|0.0|0.0|4.86e-05|-0.02921|4.5454|-994.237445|967.0|272.77|0.1694|467.4|0.6893600000000001|0.6893600000000001|3.1825|0.022810825|181.0|6.7423
18a_a30|0.0|0|0|7.412764017000001|2|2|0.0|-0.006673169|-0.02919335|2|0.040166667|-0.041327798|0.0|0.005050384|-0.01286191|-0.094932667|1|1|-0.073280844|-0.053309522|-0.452377064|1|0.8421237309999999|0.7885597609999999|0.842671963|0|-0.072474599|0.294303776|0.017060045|-45.11907802|10.62073502|79.18861306|0.14081879|87.66676984|-0.036990859|6.611941026|0.0|0.7904991659999999|-28.08889239|69.35818061|-23.02866795|55.73981304|0.445995681|-1128.40473|2814.429655|-14.33650253|12.72666325|0.8050400790000001|5942.293347|-702.4886239|0.016012295|-361.7006453|1427.458469|620.9195447000001|9.968457988|0.0|1.0|4.75|0.0|0.14|17.0|-6.64|3.84|2.62|2.82|0.0|1.0|5.0|4.0|-5.98|0.0|-4.85|0.00208|1.4e-05|0.0056|0.0|0.0|9.21e-05|-0.05605|3.4712|-1575.786909|1120.46|357.18|0.3781|508.08|0.69033|0.69033|4.2514|0.03180853|25.0|7.6108
12j_a30|0.0|0|0|7.412764017000001|2|2|0.0|-0.006336585|-0.033312179|2|0.043848238|-0.02473642|0.0|0.005613018|0.0074730759999999|-0.075816941|1|1|-0.0431311459999999|-0.053644471|-0.456342646|1|0.8414737059999999|0.795446883|0.846470093|0|-0.073909106|0.328405591|0.015613498|-47.76354083|10.09017681|88.51817261|0.157800959|101.9784021|-0.036204884|6.520746879|0.0|0.8134611009999999|-30.8670468|69.55167701|-23.39729904|57.85371764|0.476658597|-1216.65955|2258.891981|-15.12043521|15.41574553|0.91079856|6105.3402670000005|-786.2626307999999|0.01349128|-405.1466163|1495.657934|686.039456|8.71869951|0.0|1.0|4.76|0.0|0.17|17.0|-7.01|4.35|2.93|3.04|0.0|1.0|5.0|4.0|-5.81|1.0|-5.15|0.0009119999999999|7.05e-06|0.00291|0.0|0.0|4.02e-05|-0.05106|5.1971|-1615.096172|1175.75|356.4|0.2163|549.64|0.3087|0.68625|4.6727|0.03201935|9.0|8058.0
5a_a50|0.0|0|1|7.927685046000001|1|1|4.202707546|-0.00148647|-0.017108794|1|0.038040936|0.017227585|2.475383677|0.012640587|-0.256097122|-0.130929632|2|2|0.028229556|-0.102607753|-0.161169418|1|0.699970832|0.788709546|0.847812674|1|-0.038932964|0.2814514|0.010185297|-20.77548565|5.435098605|6.819160781|0.030107124|16.06582337|-0.022747617|2.900288114|60.04351409|0.66527517|-11.08625592|44.17662122|-12.13862875|26.21058426|0.4528093929999999|-521.9610361|1605.985157|-6.477439183|10.76914508|0.8275167520000001|4770.917486|-278.5298849|0.017576522|-176.38892919999998|784.5791628|462.1867149|9.379218813|0.0|1.0|3.5|3.28|0.14|20.0|-6.24|3.66|4.33|2.62|0.0|1.0|2.0|2.0|-5.83|1.0|-4.5|42.0|3.14e-05|0.0102|0.0|0.0|0.000186|-0.02487|5.6146|-1029.930364|976.41|308.73|0.2735|455.34|0.39948|0.6725399999999999|3.9843|0.02452028|4.1|5.3872
11_a27|0.0|1|0|7.535296702|1|2|0.0|-0.0067474069999999|-0.003527607|2|0.042533875|-0.080272515|1.3706083080000002|0.004538653|-0.0864111069999999|-0.027287578|0|0|-0.1299181459999999|-0.041662169|-0.488734846|2|0.734834532|0.814843016|0.8629676709999999|1|-0.079921166|0.349764196|0.016171515|-42.27430065|8.553922917000001|143.3238715|0.2354494999999999|124.5410133|-0.034296948|4.524597532|72.60399149|0.8088958709999999|-22.36099135|56.8702158|-18.14137056|50.82822357|0.4528656239999999|-852.6444161000001|1646.903525|-9.595877966|9.562117063|0.82770457|5186.240841|-451.0062644|0.012694323|-326.780942|1054.084273|504.209846|6.714661907000001|0.0|0.0|3.95|0.0|0.35|16.0|-6.09|2.72|1.67|3.06|0.0|1.0|2.0|4.0|-6.47|0.0|-4.02|0.0716|9.45e-05|0.0326|0.0|0.0|0.000283|-0.05985|3.3426|-1122.456105|974.29|499.21|0.3492|415.32|0.6125|0.59222|3.1278|0.0226944|5.0|8301.0
26_a47|0.0|0|1|6.86171134|0|0|1.06819297|-0.012090143|-0.200192886|2|0.045681818|-0.110530752|0.956774672|-0.0098410169999999|-0.046771537|0.0081426509999999|1|1|-0.24731748|-0.035472095|-0.5899218279999999|2|0.6850994429999999|0.845040087|0.910081385|1|-0.098127284|0.549740398|0.020884606|-57.01987795|12.13564316|9.608109253|0.2895618|168.2587945|-0.038735145|7.0517889060000005|60.07342336|0.717639177|-33.13315474|73.39007585|-22.50824805|69.15552111|0.474969855|-945.3464183|1341.904566|-13.07911017|13.22794532|0.90465254|5994.406615|-549.3226272|0.024619511|-252.9318822|1317.300461|457.1122177|14.3059247|1.0|1.0|3.13|2.66|0.05|21.0|-7.22|2.84|4.68|2.59|0.0|1.0|4.0|5.0|-6.51|1.0|-4.56|0.00545|2.77e-05|11.0|0.0|0.0|2.37e-05|-0.06279|4.7963|-1696.096597|1006.59|310.58|0.3197|443.78|0.50921|0.68707|3.6825|0.02111593|13.0|7.9
13b_a6|0.0|1|0|7.412764017000001|1|1|0.0|-0.011206134|-0.0265090529999999|1|0.042739018|0.060593678|0.0|-0.00460563|-0.104663349|-0.064811009|1|1|0.100281317|-0.10896749|-0.490758329|1|0.850080948|0.7788169070000001|0.8370824240000001|0|-0.093125205|0.202093555|0.032036214|-61.06841733|21.00828557|154.7847961|0.2242827939999999|147.0772097|-0.0406496879999999|13.77653618|554.4007331|0.757233678|-40.04664055|87.39962829999999|-26.65671602|82.07670290000002|0.408780634|-1332.835801|2587.000662|-17.48058934|15.37022155|0.69141956|6000.952027|-874.0294667999999|0.0203627189999999|-337.3706117|1760.1380379999998|627.4287311|13.35319491|1.0|1.0|3.56|2.85|0.12|23.0|-9.01|4.98|4.32|1.29|0.0|1.0|5.0|5.0|-6.1|1.0|-4.99|0.0012699999999999|1.02e-05|0.00417|0.0|0.0|4e-07|-0.0525799999999999|4.8494|-1350.0903970000002|1167.21|341.35|0.7846|574.07|0.58026|0.7006600000000001|10.8032|0.02920955|174.0|6.7595
6_a47|0.0|0|0|0.0|0|0|0.0|-0.008723045|-0.1738997619999999|2|0.042276423|-0.14404966|1.291219116|-0.010708889|0.051455447|0.0402365489999999|0|0|-0.302730533|-0.020576777|-0.459934519|2|0.701994505|0.786041178|0.84654143|1|-0.080118846|0.446564415|0.009820713|-43.43026699|5.323543706000001|101.7290544|0.158081588|85.6917678|-0.036834143|2.885749555|0.0|0.7943908059999999|-23.54237714|60.76103606|-19.96679614|48.75381069|0.4059072379999999|-838.6054381|1577.98246|-10.82346202|10.90843226|0.6832388209999999|5766.962611999999|-454.5854048000001|0.0154005|-319.1626428|1055.658539|469.7495559|8.348196185|1.0|0.0|2.82|2.91|0.05|22.0|-9.06|5.24|6.27|3.48|0.0|1.0|3.0|4.0|-5.02|1.0|-5.79|0.000362|1.63e-06|0.000619|0.0|0.0|3.310000000000001e-07|-0.05354|5.5188|-1608.684886|990.85|333.32|0.2536|422.9|0.30468|0.69305|3.2606|0.03288085|13.0|7.9
12q_a30|0.0|0|0|7.412764017000001|2|2|0.0|-0.015322396|-0.27228842|2|0.0438779959999999|-0.016509571|0.0|-0.00695299|0.004165554|-0.021542639|1|1|-0.0483777279999999|-0.077457998|-0.636798458|1|0.613786308|0.816138015|0.867367115|0|-0.087348134|0.596557166|0.014790072|-59.52322773|10.07866809|82.72757145|0.154254173|105.1162273|-0.045799658|6.868090132000001|0.732186841|0.820640722|-40.56199584|90.06607753|-31.21009417|69.60189582|0.473741611|-1654.134991|2844.418547|-21.2680622|13.96052394|0.900207238|7990.060758|-1127.2072970000002|0.016579022|-437.0000797|2015.662819|696.6414817000001|11.29774462|0.0|1.0|4.73|0.0|0.17|17.0|-7.18|4.43|4.78|2.82|0.0|1.0|7.0|8.0|-5.66|0.0|-5.92|9.63e-05|1.2e-06|0.000579|0.0|0.0|3.19e-05|-0.05105|5.0573|-1988.033527|1214.92|355.93|0.1817|537.96|0.34138|0.68516|5.5755|0.03408298|36.0|7.4449
9_a3|0.0|0|0|6.823286122000001|0|0|0.0|-0.007847313|-0.100592457|1|0.034166667|-0.126542538|2.4071976040000003|-0.004918099|0.065373003|0.023606557|1|1|-0.216450234|0.083014843|-0.614170287|1|0.923357627|0.6729843740000001|0.7327715159999999|0|-0.095161413|0.506753484|0.007377805|-44.74600478|3.469130065|223.4501605|0.15350225|72.17854599|-0.038196575|1.6312253680000002|72.50764604|0.886859678|-21.04009269|43.50933802|-17.96047462|48.21513485|0.413418346|-628.6166118|1383.145159|-8.445224386|8.532203772|0.704792493|4430.929894|-295.5828535|0.008976383|-363.8118546|708.8118076000001|349.6957191|4.220799781|1.0|1.0|3.1|2.44|0.0|21.0|-7.26|4.9|4.62|2.42|0.0|1.0|2.0|2.0|-5.21|1.0|-4.9|0.000899|1.25e-05|0.00379|0.0|0.0|1.67e-05|-0.03999|5.8185|-1256.087705|857.36|331.9|0.2069|350.27|0.3639699999999999|0.6724600000000001|2.0863|0.0242342|10965.0|4.96
47a_a18|0.0|0|0|7.03438793|1|1|0.0|-0.006027559|-0.18843247|0|0.033641026|0.043161338|0.0|-0.005483379|-0.025401815|0.052572636|0|0|0.066507683|-0.232940071|-0.369841706|0|0.842412605|0.766261502|0.7991211029999999|0|-0.082855697|0.371382587|0.014124484|-67.93456546|11.58086543|100.7293848|0.2212091389999999|181.3725215|-0.036234741|9.49531639|110.0917322|0.7936193709999999|-55.70051708|93.5899242|-29.70938001|79.51543089|0.483193636|-2198.494121|2250.179086|-24.3591435|19.74153879|0.934960691|8405.670404|-1802.576619|0.014835962|-481.4854016|2770.212274|1225.939287|12.16421601|1.0|1.0|4.97|0.0|0.28|18.0|-8.27|0.48|3.35|1.85|1.0|1.0|12.0|5.0|-6.49|0.0|-5.58|9.9e-05|2.62e-06|0.00143|0.0|1.0|2.95e-06|-0.05191|3.1947|-2098.807018|1536.87|388.09|0.6094|813.01|0.69508|0.69508|2.6271|0.0339441|1.0|9.0
7b_a8|0.0|1|0|7.535296702|1|1|1.4628217119999998|-0.009659873|-0.038810124|1|0.040873016|-0.024156447|0.0|0.002074537|-0.052309137|-0.0254956129999999|1|1|-0.039357491|-0.021509048|-0.415894017|1|0.710658316|0.7812177770000001|0.8453887859999999|0|-0.101439013|0.282366236|0.033167971|-60.75943432|19.86678613|145.0783004|0.277652387|166.30684230000003|-0.041332642|11.89970852|75.93423425|0.753935657|-36.39338307|73.70461365|-24.75721974|80.62622045|0.4787988|-1138.832108|1780.952171|-14.82895606|14.76972982|0.918644854|6185.0105140000005|-682.1319788|0.022982731|-304.2022276|1510.516312|545.9267515|13.76608164|0.0|1.0|3.49|3.37|0.09|23.0|-7.65|4.48|3.8|2.23|0.0|1.0|3.0|5.0|-6.15|1.0|-4.94|0.00224|1.14e-05|0.00454|0.0|0.0|8.94e-06|-0.06833|4.5945|-1330.622441|1067.73|380.32|0.2517|506.21|0.44725|0.7025100000000001|9.9463|0.0273745|13.53|4.8687
14d_a23|0.0|0|1|7.423568444|0|0|3.405551724|-0.005343003|-0.026530366|2|0.043538647|0.03253552|0.758207139|0.01269616|-0.019307114|-0.054430189|2|2|0.059486662|-0.074441567|-0.4483522929999999|2|0.725800261|0.772008792|0.829764975|1|-0.053736319|0.213597535|0.018596017|-35.40917327|12.25371621|39.26987634|0.078305538|51.59888942|-0.032878563|8.074501042|83.40396369|0.790346608|-23.33262837|61.49227899|-21.66510006|47.66288948|0.454495683|-1083.255003|2261.37838|-14.27606695|14.358677900000002|0.833166062|6459.554383|-713.8033475|0.015037275|-382.6437544|1370.607518|666.0036144999999|9.908707432|0.0|1.0|3.52|3.62|0.09|26.0|-7.78|3.88|4.33|3.24|1.0|1.0|5.0|4.0|-6.1|0.0|-5.25|0.000608|5.61e-06|0.0023899999999999|0.0|0.0|7.03e-06|-0.0725799999999999|3688.0|-1669.24571|1186.17|3688.0|0.3807|554.84|8.1555|8.1555|5.6156|0.02083626|4.0|8.4001
11_a15|0.0|0|0|0.0|1|1|0.0|-0.0064953419999999|-0.029665252|3|0.02962963|-0.036023137|0.0|0.001806571|-0.0856783419999999|0.023543401|0|0|-0.056500144|-0.173728081|-0.363940085|2|0.843715005|0.718800243|0.76664841|0|-0.064429158|0.632319408|0.018519054|-44.15161868|12.69062406|143.8088883|0.105461874|72.27026771|-0.033606127|8.696553172|0.0|0.739315684|-30.25595097|79.1792768|-23.02940065|56.84224275|0.470042906|-1335.705238|2565.707165|-15.7814467|11.76226306|0.8869452090000001|7002.915718000001|-915.3239085|0.018086221|-327.9935744|1806.677804|830.7967967000001|12.39401492|1.0|1.0|4.1|4.25|0.07|24.0|-8.9|4.33|6.69|2.52|0.0|1.0|6.0|4.0|-5.26|0.0|-6.1|0.000214|7.970000000000001e-07|0.000357|0.0|0.0|5.7e-07|-0.03877|4.7106|-1450.740771|1284.85|418.94|0.2657|568.22|0.58935|0.70577|812.0|0.03503399|739.0|6.1314
9h_a24|0.0|1|0|7.153833802|0|0|1.726213624|-0.002864393|2.01e-05|2|0.023854167|0.078066659|0.0|0.013595277|-0.209618231|-0.002471577|2|2|0.144624936|-0.02551563|-0.207206943|2|0.687815726|0.78742035|0.859720539|0|-0.060337884|0.4016070679999999|0.018457687|-28.52000725|8.724425117000001|167.2085719|0.1162247219999999|54.93613103|-0.026280957|4.123788393|1.773520599|0.572371258|-13.48059881|47.51520531|-12.42226332|37.24443236|0.477589721|-422.3569529|768.1954692|-5.871651668999999|11.11300329|0.914204295|4170.098082|-199.6361567|0.031789952|-68.41568372|737.9073405|295.8603625|15.02620893|0.0|0.0|2.84|1.96|0.0|22.0|-6.05|2.42|2.72|1.07|0.0|1.0|3.0|4.0|-6.85|1.0|-3.24|423.0|0.000575|166.0|0.0|0.0|0.000258|-0.0435399999999999|5.1739|-945.2642633|831.92|285.43|0.3844|363.48|0.54606|0.61928|5.6654|0.0305020989999999|77.0|7.1135
14c_a23|0.0|0|1|7.423568444|0|0|3.349976042|-0.005822256|-0.024758731|2|0.043538647|0.04174584|0.743546646|0.010682694|-0.047853455|-0.047410593|2|2|0.077009731|-0.071484865|-0.4589840189999999|2|0.722187957|0.793551289|0.857184548|1|-0.0567889659999999|0.2273163289999999|0.018842596|-37.73933093|12.52192141|38.43627129|0.077064961|51.21382308|-0.034046252|8.321492112|81.41541733|0.7834075309999999|-25.07982076|64.05912299|-22.62557089|50.26125234|0.459622824|-1063.401832|2379.221378|-15.0359121|14.49533577|0.8505592829999999|6755.962581999999|-706.6878684999999|0.016385474|-376.6791777|1357.40568|633.3278634|10.88903141|0.0|1.0|3.4|3.6|0.05|26.0|-7.99|4.0|4.67|3.51|1.0|1.0|5.0|4.0|-6.03|0.0|-5.55|0.000334|2.83e-06|0.00126|0.0|0.0|4.55e-06|-0.0795299999999999|3.7031|-2089.523959|1177.63|334.81|356.0|549.86|0.56781|0.56781|7.2704|0.02236136|2.0|8.6253
8g_a8|0.0|1|0|7.535296702|1|1|1.298078704|-0.014340328|-0.222784884|0|0.0438779959999999|0.000966222|0.0|-0.009140059|-0.025002199|-0.03728368|1|1|0.001970629|0.0794962979999999|-0.508072694|0|0.6784762320000001|0.734188081|0.790058057|0|-0.136742629|0.298992226|0.031118325|-83.78686741|19.06725815|171.26571059999998|0.466064505|285.5736014|-0.052430233|11.68315869|67.54104396|0.8330608209999999|-51.33906829|90.27531534|-32.12579035|102.8541256|0.479218966|-1509.912147|2148.49832|-19.68456628|14.28792131|0.920192814|6581.432140999999|-925.1746152|0.017636126|-408.1554248|1812.487286|551.1746801|10.80625499|0.0|1.0|3.31|2.96|0.04|23.0|-7.4|4.11|3.89|3.01|0.0|1.0|4.0|5.0|-6.34|0.0|-4.94|0.00209|1.16e-05|0.00483|0.0|0.0|1.67e-05|-0.05849|3.7495|-1450.9549470000002|1083.78|330.67|0.3904|489.97|0.69221|0.69221|6.0697|0.04147516|4.2|5.3768
25_a12|0.0|0|0|0.0|0|0|0.0|-0.004103693|-0.045725323|2|0.038787879|-0.089297664|2.050456822|0.000864238|-0.025245046|-0.11195017|0|0|-0.141917694|-0.0542354559999999|-0.4288076329999999|2|0.8472746290000001|0.638255008|0.688743998|1|-0.054734834|0.120087607|0.004952762|-28.517955|2.580489093|37.96125329|0.052062825|27.12578432|-0.03323193|1.3444869730000002|0.0|0.917298637|-14.85843094|44.42528172|-17.31450713|31.09844409|0.448858246|-709.8947922|1907.027255|-9.021208163|9.70173342|0.814415245|4329.321091|-369.8695347|0.005118351|-434.8420476|773.8971409|430.4348528|2.666764531|1.0|0.0|2.81|3.43|0.05|22.0|-8.78|4.7|5.35|3.2|0.0|1.0|3.0|2.0|-4.82|1.0|-5.25|0.00162|5.63e-06|0.00175|0.0|0.0|5.12e-07|-0.05352|4.2653|-974.6569575|945.73|359.04|0.4483|442.64|0.63284|0.69029|1.2494|0.024123749|22.0|7.6576
35_a18|0.0|0|0|7.03438793|2|2|0.0|-0.00622005|-0.020425504|1|0.03531746|-0.069149293|0.0|-7.44e-05|0.027469086|-0.0098863069999999|0|0|-0.104482176|-0.078001173|-0.5009599889999999|0|0.737701788|0.737094825|0.774007861|0|-0.081822342|0.3888901179999999|0.008853796|-60.302584200000005|6.525195505|118.7214377|0.199234055|146.8343246|-0.033440195|4.809030636|74.92670772|0.874573807|-44.44264921|67.9315105|-24.64522632|66.82777970000001|0.465531336|-1675.875389|1761.858479|-18.16338657|17.18442554|0.87101708|6995.248058|-1235.110287|0.007954001|-552.1173777|1916.219506|1056.535856|5.862051629|1.0|0.0|4.3|0.0|0.3|18.0|-9.55|4.13|3.35|3.33|1.0|1.0|8.0|3.0|-6.0|1.0|-5.53|0.000415|2.96e-06|0.0014199999999999|0.0|0.0|1.35e-07|-0.04879|3.2146|-1533.002975|1400.62|385.69|0.4981|657.07|0.69279|0.69279|2.0432|0.02600607|24.0|7.6198
14h_a23|0.0|0|1|7.423568444|0|0|3.309480899|-0.005921293|0.006191846|2|0.04255787|0.0316908439999999|0.7290938920000001|0.009895793|-0.024318144|-0.034313725|2|2|0.060820238|-0.0686282459999999|-0.4460845129999999|2|0.708395022|0.79263722|0.860920386|1|-0.063825076|0.223157991|0.021982565|-43.02851162|14.81983413|41.34207782|0.076569426|51.620282|-0.033774476|9.990985411|86.83095818|0.753100584|-29.00823506|67.44368679|-22.76950546|57.84834575|0.48032488|-1092.936262|2371.16134|-15.35036053|15.0735214|0.924279155|6722.809649|-736.8173055999999|0.018981866|-341.2621515|1451.248725|646.2584547|12.79687369|0.0|1.0|3.47|3.2|0.04|26.0|-7.47|3.4|3.89|2.39|1.0|1.0|5.0|5.0|-6.62|0.0|-4.9|0.0009109999999999|1.27e-05|0.00554|0.0|0.0|1.4800000000000002e-05|-0.08532|4.0506|-1722.1762399999998|1190.62|337.93|0.3424|569.53|0.67365|0.69933|9.7146|0.02796857|5.0|8.3468
14ac_a23|0.0|0|1|7.423568444|0|0|2.7104403130000003|-0.011656739|-0.4422550999999999|2|0.048351548|0.016532702|0.544211741|-0.0066006519999999|0.0518788009999999|0.043387326|2|2|0.068237909|-0.069765112|-0.562985112|2|0.5562570379999999|0.7797862459999999|0.834426845|1|-0.0883661019999999|0.300389872|0.016832361|-66.72452104|12.70997824|57.45545019|0.068856366|51.99287907|-0.043970249|9.597200637|0.327656318|0.8077820920000001|-50.3831402|87.75911516|-33.20157553|79.43449928|0.489147172|-1759.6835030000002|3417.45156|-25.07023818|15.90074614|0.95751094|9203.543798|-1328.722623|0.019122137|-464.8074813999999|2178.41361|718.3324686000001|14.43896921|0.0|1.0|3.69|3.34|0.12|26.0|-9.03|5.52|8.36|4.6|1.0|1.0|7.0|10.0|-5.84|0.0|-6.65|2.69e-05|2.24e-07|0.000123|0.0|2.0|5.06e-07|-0.08813|4.0014|-2304.001319|1285.58|341.32|0.3209|627.76|0.6408|0.69962|6.3004|0.02262555|4.0|8.3851
10_a32|0.0|1|1|7.765993078999999|0|0|0.0|-0.016404762|-0.087497559|0|0.03995614|-0.020186906|2.067772926|-0.0064007569999999|-0.028431775|-0.047619048|3|3|-0.03673326|-0.1260956869999999|-0.690879647|0|0.809370315|0.8607827790000001|0.915639476|1|-0.088310158|0.266552538|0.02575778|-54.55170955|15.91131724|57.97512956|0.237716043|146.8439966|-0.038939628|9.828875607|52.24660367|0.6946347429999999|-33.69815077|91.10767604|-24.0541214|70.46302679|0.449853016|-1058.381342|2980.525719|-14.85891856|12.86809583|0.81769605|5842.926058|-653.7924168|0.025106509|-240.4628923|1523.651605|513.9156315|15.50900878|0.0|1.0|3.56|3.12|0.22|19.0|-6.99|5.64|4.21|0.88|0.0|1.0|7.0|5.0|-6.44|1.0|-4.41|0.000366|3.89e-05|0.0155|0.0|0.0|4.13e-05|-0.05434|3.6441|-1916.668776|1086.09|340.24|0.2983|533.89|0.70228|0.70228|2.4919|0.03701539|7.0|8.1427
3a_a32|0.0|1|1|7.678326357|0|0|0.0|-0.007588088|-0.045659995|0|0.03382716|-0.014365682|2.211368234|-0.002794182|0.102212031|0.125185185|3|3|-0.028290955|-0.079652285|-0.491457345|0|0.84134255|0.844272053|0.921812162|1|-0.080607266|0.30031978|0.0224684379999999|-37.30101542|10.39727075|87.55216606|0.182929032|84.65041685|-0.032360692|4.811337463|0.0|0.6723099029999999|-17.261046399999998|55.87310101|-14.97491147|47.69828617|0.461044711|-449.2473442|812.930125|-6.929640892|10.67859439|0.855441483|4249.04624|-207.8892268|0.0236593529999999|-159.4728294|668.2146761|278.73805810000005|10.9483666|1.0|1.0|2.96|2.21|0.07|19.0|-6.12|5.77|4.12|1.19|0.0|1.0|2.0|3.0|-5.77|1.0|-4.35|0.00144|4.51e-05|0.0134|0.0|0.0|0.0002279999999999|-0.0558|3.6308|-1554.796165|801.12|341.48|0.2719|355.48|0.70229|0.70229|3.6178|0.02744024|3.0|8.5686
