molecula|n9FaHRing|n9FaRing|SRW09|nAHRing|nARing|BCUTs-1|SaasN|MATS2c|SRW07|AATSC1s|n6HRing|ATSC1c|AATSC1are|BCUTi-1|AATSC8d|n5aHRing|AATSC1pe|AATSC7i|AATSC1i|MATS1c|n6aHRing|BIC2|MATS8d|SIC2|nFaHRing|FNSA3|FNSA5|PBF|FPSA3|PNSA3|PPSA3|RPSA|WNSA5|RPCS|FNSA1|FNSA2|WNSA3|DPSA5|PNSA4|GRAVp|TASA|PNSA2|WNSA4|FPSA1|GeomDiameter|GeomShapeIndex|GRAV|PPSA1|WNSA2|DPSA4|FPSA5|DPSA2|Mor01p|PPSA5|CYP2C19 inhibitor|CYP2D6 inhibitor|P-gp substrate|CYP3A4 inhibitor|Hydrogen bond don0rs count (using Lipinski’s definition)|Fraction Csp3|Num. of Aromatic heavy atoms|Log Po/w Silicos-IT Log P|Log Po/w WLOGP|TPSA_y|Log Po/w MLOGP|Leadlikeness|Molar refractivity|Class [Log S (SILICOS-IT)]|Num. of Rotatable bonds|Hydrogen bond acceptors count (using Lipinski’s definition)|Log Kp (cm/s)|Egan filter|BBB|CYP1A2 inhibitor|Log S (ESOL)|Solubility [Log S (Ali)] (mol/l)|Solubility [Log S (Ali)] (mg/ml)|Solubility [Log S (ESOL)] (mol/l)|Log Po/w XLOGP3|PAINS|Solubility [Log S (SILICOS-IT)] (mol/l)|Solubility [Log S (SILICOS-IT)] (mg/ml)|Lowest Unoccupied Molecular Orbital Energy|log P|Absorption Energy (HOMO-LUMO transition) (eV)|Total Energy (water) (Hartree)|Total Energy (gas phase) (Hartree)|Wavelength (HOMO-LUMO transition) (nm)|Oscillator Force (max. Transition)|Zero Point Energy|Oscillator Force (HOMO-LUMO transition)|Highest Occupied Molecular Orbital Energy|E solv. Water  (Hartree)|Gibbs Free Energy|Dipole (water)|IC50|pIC50
12n_a30|0|0|7.412764017000001|2|2|0.604984682|0.0|0.0304762079999999|5.351858133|-0.064217094|2|-0.387485343|0.001139238|10.31162898|-0.087019298|1|0.002064369|-0.254279374|-0.120380857|-0.464204099|1|0.815003426|-0.149451598|0.870930234|0|-0.083120674|-0.10528124|0.390449649|0.017064818|-52.4873066|10.77573511|0.221849786|-41.97990569|0.0|0.799403208|-1.895062322|-33.14358793|76.16725916|-24.42151771|2848.910641|491.3700419|-1196.654368|-15.42118984|0.200596792|13.93957316|0.887350282|6353.890039|126.6686716|-755.6383024|30.54968688|0.0153398069999999|1496.934657|618.6004214|9.686460958|1.0|0.0|1.0|0.0|1.0|0.14|17.0|4.25|3.18|81.65|3.2|2.0|127.24|1.0|5.0|5.0|-6.02|0.0|0.0|0.0|-5.01|4.12e-06|0.00171|9.71e-06|3.97|0.0|1.26e-07|5.260000000000001e-05|-0.05076|4.07|3.4859|-1675.011418|-1674.978015|355.67|0.1826|-1674.777231|0.1489|-0.19876|0.0334036|-1674.83759|6.32|0.01|7983.0
LY364947_a10|0|0|6.605297921|0|0|1.390175303|0.0|-0.278922508|4.59511985|-0.00390904|2|-0.084940213|0.007575|10.9303125|-0.006198347|1|0.006909045|0.1625645369999999|0.072909639|-0.204644982|2|0.711607778|-0.012096774|0.7792035190000001|1|-0.076999385|-0.075303751|0.449473391|0.009678082|-34.01613475|4.275500834|0.156895451|-14.69643595|0.0|0.7234846559999999|-0.978948758|-15.02735938|41.53157099|-13.10520229|1896.845282|372.4595738|-432.4716757000001|-5.78950507|0.276515344|9.161732895|0.948237326|3903.496845|122.1566022|-191.05366730000003|18.1140017|0.018707677|597.7620559999999|287.99188260000005|8.264519015|1.0|1.0|1.0|1.0|1.0|0.0|21.0|3.97|3.69|54.46|1.74|0.0|82.56|1.0|2.0|3.0|-6.02|0.0|1.0|1.0|-3.86|0.00029|0.0789|0.000137|2.74|0.0|6.31e-08|1.7199999999999998e-05||||||||||||||59.0|7.2291
19k_a38|0|0|7.412764017000001|2|2|1.297042875|0.0|0.0100827|5.351858133|-0.17467835|2|-0.6888696990000001|-0.011156837|10.95446448|-0.0184136539999999|1|-0.00835812|0.208892195|-0.128079012|-0.51857087|1|0.853092207|-0.029357143|0.908591797|0|-0.112748779|-0.126936513|0.389096157|0.0232707939999999|-71.54314527|14.76615358|0.341299943|-51.10918191|116.0039747|0.75964689|-2.411793744|-45.3966925|94.38036132|-28.3401789|3055.355167|417.968819|-1530.369661|-17.9828603|0.24035311|12.89431427|0.911726848|7091.215492|152.51267140000002|-971.0744563|37.3070426|0.021802691|2014.5803|686.8472757999999|13.8345897|0.0|0.0|1.0|0.0|4.0|0.13|17.0|2.34|1.65|124.32|1.65|1.0|133.79|1.0|6.0|5.0|-7.84|0.0|0.0|0.0|-3.62|0.000134|0.0594|0.0002399999999999|1.65|0.0|3.94e-07|0.000175|-0.05534|4.13|3.5378|-1500.8984380000002|-1500.852284|350.45|0.2038|-1500.618667|0.1156|-0.20102|0.04615409|-1500.680373|12.5022|11.0|7.9666
4S4k_a46|0|0|7.825245291|1|1|1.134637098|2.145043462|-0.050636784|5.587248657999999|-0.088084767|1|-0.252970193|0.006550513|10.94631314|-0.1032662209999999|1|0.006050983|-0.158788415|0.012963356|-0.3860697829999999|1|0.7477594870000001|-0.141706595|0.787615341|0|-0.089589915|-0.0860536609999999|0.199356973|0.007749296|-47.49082053|4.1078333030000005|0.1082655419999999|-24.18078772|0.0|0.8679099640000001|-1.46291223|-25.17446332|49.42345536|-16.15576699|2105.538282|472.7005375|-775.4768155|-8.564028983|0.132090036|10.26616763|0.858684076|4719.2906570000005|70.01975807|-411.0733912|18.61456563|0.007182108|893.4991504000001|519.5743695|3.807172093|1.0|1.0|1.0|1.0|1.0|0.33|17.0|4.26|4.77|50.94|2.84|1.0|100.96|1.0|2.0|3.0|-5.46|0.0|1.0|1.0|-4.83|1.5e-05|5.0|1.4800000000000002e-05|4.05|0.0|2.48e-07|8.28e-05|-0.02074|4.52|4.0774|-1053.441953|-1053.415665|304.07|0.2623|-1053.202208|0.0654|-0.1947|0.02628818|-1053.255345|2.5693|197.0|6.7055
12v_a30|0|0|7.412764017000001|2|2|0.604983445|0.0|0.037440652|5.351858133|-0.029548782|2|-0.369659818|0.002431329|10.31162873|-0.04950715|1|0.001805829|-0.173424818|-0.0857954809999999|-0.471153275|1|0.83236194|-0.080971844|0.889479916|0|-0.077138874|-0.0971402169999999|0.404950755|0.015823709|-52.18846092|10.70556236|0.1498787969999999|-44.46327619|0.0|0.806069067|-1.845664126|-35.30820865|75.73440678|-25.48342433|3001.758432|575.1512171|-1248.687792|-17.2408622|0.193930933|15.56114504|0.917675298|6952.110426|131.2043645|-844.8022477|31.6144427|0.014801518|1549.107692|685.6665849999999|10.01399667|1.0|0.0|1.0|0.0|1.0|0.14|17.0|5.11|3.92|81.65|3.79|2.0|137.3|1.0|5.0|4.0|-5.52|0.0|0.0|1.0|-6.04|2.64e-07|0.000123|9.14e-07|5.12|0.0|1.58e-08|7.39e-06|-0.0563|5.08|3.5507|-2494.963646|-2494.92869|349.18|0.1601|-2494.739831|0.1601|-0.20681|0.03495552|-2494.802821|4105.0|22.0|7.6596
12w_a30|0|0|7.412764017000001|2|2|0.604983445|0.0|0.063514061|5.351858133|-0.0316452179999999|2|-0.372029919|0.002431329|10.31162873|-0.04950715|1|0.001805829|-0.173643543|-0.0857954809999999|-0.477636454|1|0.83236194|-0.080971844|0.889479916|0|-0.076611264|-0.096032733|0.4274948739999999|0.015446225|-52.53307388|10.59162334|0.147783603|-45.15435649|0.0|0.8077976990000001|-1.824621925|-36.02242934|75.77366969|-25.53389062|2999.810425|584.3729039|-1251.160641|-17.50883211|0.192202301|14.70077638|0.8230829059999999|6888.291006999999|131.7949495|-857.9327732|31.60926388|0.014471302|1548.85393|685.6665849999999|9.923109661|1.0|0.0|1.0|0.0|1.0|0.14|17.0|5.11|3.92|81.65|3.79|2.0|137.3|1.0|5.0|4.0|-5.52|0.0|0.0|1.0|-6.04|2.64e-07|0.000123|9.14e-07|5.12|0.0|1.58e-08|7.39e-06|-0.05682|5.08|3.5585|-2494.966575|-2494.932002|348.42|0.2639|-2494.743475|0.1614|-0.20755|0.0345723|-2494.807027|3.0068|15.0|7821.0
2_a47|0|0|0.0|0|0|1.381899691|0.0|-0.002024001|0.0|-0.13117284|2|-0.3581612489999999|-0.007479445|10.93671092|-0.013580367|0|-0.006079384|-0.007299676|-0.0274111779999999|-0.444853768|2|0.671819147|-0.0253134039999999|0.728066943|1|-0.083455669|-0.095655954|0.482748996|0.008511123|-41.57671973|4.240150185|0.152675989|-23.74109633|0.958043241|0.784978115|-1.4348393119999998|-20.71307621|55.81329383|-18.32875817|2105.761386|422.1277419|-714.8215685|-9.131190896|0.215021885|9.369924133|0.764993595|4559.060763|107.1215986|-356.116445|23.34938746|0.016376351|910.626111|392.6099255|8.158522603|1.0|1.0|1.0|1.0|2.0|0.0|22.0|3.7|4.75|58.04|2.39|1.0|96.54|1.0|3.0|3.0|-5.0|0.0|1.0|1.0|-5.11|3.46e-06|0.00109|7.75e-06|4.52|0.0|1.51e-08|4.73e-06|-0.05285|3.49|3.7181|-1010.540464|-1010.505024|333.46|0.2143|-1010.364507|0.2143|-0.20731|0.03544055|-1010.412694|3.1004|631.0|6.2
21_a47|1|1|6.86171134|0|0|1.408713027|1.2247108|0.072733799|4.727387819|-0.13650463|2|-0.511216716|-0.006808306|10.95058272|0.057225853|1|-0.004332497|-0.090969103|-0.277479519|-0.5406500129999999|2|0.826796636|0.0927058819999999|0.8856299320000001|1|-0.082614966|-0.095249919|0.3188717339999999|0.022739546|-46.63227351|12.83540744|0.29417845|-30.34731959|47.95893876|0.6448452960000001|-1.5239986980000002|-26.32173133|70.10126935|-19.11612865|2691.697803|398.4031618|-860.2257893999999|-10.79015808|0.355154704|13.17102891|0.862591353|6103.311635|200.4681737|-485.55711339999993|29.64451905|0.028943339|1334.003357|482.9384172|16.33715751|0.0|1.0|1.0|1.0|2.0|0.1|21.0|2.94|4.93|84.73|2.97|1.0|104.49|1.0|6.0|6.0|-6.58|0.0|0.0|1.0|-4.32|3.6e-05|0.0142|4.84e-05|3.0|0.0|1.98e-08|7.8e-06|-0.06339|4.43|3917.0|-1375.061089|-1375.028093|316.53|0.2249|-1374.858663|0.2249|-0.2249699999999999|0.03299607|-1374.914223|4.9172|5.0|8.3
5b_a49|0|0|7.853604813|2|2|1.343848745|2.119588967|0.1108916119999999|5.777652323|0.006327273|2|-0.418576471|0.005836378|10.9297646|0.059834711|1|0.006696215|-0.12209302|-0.230763367|-0.515894968|2|0.7843021|0.099724518|0.839963111|1|-0.0698098759999999|-0.076494119|0.615864196|0.020319986|-41.03213895|11.94347454|0.203066756|-26.42668087|69.07083505|0.608694741|-1.300400018|-24.11745318|59.85065205|-15.28671785|2764.188493|468.4133145|-764.3358925|-8.985071494|0.3913052589999999|11.94760614|0.905459892|6225.302624|229.9974239|-449.2535747|25.1139312|0.025332565|1255.69656|612.7019937000001|14.88971719|0.0|1.0|1.0|1.0|1.0|0.22|21.0|2.98|2.87|75.94|2.07|1.0|122.26|1.0|3.0|4.0|-7.24|0.0|1.0|1.0|-3.93|0.000496|0.1969999999999999|0.000118|2.08|0.0|5.79e-08|2.3e-05|-0.04453|3.92|3.9209|-1292.139616|-1292.100239|316.21|0.4653|-1291.873941|0.0747|-0.20701|0.03937634|-1291.929428|6.1996|28.0|7.5528
9b_a31|0|0|7.765993078999999|1|1|0.610136326|0.0|0.010411229|5.733341277|-0.070525429|0|-0.706953442|-0.0050444109999999|10.31169871|-0.091236608|2|-0.001981487|-0.075191042|-0.2345186269999999|-0.554573699|0|0.852813666|-0.154083843|0.899394425|0|-0.103937658|-0.131125311|0.241728566|0.034595809|-63.73317225|21.21368453|0.330879448|-49.30281875|552.0968813|0.689175183|-1.835754351|-39.08032306|95.78862992|-23.95020956|2534.356888|410.2957125|-1125.659849|-14.68594601|0.310824817|15.2652837|0.88518099|5524.468603|190.5935925|-690.2394625|34.75199071|0.025089192|1633.343563|524.0230338|15.38435497|1.0|1.0|1.0|1.0|2.0|0.32|16.0|5.26|3.5|117.37|0.86|1.0|103.36|1.0|7.0|5.0|-6.77|0.0|0.0|1.0|-3.86|1.76e-05|0.00675|0.000137|2.64|0.0|1.44e-07|5.520000000000001e-05|-0.0422899999999999|4.69|3.8435|-1578.839267|-1578.801576|322.58|0.2732|-1578.604164|0.2627|-0.2013599999999999|0.03769117|-1578.665571|6.8028|63.0|7.2007
22_a20|0|0|6.842683282|0|0|1.4170330269999998|1.915285809|-0.238401323|4.727387819|0.023539095|2|-0.079707783|0.009265667|10.93106272|-0.038668966|1|0.008780074|0.155407313|-0.060582944|-0.177976478|2|0.7478675859999999|-0.067650395|0.809440795|1|-0.059893667|-0.067797027|0.425968568|0.0122876139999999|-39.00017609|8.001165067999999|0.053484974|-28.7463017|54.71081293|0.77063827|-1.3559405430000002|-25.39523478|52.90592556|-17.65860151|2738.108259|616.3298149|-882.9300756000001|-11.49852068|0.22936173|14.17638345|0.913422548|5924.626340999999|149.350479|-574.9260339|22.91425458|0.01345209|1145.712729|664.4562602999999|8.759421782|1.0|1.0|1.0|1.0|0.0|0.08|27.0|5.33|5.39|67.39|2.61|2.0|121.62|1.0|4.0|4.0|-5.58|0.0|0.0|1.0|-5.53|2.48e-06|0.000997|2.98e-06|4.47|0.0|2.04e-10|8.199999999999999e-08|-0.0568|4.07|3.9732|-1275.84854|-1275.816275|312.05|0.2636|-1275.598059|0.0015|-0.21856|0.03226475|-1275.657902|6141.0|231.0|6.6364
4_a38 (LY-2157299)|0|0|7.535296702|1|1|1.343847059|2.0959524330000003|0.050460026|5.4161004020000005|-0.080432741|2|-0.325515636|0.002865697|10.9277672|-0.020954339|1|0.003107816|-0.083399128|0.0481706809999999|-0.463575124|2|0.8099394329999999|-0.032369326|0.868207983|1|-0.092570349|-0.089446059|0.459041332|0.01243241|-52.90108631|7.104736984|0.2456862269999999|-29.21101111|71.22674185|0.7861170609999999|-1.520583011|-30.23133173|58.99645489|-18.48863993|2501.945802|431.0669496|-868.9660769|-10.56568487|0.213882939|12.76426621|0.949475478|5566.495502000001|122.2274724|-496.5871888|23.51893991|0.01379043|1105.390176|542.7276591|7.880803302999999|0.0|1.0|1.0|1.0|1.0|0.18|21.0|3.69|3.51|86.69|1.84|1.0|108.18|1.0|3.0|4.0|-6.86|0.0|0.0|1.0|-3.99|0.0001409999999999|52.0|0.000102|2.39|0.0|7.45e-08|2.75e-05|-0.06|3.95|3.78|-1198.683473|-1198.64695|327.69|0.2|-1198.442536|0.06|-0.22|0.03652312|-1198.49738|7.6529|69.0|7.1586
17_a12|0|0|6.823286122000001|1|1|0.610029543|0.0|0.132275232|4.727387819|-0.058347964|3|-0.38018419|-0.002523977|10.31157659|-0.070249784|1|-0.000651751|-0.3748198379999999|-0.202276514|-0.559137213|2|0.8198617429999999|-0.11976662|0.87653892|0|-0.069570363|-0.096209886|0.318309599|0.011226177|-36.25249721|5.849860887999999|0.141880635|-26.12444199|0.0|0.786701219|-1.443148294|-18.89085387|57.97616997|-18.34174978|2246.161353|447.1583691000001|-752.0117408|-9.557722681|0.213298781|10.61752641|0.8728564259999999|4866.339908|111.1480977|-391.8666299|23.31475957|0.015049295|955.9051425|431.5987143|7.842053909|1.0|1.0|0.0|1.0|1.0|0.17|17.0|4.51|2.56|78.41|2.47|0.0|103.12|1.0|3.0|4.0|-6.07|0.0|1.0|1.0|-4.24|3.1e-05|0.0103|5.7100000000000006e-05|3.19|0.0|6.97e-08|2.32e-05|-0.06322|2.87|3.7723|-1366.804178|-1366.776169|328.67|0.2213|-1366.638303|148.0|-0.21781|0.02800938|-1366.689546|2.9806|16.0|7.7959
13c_a6|0|0|7.412764017000001|1|1|1.424213869|0.0|-0.046663393|5.351858133|-0.0122495089999999|1|-0.605286688|-0.003346018|10.95129637|-0.0942387559999999|1|-0.000899678|0.081059709|-0.174259072|-0.490486317|1|0.780680481|-0.167542194|0.8353837409999999|0|-0.093635525|-0.111231609|0.22875443|0.030547186|-63.73961873|20.79409503|0.213190168|-51.54254258|567.1031411|0.772032541|-2.11340057|-43.38886312|88.21184769|-27.1440571|2880.850692|535.5975578|-1438.635026|-18.47751526|0.2279674589999999|15.07660437|0.875625075|6204.855629|155.1821156|-979.308309|35.15921372|0.018354398|1863.438327|692.8471883999999|12.49421473|1.0|1.0|1.0|1.0|2.0|0.16|23.0|5.38|4.57|95.85|1.5|2.0|121.6|1.0|6.0|5.0|-5.88|0.0|0.0|1.0|-5.27|1.11e-06|0.000471|5.42e-06|4.23|0.0|3.96e-10|1.68e-07|-0.05015|4.5|3.6519|-1389.39897|-1389.371325|339.5|0.5471|-1389.122252|0.28|-0.1999|0.0276450999999999|-1389.184603|9.2467|73.0|7.1367
12_a4|0|0|7.535296702|1|1|0.295190368|2.070952433|-0.1494133309999999|5.4161004020000005|-0.271149771|2|-0.113938738|0.005795666|10.31168324|0.028152112|1|0.009024784|-0.055590089|-0.085553511|-0.220286906|2|0.8157155359999999|0.04172421|0.8749408470000001|1|-0.070256284|-0.074699711|0.636722126|0.01168879|-41.69390404|6.936764267999999|0.194761903|-26.30835499|7.519189887|0.717772573|-1.269895089|-24.74343259|53.59101661|-15.38009964|2927.48584|477.8721263000001|-753.6248824|-9.127388465|0.282227427|11.7599245|0.889574393|6390.233612|167.4891205|-447.2420348|21.42753878|0.015603795|1049.9494|608.4548423|9.260141177|1.0|0.0|1.0|1.0|0.0|0.23|21.0|3.69|4.98|86.12|2.17|1.0|113.02|1.0|4.0|5.0|-6.84|0.0|0.0|1.0|-4.33|6.57e-05|0.0266|4.64e-05|2.72|0.0|1.45e-08|5.85e-06|-0.06898|6.12|3.8083|-1617.861623|-1617.826064|325.57|0.1194|-1617.57796|0.0464|-0.2312199999999999|0.03555871|-1617.634733|10.1971|9.29|5032.0
17a_a10|0|0|7.535296702|2|2|1.3438501040000002|2.118111229|-0.218519541|5.4161004020000005|0.021150127|3|-0.2946568739999999|0.009206558|10.92970797|0.031632653|1|0.01029375|-0.132166258|-0.360142554|-0.275154041|2|0.76281504|0.054069767|0.8044827790000001|1|-0.055423599|-0.082689376|0.463842217|0.020088947|-39.18491085|14.20303963|0.146175016|-41.33310046|87.61514901|0.564726042|-1.488408763|-27.70403316|76.48633670000001|-16.70343549|3154.628148|603.6608262999999|-1052.3164359999998|-11.80945728|0.4352739579999999|16.96492079|0.967815851|7078.918870999999|307.7420338|-743.9958084|29.57794442|0.0254938|1863.410498|911.2106544|18.02431251|0.0|1.0|1.0|1.0|0.0|0.33|21.0|3.31|2.5|76.38|1.29|1.0|142.16|1.0|6.0|6.0|-7.43|0.0|1.0|0.0|-4.32|0.00021|0.0986|4.74e-05|2.43|0.0|4.74e-08|2.22e-05|-0.04641|3.95|3.9887|-1524.557372|-1524.52012|310.84|0.2142|-1524.187115|0.0867|-0.21203|0.03725238|-1524.252023|5.3803|49.0|7.3098
18b_a25|0|0|6.842683282|0|0|1.194228955|1.824998189|-0.147813831|4.727387819|0.0131826839999999|2|-0.189048258|0.006181503|10.31286058|0.0009956189999999|1|0.00598031|-0.032776381|-0.061048368|-0.303383008|2|0.7723870909999999|0.001715854|0.8333962429999999|1|-0.063132226|-0.078644297|0.348987182|0.01278627|-44.30110081|8.972372556|0.063746107|-38.7252349|0.0|0.7847794690000001|-1.6515302369999998|-31.08693686|64.81723515|-21.46130777|3051.645565|656.9874135|-1158.910619|-15.05981357|0.215220531|17.09119768|0.974811521|6973.180791|151.02439719999998|-813.229933|27.34692815|0.013724883|1476.7341199999998|809.2903831|9.631015182|1.0|1.0|1.0|1.0|1.0|0.07|27.0|5.93|5.59|111.51|2.2|2.0|138.56|1.0|6.0|4.0|-5.93|0.0|0.0|1.0|-5.71|2.87e-07|0.000132|1.95e-06|4.48|0.0|1.4500000000000002e-10|6.690000000000001e-08|-0.07066|4.32|3.6826|-1767.52411|-1767.494087|336.67|0.2658|-1767.2232149999998|0.0468|-0.22145|0.03002332|-1767.286778|2752.0|51.0|7.2924
7c_a8|0|0|7.05012252|0|0|1.400027586|1.4416758790000002|-0.244222944|4.844187086|-0.025233184|1|-0.382994379|0.00325576|10.94670214|-0.118915929|1|0.004301963|0.079425146|-0.077006275|-0.328286221|1|0.740795639|-0.196826366|0.795846675|0|-0.080277893|-0.089778346|0.292274414|0.0306012339999999|-50.34151168|19.18974586|0.151076042|-35.30467154|75.43825735|0.626902145|-1.6160102369999998|-31.56868845|76.40286308|-21.11218373|2716.5013510000003|532.3522286|-1013.384819|-13.23925183|0.373097855|15.18314943|0.971698707|6013.168519|233.9661552|-635.4840877|33.67700028|0.032058696|1616.4960130000002|572.8089095|20.10370648|0.0|1.0|0.0|1.0|1.0|0.09|23.0|4.22|3.78|92.93|1.82|1.0|112.76|1.0|5.0|5.0|-6.34|0.0|0.0|0.0|-4.67|1e-05|0.00399|2.14e-05|3.37|0.0|1.73e-08|6.91e-06|-0.07472|5.01|3.1406|-1331.8206369999998|-1331.793312|394.78|275.0|-1331.567632|0.1779|-0.20658|0.02732536|-1331.625743|15.7056|18.59|4.7307
12ay_a36|0|0|7.412764017000001|2|2|1.2970434|0.0|-0.05976542|5.351858133|-0.043778345|2|-0.404030255|0.003676818|10.9463292|-0.06756661|1|0.0045625|0.1689021819999999|-0.169994208|-0.438622276|1|0.78699829|-0.111814717|0.833398429|0|-0.074251203|-0.098945129|0.419950383|0.018016934|-48.12939044|11.67851857|0.170593592|-41.57269314|8.677627506|0.778164805|-1.978902589|-31.1973159|74.29343346|-22.90568368|2766.899844|537.618563|-1282.718286|-14.84739041|0.221835195|11.82248632|0.828201506|6204.216872999999|143.79285900000002|-831.4538627999999|29.43551742|0.015670425|1648.388976|729.1873176|10.15751916|1.0|0.0|1.0|0.0|2.0|0.21|17.0|3.76|2.5|69.2|2.45|1.0|133.68|1.0|5.0|4.0|-6.38|0.0|1.0|1.0|-4.6|2.8600000000000004e-05|0.0117|2.5e-05|3.41|0.0|4.55e-08|1.86e-05|-0.0526|3.79|3.6561|-1311.576473|-1311.547668|339.12|0.2939|-1311.282556|0.1464|-0.2031599999999999|0.02880431|-1311.343228|9.1844|18.0|7.7447
3k_a32|1|1|7.97831097|0|1|0.609420759|0.0|-0.001009768|5.973809612|-0.001250803|0|-0.270019022|0.001221534|10.31100271|-0.077097565|3|0.002509816|-0.084055305|-0.090775221|-0.5265375529999999|0|0.779649252|-0.129124455|0.8306695270000001|1|-0.0711378679999999|-0.090839907|0.31016741|0.0123637989999999|-40.10830541|6.970844822|0.122251759|-28.87643819|0.0|0.78057227|-1.271758703|-22.61349991|58.16707081|-16.67514938|2392.3436100000004|494.8840288|-717.0314235000001|-9.40163104|0.21942773|11.6688363|0.89626209|5259.698672|123.7157466|-404.2701347|21.36272325|0.012327787|918.5970998|506.658189|6.9505405620000005|1.0|1.0|1.0|1.0|1.0|0.32|19.0|7.12|5.78|110.94|2.41|2.0|105.36|1.0|3.0|3.0|-5.01|0.0|0.0|1.0|-5.61|9.16e-08|3.3600000000000004e-05|2.47e-06|4.97|0.0|5.86e-08|2.15e-05|-0.05321|3.81|3.5363|-1750.164914|-1750.1383649999998|350.6|0.3082|-1749.957584|0.3082|-0.19988|0.02654958|-1750.0122420000002|5689.0|9.0|8.0605
14z_a23|1|1|7.423568444|0|0|1.197960872|3.305974434|0.08752343|5.351858133|-0.024897956|2|-0.30053593|0.009174505|10.31321795|-0.0229244|2|0.007229683|0.0708381429999999|-0.125978901|-0.46459002|2|0.802520527|-0.035965909|0.8668730109999999|1|-0.0582387179999999|-0.079754981|0.228957475|0.018337664|-40.56245532|12.77192721|0.074698898|-38.68856944|79.960755|0.785604449|-1.595099623|-28.25118461|66.77741935|-23.63754572|3094.698027|644.4593172|-1110.964649|-16.46322104|0.214395551|14.91419434|0.903664694|7285.13008|149.3235124|-773.7713888999999|30.08835522|0.01612263|1414.152695|665.6233736|11.22918692|0.0|0.0|0.0|1.0|1.0|0.05|26.0|4.64|5.32|105.02|3.99|2.0|130.3|1.0|5.0|4.0|-5.8|0.0|0.0|0.0|-6.13|1.7e-07|8.18e-05|7.37e-07|4.83|0.0|2.6899999999999996e-09|1.29e-06|-0.08503|4.73|3.6632|-2549.107748|-2549.0953670000004|338.46|0.3201|-2548.895003|0.2917|-0.23698|0.01238131|-2548.957384|7.9877|5.0|8.2941
11_a3|0|0|6.823286122000001|0|0|0.605020608|0.0|0.119431379|4.727387819|-0.127546771|3|-0.363112913|-0.008037672|10.31163053|-0.023103765|1|-0.005959152|-0.194041982|-0.0947326669999999|-0.577616902|3|0.724492061|-0.04179402|0.793311683|1|-0.0955396769999999|-0.099420732|0.175996916|0.014376713|-45.19136777|6.800350988|0.222196952|-22.2443844|80.34769756|0.752484736|-1.292469516|-21.37603754|57.08178682|-18.52584757|2097.896727|367.9098016|-611.3529698|-8.76293931|0.2475152639999999|10.29352296|0.8799677029999999|4487.967272999999|117.0775712|-289.1769972|24.61956593|0.021256639|812.4456757999999|311.6695405|10.0546353|0.0|1.0|1.0|1.0|1.0|0.0|21.0|3.79|3.41|105.82|0.8|0.0|88.28|1.0|2.0|4.0|-6.59|0.0|0.0|1.0|-3.71|8.37e-05|0.0256|0.000197|2.22|0.0|3.06e-07|9.35e-05|-69.0|2.12|3.2232|-1288.195105|-1288.165162|384.66|0.4441|-1288.058926|0.4441|-0.20018|0.02994326|-1288.10577|4.4522|0.04|7.3979
12a_a36|0|0|7.412764017000001|2|2|1.297044783|0.0|-0.0632801509999999|5.351858133|-0.0427777779999999|2|-0.403468978|0.002039107|10.96083376|-0.065913514|1|0.003199301|0.134423193|-0.183140926|-0.432975237|1|0.7934042040000001|-0.119322074|0.846614758|0|-0.076154312|-0.104828755|0.436020272|0.019595485|-46.76212019|12.03249549|0.179315373|-39.52572284|5.277117996|0.755315434|-1.886917597|-28.71401279|76.09903547|-23.17301945|2647.835699|503.9367075|-1158.650972|-14.22926022|0.244684566|12.464492300000002|0.888377722|5710.355735|150.24716030000002|-711.4630111|30.67992313|0.019102103|1533.996157|598.1535763999999|11.72953701|1.0|0.0|1.0|0.0|2.0|0.14|17.0|2.72|1.88|69.2|2.02|1.0|123.75|1.0|5.0|4.0|-6.72|0.0|1.0|0.0|-4.0|0.000164|0.0625|0.000101|2.68|0.0|2.56e-07|9.78e-05|-0.04946|3.16|3.6682|-1232.951968|-1232.916523|338.0|0.4435|-1232.707754|0.0012|-0.20139|0.03544528|-1232.764108|8.5603|13.0|7.8861
11a_a5|0|0|6.605297921|0|1|1.212363224|0.0|-0.165418719|4.59511985|0.052217882|2|-0.185262487|0.007993132|10.94877942|-0.02394636|1|0.007955512|-0.081506|0.006120569|-0.254944026|2|0.73344478|-0.0489811909999999|0.773417838|0|-0.064565402|-0.071517578|0.369563711|0.011860803|-46.13206353|8.474559367000001|0.10656566|-36.51058972|14.47576249|0.740865275|-1.573386716|-32.96141947|61.4470419|-18.73644762|2727.027899|638.3599998999999|-1124.186857|-13.38721623|0.259134725|18.25640338|0.874191508|5756.783268|185.1520983|-803.2329738|25.28995251|0.014482324|1517.39715|835.912531|10.34763929|0.0|1.0|1.0|1.0|1.0|0.3|23.0|6.38|6.55|63.69|3.05|2.0|128.51|1.0|7.0|4.0|-4.54|1.0|0.0|1.0|-6.4|5.63e-08|2.39e-05|3.95e-07|6.13|0.0|1.18e-10|5.019999999999999e-08|-0.03694|4.83|4.0938|-1339.8362619999998|-1339.802852|302.86|0.5473|-1339.493223|0.1838|-0.20429|0.03340977|-1339.555805|3.6525|81.0|7.0915
