molecula|SddssS|NaaNH|n9FaRing|SaaNH|SssssC|nAHRing|nARing|MATS2c|SRW07|n6HRing|JGI4|MATS7i|SaaaC|ATSC1c|MATS8i|AATSC8d|n5aHRing|AATSC7i|MATS1i|AATSC1i|MATS1c|n6aHRing|GATS1are|MATS8d|SIC2|GATS1pe|RASA|FNSA5|FPSA3|PNSA3|PPSA3|RNCS|FNSA4|WPSA3|RPCS|FNSA1|WNSA3|DPSA5|DPSA3|GeomPetitjeanIndex|GRAVp|TASA|PNSA2|WNSA4|FPSA1|GeomRadius|PPSA1|DPSA4|FPSA5|DPSA2|Mor01p|PPSA5|CYP2D6 inhibitor|CYP2C9 inhibitor|CYP3A4 inhibitor|Hydrogen bond don0rs count (using Lipinski’s definition)|Synthetic Accessibility|Log Po/w iLOGP|Num. of Aromatic heavy atoms|Log S (SILICOS-IT)|Log Po/w Silicos-IT Log P|Log Po/w WLOGP|TPSA_y|Log Po/w MLOGP|Leadlikeness|Veber filter|Hydrogen bond acceptors count (using Lipinski’s definition)|CYP1A2 inhibitor|Consensus Log P|Log S (ESOL)|Solubility [Log S (Ali)] (mg/ml)|Solubility [Log S (ESOL)] (mol/l)|Log Po/w XLOGP3|PAINS|Lipinski|Solubility [Log S (SILICOS-IT)] (mol/l)|Solubility [Log S (SILICOS-IT)] (mg/ml)|Lowest Unoccupied Molecular Orbital Energy|log P|Total Energy (water) (Hartree)|Total Energy (gas phase) (Hartree)|Area (grid)|Volume|Wavelength (HOMO-LUMO transition) (nm)|Oscillator Force (max. Transition)|Wavelength (max. Transition) (nm)|Approximated area|Contribuition (max. transition)|Oscillator Force (HOMO-LUMO transition)|HOMO-LUMO Energy Difference (Hartree)|Dipole (gas phase)|Highest Occupied Molecular Orbital Energy|Gibbs Free Energy|pIC50
16j_a32|0.0|1|1|3.359912013|-0.082980188|0|0|0.175152442|5.733341277|0|0.046788618|-0.0667943999999999|2.076106145|-0.778815477|-0.135618491|0.021997616|3|-0.11512706|-0.117577419|-0.202656848|-0.704356423|0|0.79965447|0.032797932|0.839271289|0.762429418|0.8259884120000001|-0.106897203|0.023266265|-54.71915795|16.63953228|34.66998636|-0.034287782|11.90023573|45.81893652|0.699790508|-39.13396528|91.93816239|71.35869023|0.442735754|2830.682695|590.7291534|-1299.659886|-17.53752467|0.3002094919999999|7.357962381|214.7033741|35.04175088|0.021655546|1857.212797|701.9321161|15.48758085|0.0|1.0|1.0|2.0|3.86|3.38|19.0|-7.77|6.49|5.24|149.27|1.57|3.0|1.0|5.0|0.0|4.25|-5.41|1.57e-05|3.89e-06|4.59|0.0|0.0|1.7e-08|7.5e-06|-0.05016|5.5|-2034.621888|-2034.593521|729.78|1225.27|341.65|0.2907|341.65|631.34|0.70207|0.2907|-0.15012|3.4656|-0.2002799999999999|-2034.408854|8.0315
8a_a31|0.0|1|0|3.28085223|0.0|1|1|-0.039027368|5.733341277|0|0.043817204|-0.1480271209999999|0.0|-0.586331322|-0.135144546|-0.01861065|2|-0.258538098|-0.054025775|-0.094359203|-0.520051508|0|0.938325481|-0.030149254|0.895174844|0.883113019|0.594139864|-0.136459435|0.0375544779999999|-60.46233433|18.56711239|131.2406629|-0.0416959379999999|9.179668678|465.4559302|0.666437359|-29.89286568|82.32407724|79.02944672|0.4512945479999999|2128.209198|293.7455749|-742.1281291|-10.19199103|0.333562641|5.83708559|164.9149565|30.93264504|0.030052065|1113.575221|324.7430642|14.85788369|1.0|0.0|1.0|2.0|3.34|2.05|16.0|-5.33|4.16|2.54|114.29|0.36|0.0|0.0|5.0|1.0|2.13|-3.11|0.0846|0.000773|1.56|0.0|0.0|4.62e-06|0.00145|-0.02993|1.53|-1347.541429|-1347.507102|538.75|872.11|325.45|0.2604|325.45|396.15|0.7027100000000001|0.2604|-0.1587599999999999|3.7141|-0.18869|-1347.446223|6.1024
11_a4|0.0|0|0|0.0|0.0|1|1|-0.20567828|5.4161004020000005|2|0.03617284|-0.017835936|2.216390726|-0.056016567|-0.073554945|-0.0043410079999999|1|-0.030003079|-0.0278843589999999|-0.046906237|-0.145254541|2|0.6575743310000001|-0.007574475|0.875868891|0.647727179|0.930113409|-0.06530408|0.009336075|-31.35942689|5.395547437|12.88007087|-0.023620625|3.118219598|59.55648883|0.7560913159999999|-18.12338426|44.63993001|36.75497433|0.480360734|2452.527871|537.5354202000001|-641.5941818|-7.889214068999999|0.243908684|6.850305797000001|140.96082869999998|18.0546182|0.011937709|848.5670554999999|575.2252237|6.89909579|1.0|1.0|1.0|0.0|3.31|3.49|21.0|-8.05|4.97|5.22|68.9|3.15|2.0|0.0|3.0|1.0|4.16|-4.97|0.00271|1.06e-05|3.99|0.0|0.0|8.89e-09|3.31e-06|-0.05582|3.2|-1467.463842|-1467.440475|630.04|1071.03|328.0|151.0|252.67|479.99|0.4444|0.0403|-0.15885|4187.0|-0.2146699999999999|-1467.255521|6.9586
22_a47|0.0|0|1|0.0|0.0|0|0|0.048272293|4.727387819|2|0.043695652|-0.029311184|1.016903613|-0.507802654|-0.075111395|0.002716049|1|-0.077468004|-0.1049885469999999|-0.277479519|-0.538310301|2|0.612295986|0.004104478|0.890264057|0.591185263|0.698649132|-0.089280419|0.022154032|-47.64347429|13.07198749|12.19999546|-0.031744149|7.713126784|54.21581266|0.6096864479999999|-28.11203407|71.28682035|60.71546178|0.4614909829999999|2692.510471|412.2379505|-842.8786448999999|-11.05201291|0.390313552|6.9553262170000005|230.3045281|30.72175314|0.031534452|1382.478891|482.9384172|18.60690504|1.0|1.0|1.0|2.0|3.31|3.16|21.0|-7.69|3.07|4.85|84.73|2.97|1.0|0.0|6.0|1.0|3.41|-4.38|0.0142|4.16e-05|3.0|0.0|0.0|2.06e-08|8.11e-06|-0.0612399999999999|4.4|-1375.05033|-1375.021925|605.12|1027.32|308.65|0.3367|258.55|466.95|0.50316|0.0799|-0.16704|4.2485|-0.22828|-1374.914437|9.0
47t_a18|0.0|0|0|0.0|0.0|1|1|0.1115820769999999|4.844187086|0|0.03672956|0.018018036|0.0|-0.756664598|-0.011641394|-0.04785474|0|0.027313444|-0.068787175|-0.104274108|-0.600890268|0|0.704602886|-0.074774521|0.796935152|0.688453085|0.67203319|-0.103295568|0.014067024|-79.78154029|9.415011332|280.622476|-0.040580402|6.301435212|78.43695402|0.804531523|-53.39751484|80.00407742|89.19655162|0.49779009|2872.533415|449.789539|-1520.978225|-18.17831387|0.195468477|8.780037801|130.8263901|33.75918118|0.016238994|1890.514146|747.6927426|10.86870356|0.0|0.0|0.0|3.0|3.86|0.0|18.0|-7.51|2.6|2.93|110.56|1.64|2.0|0.0|4.0|0.0|2.15|-4.77|0.00117|1.7100000000000002e-05|3.57|0.0|0.0|3.09e-08|1.36e-05|-0.06822|9.4|-1470.873743|-1470.836067|703.76|1218.95|397.84|0.5502|397.84|601.36|0.6895100000000001|0.5502|-0.12692|7.7656|-0.19514|-1470.593659|6.1068
15_a31|0.0|1|0|3.155574452|0.0|1|1|0.1893807519999999|5.733341277|0|0.038809524|-0.0302581979999999|0.0|-0.775463115|-0.070065105|-0.074455342|2|-0.052339921|-0.157560864|-0.272545088|-0.6215974160000001|0|0.8314086070000001|-0.116356616|0.8582665429999999|0.782925607|0.567108776|-0.131697567|0.038524836|-61.76522754|20.47825449|141.1489667|-0.041588706|10.88541717|514.6215199|0.641533577|-32.83191294|88.05886218|82.24348203|0.466164359|2351.566145|301.452236|-840.0616157|-11.75113151|0.358466423|6.148947296|190.5463457|34.45943505|0.03396368|1309.458532|363.593507|18.05372755|1.0|1.0|1.0|2.0|3.31|1.64|16.0|-5.66|4.12|3.0|117.37|0.41|0.0|0.0|5.0|1.0|2.27|-3.57|18.0|0.000272|2.18|0.0|0.0|2.19e-06|0.000749|-0.04192|3.9|-1460.900291|-1460.861851|556.68|925.93|271.36|348.0|271.36|452.98|0.5241899999999999|348.0|-0.15202|5.5793|-0.19394|-1460.790873|5.9586
14j_a23|0.0|0|1|0.0|0.0|0|0|0.074424082|5.351858133|2|0.046283951|0.037350515|0.722606603|-0.322724299|-0.026319216|-0.055708465|2|0.087218599|-0.073945564|-0.17267308|-0.463194548|2|0.616699629|-0.091426449|0.864845456|0.5935522360000001|0.8454521620000001|-0.082226482|0.020485263|-40.35191855|13.28905737|40.38957571|-0.034989992|8.620784882999999|83.17168000000001|0.7739671709999999|-26.17681598|64.88069411|53.64097592|0.497137467|2943.385528|548.455847|-1066.827834|-14.72479008|0.226032829|7.83426417|146.63044480000002|29.32742551|0.017787992|1378.388999|599.5697147999999|11.53930239|0.0|1.0|1.0|1.0|3.39|3.41|26.0|-7.67|3.78|4.58|105.02|3.4|2.0|0.0|5.0|0.0|3.77|-5.11|0.00114|7.73e-06|3.68|0.0|0.0|2.14e-08|9.18e-06|-0.07581|3.72|-1729.15999|-1729.1379190000002|670.6|1142.37|338.1|0.3886|338.1|528.18|0.65128|0.3886|-0.14816|5.8037|-0.2239699999999999|-1728.988797|8.3883
3_a27|0.0|0|0|0.0|0.0|0|0|0.124551908|4.59511985|2|0.040512821|-0.172132163|1.177265999|-0.27868256|0.042659548|0.024154412|1|-0.296039263|-0.1984716939999999|-0.341338963|-0.479874452|2|0.640545265|0.038685745|0.8759548629999999|0.610158103|0.862115922|-0.086153958|0.019234305|-31.82136336|9.960129259|10.71226495|-0.032307734|5.157668895|57.97805043|0.733853752|-16.47810502|54.32114618|41.78149261|0.44566003|2294.213272|446.4308003|-669.1985248999999|-8.663302268999999|0.266146248|6.457886343999999|137.8189165|22.79740761|0.018747239|911.8963045|401.7540197|9.707911187|0.0|1.0|1.0|0.0|3.03|3.11|21.0|-5.89|2.8|2.94|65.6|2.18|0.0|0.0|4.0|1.0|2.74|-3.99|0.0658|0.000103|2.67|0.0|0.0|1.29e-06|0.000423|-0.05512|4.92|-1081.905135|-1081.88481|547.92|931.06|312.93|0.2305|225.24|425.72|0.34864|0.2208|-0.16457|2.7811|-0.21969|-1081.794829|8.3979
18_a3|0.0|1|0|2.897754472|0.0|0|0|-0.256375952|4.59511985|3|0.034712644|0.08269134|1.742872103|-0.122072724|0.042606196|-0.025890816|1|0.150826737|-0.035611069|-0.064953613|-0.2495754869999999|3|0.7226687409999999|-0.051083228|0.784960175|0.6858831809999999|0.8419576209999999|-0.0846755|0.013796397|-31.07331853|6.1383958|160.9514039|-0.031753312|2.73114076|0.0|0.682492203|-13.82537222|48.19055867|37.21171433|0.483376636|1938.093995|374.610053|-452.0934439|-6.285899403999999|0.317507797|5.293627315|141.2679329|20.70048575|0.02363555|662.4155441|270.539096|10.51610501|1.0|0.0|1.0|1.0|2.62|1.81|21.0|-6.83|3.42|3.08|67.35|0.93|0.0|0.0|4.0|1.0|2.21|-3.27|411.0|0.000537|1.79|0.0|0.0|1.49e-07|4.07e-05|-0.05769|1.85|-889.9619321|-889.9402005000001|482.41|784.04|311.79|0.3326|311.79|330.54|0.6671699999999999|0.3326|-0.1641099999999999|2.6366|-0.2218|-889.894728|7.5229
14a_a3|0.0|0|0|0.0|0.0|0|0|0.111575338|4.727387819|3|0.043464052|-0.143740653|1.772745969|-0.363198151|-0.039177314|-0.172643335|1|-0.267665193|-0.050943323|-0.094863591|-0.582572884|3|0.882394075|-0.287221775|0.822587422|0.8255789570000001|0.790894937|-0.094609848|0.0140376889999999|-45.12132248|6.904918591|256.5548327|-0.036792719|3.396421044|83.70773843|0.7608768779999999|-22.1944701|55.84414456|52.02624107|0.481997259|2160.698862|389.0288018|-651.519384|-8.902004327|0.239123122|5.308770254|117.6209094|23.78539971|0.0189212089999999|856.2743893999999|358.3503513|9.307045698|1.0|1.0|1.0|1.0|3.27|2.2|21.0|-6.89|4.28|3.71|105.82|1.04|0.0|0.0|4.0|1.0|2.76|-3.99|0.0113|0.000103|2.58|0.0|0.0|1.28e-07|4.08e-05|-0.06736|2.44|-1327.513792|-1327.485188|528.91|822.33|383.1|0.4524|383.1|373.85|0.69708|0.4524|-0.1321|3.5358|-0.19946|-1327.403067|7.5229
8e_a12|0.0|0|1|0.0|0.0|1|1|0.050021617|4.727387819|2|0.037430556|0.0661362779999999|2.197856963|-0.330207456|-0.087658302|-0.0309579439999999|1|0.112673977|-0.079913108|-0.136145064|-0.448676455|1|0.83954453|-0.051240735|0.815412281|0.797199175|0.939627917|-0.087795345|0.0155147339999999|-29.79080011|8.884082475|51.38557748|-0.031094185|5.0872236|0.0|0.7112578709999999|-17.05887601|61.4656313|38.67488258|0.45384745|2548.979738|538.051884|-854.6507103|-10.19566754|0.2887421289999999|6.446557205|165.34017769999997|25.03342862|0.019545275|1201.604574|561.9859171|11.19206011|1.0|1.0|1.0|1.0|4.11|3.01|21.0|-7.93|3.34|2.68|55.1|3.05|2.0|0.0|4.0|1.0|3.12|-4.69|0.0156|2.03e-05|3.53|0.0|0.0|1.19e-08|4.34e-06|-0.05739|3.45|-1177.619013|-1177.593205|612.59|1048.44|375.21|0.2341|236.25|481.04|0.38889|0.2252|-0.13599|1.0295|-0.19338|-1177.436953|6.2306
12o_a30|0.0|0|0|0.0|0.0|2|2|0.036331447|5.351858133|2|0.040899471|-0.089996613|0.0|-0.364378536|0.019094532|-0.087019298|1|-0.157974241|-0.051371057|-0.090173435|-0.465857798|1|0.8264832879999999|-0.149451598|0.870930234|0.7463962120000001|0.844344883|-0.0975052409999999|0.015460222|-49.48891079|9.948252054|75.15128057|-0.037808155|6.401442327000001|0.0|0.8131344979999999|-31.84483128|71.87393121|59.43716284|0.46964626|2860.371518|543.3140456|-1192.099807|-15.65480256|0.186865502|7.400912529|120.2431068|29.91948755|0.0141914589999999|1466.05489|652.8825454|9.131836103|0.0|1.0|0.0|1.0|4.63|0.0|17.0|-7.22|4.47|3.27|81.65|3.31|2.0|0.0|4.0|1.0|3.11|-5.44|0.0005139999999999|3.61e-06|4.49|0.0|0.0|6.03e-08|2.61e-05|-0.05085|4.45|-2035.37262|-2035.338699|687.92|1162.63|356.1|0.1967|238.73|528.25|0.3493699999999999|149.0|-0.1478799999999999|5559.0|-0.19873|-2035.199757|7.8097
16i_a32|0.0|1|1|3.352437091|0.0|0|0|0.175604846|5.733341277|0|0.0439583329999999|-0.056414399|2.078707411|-0.7748511779999999|-0.104899053|0.006037736|3|-0.098841478|-0.120440534|-0.211019184|-0.700853898|0|0.801401734|0.009897928|0.8829894|0.761506727|0.801494708|-0.114771536|0.022335011|-56.03343427|14.59730623|90.08098301|-0.036726892|9.540239197|32.3175507|0.718964113|-36.62130242|88.80827938|70.6307405|0.455596751|2770.767996|523.8261846|-1200.164351|-15.6876273|0.281035887|6.848009314|183.6742715|33.38593207|0.021112022|1669.296604|636.0251562999999|13.79800742|0.0|1.0|1.0|2.0|3.75|3.16|19.0|-7.4|6.25|4.85|149.27|1.34|3.0|1.0|5.0|0.0|3.96|-5.09|3.96e-05|8.18e-06|4.19|0.0|0.0|4.01e-08|1.7100000000000002e-05|-0.05044|4.99|-1995.307733|-1995.279632|692.96|1175.51|342.72|0.2857|342.72|573.38|0.70222|0.2857|-0.14976|3353.0|-0.2002|-1995.11813|8.2596
47r_a18|0.0|0|0|0.0|0.0|1|1|0.029358241|4.844187086|0|0.035706215|0.041686585|0.0|-0.40455848|-0.02952923|-0.030106257|0|0.0646283159999999|-0.233665901|-0.362261236|-0.360670551|0|0.806477847|-0.048143486|0.8075001|0.7554975009999999|0.769578222|-0.087091542|0.0155038689999999|-62.75220741|11.59378448|13.30156885|-0.031669652|8.669825595|60.66168882|0.688074851|-46.92606587|81.99788849|74.34599189|0.49394971|3389.050097|575.4901675|-1563.048166|-17.70979622|0.311925149|9.819988422|233.2574532|34.41856352|0.0225607039999999|2271.625192|1005.982493|16.87088158|1.0|1.0|1.0|2.0|4.55|0.0|18.0|-7.46|0.43|3.76|111.03|2.23|3.0|0.0|4.0|0.0|2.2|-5.64|0.0001139999999999|2.31e-06|4.59|0.0|1.0|3.48e-08|1.76e-05|-0.0522799999999999|9.2|-1964.841529|-1964.813473|790.57|1387.23|391.06|0.6007|391.06|729.75|0.69545|0.6007|-0.13021|2.3873|-0.18249|-1964.516246|6.6364
28_a34|0.0|0|0|0.0|0.0|1|1|0.000561166|5.351858133|1|0.04515873|-0.201047053|0.0|-0.6946578940000001|-0.15803127|-0.0500053959999999|1|-0.33032879|-0.189821204|-0.311884247|-0.5437894289999999|1|0.8318609690000001|-0.078146961|0.8582665429999999|0.7829667309999999|0.545935562|-0.140864841|0.03768308|-66.89539627|19.29162755|144.3404619|-0.048190604|9.876233397|88.32197602|0.7298701059999999|-34.24669822|85.99382787|86.18702382|0.454339954|2252.098123|279.4884473|-937.4938731|-12.63011537|0.270129894|5.613534285|138.2913845|33.80175623|0.0271102189999999|1284.466737|344.69029950000004|13.87891455|1.0|1.0|1.0|1.0|3.02|2.55|17.0|-4.78|1.99|2.07|92.26|0.88|0.0|0.0|5.0|1.0|1.84|-3.25|172.0|0.000565|1.72|0.0|0.0|1.66e-05|0.00535|-0.03896|4.11|-1100.797628|-1100.760824|544.24|896.02|289.3|0.2043|289.3|417.28|0.69263|0.2043|-0.17802|6.4596|-0.21698|-1100.704833|5.4179
12bh_a36|0.0|1|0|3.50075137|0.0|2|2|-0.052761366|5.351858133|2|0.044197531|0.001012669|0.0|-0.401249012|0.075747971|-0.035747988|1|0.0016901289999999|-0.101854847|-0.169994208|-0.43574839|1|0.902377067|-0.0591586759999999|0.833398429|0.857993338|0.833491953|-0.09959401|0.017627098|-47.04367494|11.73109101|83.08294358|-0.035569289|7.807212275|0.0|0.783294222|-31.30825225|76.46867897|58.77476595|0.482052584|2773.193279|554.7010591|-1325.625342|-15.75398235|0.216705778|7.545637217999999|144.22085800000002|30.2209316|0.015307571|1692.3721690000002|729.1873176|10.18741188|0.0|0.0|0.0|2.0|4.95|0.0|17.0|-7.34|3.76|2.5|69.2|2.45|1.0|0.0|4.0|1.0|2.42|-4.6|0.0117|2.5e-05|3.41|0.0|0.0|4.55e-08|1.86e-05|-0.0525299999999999|3.79|-1311.589612|-1311.558898|715.94|1208.61|341.97|0.4386|319.46|575.23|0.69377|11.0|-0.14915|5.8338|-0.20168|-1311.356102|7.8539
8_a15|0.0|0|0|0.0|0.0|0|0|-0.208657545|0.0|1|0.039181287|0.155304204|0.0|-0.5025236129999999|-0.010146469|-0.014489333|0|0.225620047|-0.203104439|-0.295062413|-0.342749125|1|0.85357243|-0.025923166|0.742680335|0.8105478740000001|0.853896482|-0.118293578|0.0336657729999999|-41.7821007|19.65860939|104.8781037|-0.028969856|11.47934212|55.99586988|0.519427411|-24.39801408|89.80283608|61.44071008|0.389723411|2393.276181|498.6196971|-828.9085544|-9.878130237|0.480572589|6.093505548|280.62296039999995|32.56759415|0.035495625|1595.8121130000002|532.0914339999999|20.72712321|1.0|1.0|1.0|1.0|3.14|3.76|18.0|-7.57|3.9|4.95|61.84|1.96|2.0|0.0|5.0|1.0|3.76|-4.81|0.00206|1.53e-05|4.24|0.0|0.0|2.69e-08|9.86e-06|-0.02723|3.36|-1223.704913|-1223.687714|598.84|1050.15|331.28|251.0|279.58|538.51|0.5128|0.0155|-0.1558|1.1415|-0.18303|-1223.523393|6.9666
3b_a12|0.0|0|0|0.0|0.0|1|1|0.156777705|0.0|2|0.0375|-0.1215705419999999|0.0|-0.332497127|-0.065558712|-0.003968827|0|-0.19952566|-0.071149325|-0.116772665|-0.547002361|1|0.914614654|-0.007397776|0.82914101|0.802482465|0.903204699|-0.088443201|0.0103611969999999|-33.57216667|5.401901357000001|41.13468455|-0.034016616|2.816328871|0.0|0.7688221909999999|-17.50314491|54.77629766|38.97406803|0.390744506|2186.64676|470.8937285|-691.6596323|-9.246226764|0.2311778089999999|6.6333156660000006|120.5265876|23.06757345|0.0166212889999999|899.6353646|406.0361621|8.665655511|1.0|1.0|1.0|1.0|3.82|2.98|18.0|-8.1|4.05|3.14|37.28|3.99|1.0|0.0|3.0|1.0|3.59|-4.64|0.0184|2.28e-05|3.78|0.0|0.0|7.91e-09|2.63e-06|-0.07091|3.96|-1410.971864|-1410.947421|548.05|915.37|328.51|0.5013|294.55|426.66|0.53738|0.2418|-0.15229|5.9551|-0.2232|-1410.8759220000002|7.3098
8_a4|0.0|0|0|0.0|0.0|1|1|-0.208165266|5.4161004020000005|2|0.038726287|-0.072752231|1.987684188|-0.056197036|-0.011835327|0.05775266|1|-0.1193184819999999|-0.048133994|-0.078942941|-0.150276481|2|0.619844116|0.097165358|0.879500982|0.576540652|0.925132446|-0.065595042|0.0103751219999999|-27.90231822|5.362918401|11.02158946|-0.024598141|2.772101712|37.17889653|0.7261541020000001|-14.42275611|41.57817329|33.26523662|0.428884426|2297.5526170000003|478.2025467|-508.5928419|-6.572312789|0.273845898|5.695730546|141.55141369999998|17.50981094|0.0148422489999999|700.3924376|434.9654405|7.671983829|1.0|1.0|1.0|0.0|2.99|3.19|21.0|-7.78|4.63|4.76|43.6|2.93|1.0|0.0|3.0|1.0|3.85|-4.84|0.0156|1.46e-05|3.74|0.0|0.0|1.65e-08|5.72e-06|-0.05864|3.29|-1450.239105|-1450.21384|561.6|949.09|311.03|0.1687|231.56|391.01|0.30471|0.0642|-0.16821|4.5781|-0.22685|-1450.121028|7.2676
17e_a50|0.0|0|1|0.0|0.0|2|2|-0.153175103|5.82008293|2|0.031870748|-0.011278897|2.2384546640000003|-0.141076059|-0.086639125|-0.114420412|2|-0.017965698|-0.1949741189999999|-0.310566368|-0.229030473|1|0.7596299459999999|-0.202197068|0.7791604190000001|0.736221185|0.930108205|-0.073011385|0.012865274|-32.24487658|8.950665784|10.68364489|-0.02665495|6.227183052000001|86.98647608|0.803671114|-22.43349867|57.93079973|41.19554236|0.489797496|2883.936138|647.0975667|-1168.300905|-12.90180444|0.196328886|8.52101688|136.5904997|23.07468625|0.010255676|1453.705234|904.3172644|7.135108233|1.0|1.0|1.0|0.0|4.18|4.23|20.0|-7.33|4.23|4.68|51.77|2.91|2.0|0.0|4.0|0.0|4.03|-5.18|0.00589|6.58e-06|4.08|0.0|0.0|4.63e-08|2.03e-05|-0.03156|3.8|-1375.295877|-1375.268259|757.34|1312.91|307.67|0.1809|292.6|602.89|0.6322800000000001|0.1785|-0.16649|6.7175|-0.19805|-1374.992422|6.8097
6_a47|0.0|0|0|0.0|0.0|0|0|0.011739916|0.0|2|0.042276423|-0.14404966|1.291219116|-0.392537045|0.051455447|0.0402365489999999|0|-0.302730533|-0.020576777|-0.04324355|-0.459934519|2|0.701994505|0.062425042|0.84654143|0.672308592|0.8419184120000001|-0.096689626|0.009820713|-43.43026699|5.323543706000001|101.7290544|-0.036834143|2.885749555|0.0|0.7943908059999999|-23.54237714|60.76103606|48.75381069|0.4059072379999999|2431.668154|456.3812788|-838.6054381|-10.82346202|0.205609194|6.480620646|111.4552019|25.13472712|0.0154005|1055.658539|469.7495559|8.348196185|1.0|0.0|1.0|2.0|2.82|2.91|22.0|-9.06|5.24|6.27|58.04|3.48|2.0|0.0|4.0|1.0|4.59|-5.79|0.000362|1.63e-06|5.06|0.0|0.0|8.71e-10|3.310000000000001e-07|-0.05354|4.69|-1608.684886|-1608.652005|576.56|990.85|333.32|0.2536|224.66|422.9|0.30468|0.2119|-0.1544|3.2606|-0.20794|-1608.554019|7.9
A7701_a51|0.0|1|0|2.9690728930000003|0.0|0|0|-0.221071791|4.59511985|2|0.031405229|0.070581466|2.087643036|-0.0927335619999999|0.058290286|-0.0299823629999999|1|0.119725261|0.036217274|0.061434294|-0.22798944|2|0.7078647990000001|-0.0533751959999999|0.8092075540000001|0.688876851|0.865114773|-0.078131694|0.007404204|-32.97926236|3.420720075|146.2104641|-0.030384547|1.580362387|0.0|0.799046392|-15.23632002|41.87351682|36.39998243|0.420350923|1959.582581|399.6804233|-505.3525041|-6.485314917999999|0.200953608|5.137516673|92.83996262|17.56790307|0.012504214|632.4445105000001|332.8814548|5.776909381|1.0|0.0|1.0|1.0|2.66|2.05|21.0|-7.58|4.46|4.0|54.46|1.98|0.0|0.0|3.0|1.0|3.12|-4.17|0.0319|6.790000000000001e-05|3.14|0.0|0.0|2.62e-08|7.5e-06|||||||||||||||||7.6021
4d_a46|0.0|0|0|0.0|0.173086735|1|1|-0.1397563859999999|5.587248657999999|2|0.047736111|-0.131948546|0.0|-0.085744171|-0.111025108|-0.076521434|1|-0.206000242|-0.0814707009999999|-0.1271933999999999|-0.240143042|2|0.6535171|-0.103199079|0.8075680409999999|0.623144956|0.936057958|-0.070772596|0.008652238|-30.95621863|4.750218646|8.241078584|-0.024616555|2.607946825|74.62074724|0.813427965|-16.99546444|43.60839351|35.70643728|0.441136013|2181.291783|513.9109507000001|-621.6847867|-7.419891252999999|0.186572035|5.757075209|102.4310631|16.6147308|0.0086574759999999|764.2776167999999|509.0572545|4.753094337|0.0|1.0|1.0|0.0|3.78|3.5|17.0|-7.41|4.81|5.11|43.6|2.84|2.0|0.0|3.0|1.0|4.11|-5.11|0.00416|7.8e-06|4.3|0.0|0.0|3.88e-08|1.3699999999999998e-05|-0.0396399999999999|4.18|-1453.840712|-1453.817782|588.18|1009.78|280.09|0.1313|280.09|503.76|0.69884|0.1313|-0.18639|3.5318|-0.22603|-1453.688943|6.2865
13j_a6|0.0|1|0|3.409065702|0.0|1|1|0.0353600779999999|5.351858133|1|0.041728395|0.07522656|0.0|-0.855284356|-0.0951246069999999|-0.047513534|1|0.121750719|-0.045418125|-0.073507141|-0.562698347|1|0.8744720490000001|-0.079161042|0.8353837409999999|0.830577798|0.6229641429999999|-0.129511589|0.03111288|-80.33128667|20.78979124|180.6709018|-0.046428683|13.89184843|114.6910805|0.7841668409999999|-53.67779048|99.85109065|101.1210779|0.433600896|2907.3053210000003|416.2679342|-1644.266245|-20.73032827|0.215833159|8.741405506|144.22085800000002|39.56287079|0.0199201689999999|2096.832152|673.8038326000001|13.31076198|1.0|1.0|1.0|3.0|3.56|2.26|23.0|-8.5|4.16|3.54|115.15|1.18|1.0|0.0|5.0|1.0|2.82|-4.48|0.00398|3.28e-05|2.95|0.0|0.0|3.18e-09|1.36e-06|-0.0488899999999999|4.94|-1426.5532050000002|-1426.520775|712.52|1196.6|348.28|0.2857|339.64|555.0|0.69993|0.0259|-0.14602|8.3187|-0.19491|-1426.335207|6.5817
12bc_a36|0.0|1|0|3.43846811|0.0|2|2|-0.058020733|5.351858133|2|0.04625323|0.068351685|0.0|-0.413738077|-0.079009683|-0.027636036|1|0.115647623|-0.101451485|-0.1716508239999999|-0.442519304|1|0.884841888|-0.045186455|0.892249657|0.771220556|0.834305498|-0.107107992|0.01824287|-51.87437401|12.2593899|83.35308244|-0.038558877|8.238431664|0.0|0.77146807|-34.8600941|83.97121855|64.13376391|0.467645467|2927.476132|560.6615736|-1295.597402|-17.41308622|0.22853193|8.273766079|153.57572439999998|33.5878425|0.017847333|1679.392125|661.6709012|11.99358509|0.0|1.0|0.0|2.0|4.73|0.0|17.0|-7.76|3.99|3.19|69.2|2.99|2.0|0.0|4.0|1.0|2.82|-5.18|0.00372|6.55e-06|3.93|0.0|0.0|1.74e-08|7.83e-06|-0.05828|4.42|-2152.134749|-2152.100551|705.12|1188.37|320.4|0.7456|237.57|563.76|0.35775|0.3478|-0.15671|6.5854|-0.21499|-2151.971485|8.0969
